Study Name	Ni_beamline_2018_02_02
Sample Name	31MeV_Ni_in_Ni
Run Name	run01
Operator	Cody
Date	2/2/2018
Time	10:48 AM
Sign	FIX
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	33
dt	50.000001E-12
time stamp (ms)	11:21:39 AM
	
Time	Amplitude
0.000000E+0	1.867432E-3
5.000000E-11	1.877711E-3
1.000000E-10	1.901696E-3
1.500000E-10	1.915402E-3
2.000000E-10	1.819461E-3
2.500000E-10	1.689255E-3
3.000000E-10	1.593313E-3
3.500000E-10	1.432269E-3
4.000000E-10	1.192415E-3
4.500000E-10	1.007385E-3
5.000000E-10	9.080172E-4
5.500000E-10	7.709580E-4
6.000000E-10	5.413838E-4
6.500000E-10	2.878243E-4
7.000000E-10	1.096474E-4
7.500000E-10	-1.713240E-5
8.000000E-10	-2.124418E-4
8.500000E-10	-4.248835E-4
9.000000E-10	-4.557218E-4
9.500000E-10	-3.426480E-4
1.000000E-9	-3.118097E-4
1.050000E-9	-3.392215E-4
1.100000E-9	-1.918829E-4
1.150000E-9	1.199268E-4
1.200000E-9	4.248835E-4
1.250000E-9	6.921489E-4
1.300000E-9	9.868262E-4
1.350000E-9	1.305489E-3
1.400000E-9	1.637857E-3
1.450000E-9	1.911976E-3
1.500000E-9	2.066167E-3
1.550000E-9	2.179241E-3
1.600000E-9	2.271756E-3
1.650000E-9	2.285462E-3
1.700000E-9	2.244344E-3
1.750000E-9	2.213506E-3
1.800000E-9	2.117565E-3
1.850000E-9	1.946241E-3
1.900000E-9	1.846873E-3
1.950000E-9	1.809181E-3
2.000000E-9	1.685828E-3
2.050000E-9	1.569328E-3
2.100000E-9	1.593313E-3
2.150000E-9	1.624151E-3
2.200000E-9	1.572754E-3
2.250000E-9	1.583034E-3
2.300000E-9	1.740652E-3
2.350000E-9	1.898270E-3
2.400000E-9	1.939388E-3
2.450000E-9	1.887990E-3
2.500000E-9	1.809181E-3
2.550000E-9	1.723519E-3
2.600000E-9	1.555622E-3
2.650000E-9	1.278077E-3
2.700000E-9	9.868262E-4
