Study Name	Ni_beamline_2018_02_02
Sample Name	31MeV_Ni_in_Ni
Run Name	run02
Operator	Cody
Date	2/2/2018
Time	2:41 PM
Sign	FIX
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	291
dt	50.000001E-12
time stamp (ms)	7:33:29 PM
	
Time	Amplitude
0.000000E+0	2.055888E-5
5.000000E-11	-3.392215E-4
1.000000E-10	-6.955754E-4
1.500000E-10	-9.422820E-4
2.000000E-10	-1.031370E-3
2.500000E-10	-9.799733E-4
3.000000E-10	-8.120757E-4
3.500000E-10	-5.859281E-4
4.000000E-10	-3.460745E-4
4.500000E-10	-4.454424E-5
5.000000E-10	3.152362E-4
5.500000E-10	6.236193E-4
6.000000E-10	8.908848E-4
6.500000E-10	1.185562E-3
7.000000E-10	1.473386E-3
7.500000E-10	1.737225E-3
8.000000E-10	1.990785E-3
8.500000E-10	2.155256E-3
9.000000E-10	2.234065E-3
9.500000E-10	2.405389E-3
1.000000E-9	2.607551E-3
1.050000E-9	2.576713E-3
1.100000E-9	2.326580E-3
1.150000E-9	2.103859E-3
1.200000E-9	1.853726E-3
1.250000E-9	1.439122E-3
1.300000E-9	9.765468E-4
1.350000E-9	5.687957E-4
1.400000E-9	1.576181E-4
1.450000E-9	-2.124418E-4
1.500000E-9	-4.283100E-4
1.550000E-9	-4.934131E-4
1.600000E-9	-4.557218E-4
1.650000E-9	-3.015302E-4
1.700000E-9	-3.769128E-5
1.750000E-9	2.672654E-4
1.800000E-9	5.962075E-4
1.850000E-9	9.217231E-4
1.900000E-9	1.117032E-3
1.950000E-9	1.130738E-3
2.000000E-9	1.058782E-3
2.050000E-9	9.868262E-4
2.100000E-9	8.120757E-4
2.150000E-9	5.002661E-4
2.200000E-9	1.610446E-4
2.250000E-9	-1.918829E-4
2.300000E-9	-6.099134E-4
2.350000E-9	-1.031370E-3
2.400000E-9	-1.408283E-3
2.450000E-9	-1.737225E-3
2.500000E-9	-1.987358E-3
2.550000E-9	-2.134697E-3
2.600000E-9	-2.206653E-3
2.650000E-9	-2.192947E-3
2.700000E-9	-2.083300E-3
2.750000E-9	-1.946241E-3
2.800000E-9	-1.809181E-3
2.850000E-9	-1.600166E-3
2.900000E-9	-1.339754E-3
2.950000E-9	-1.103327E-3
3.000000E-9	-9.182966E-4
3.050000E-9	-7.949433E-4
3.100000E-9	-7.024284E-4
3.150000E-9	-6.441782E-4
3.200000E-9	-6.544577E-4
3.250000E-9	-7.332667E-4
3.300000E-9	-7.606785E-4
3.350000E-9	-7.675315E-4
3.400000E-9	-8.566200E-4
3.450000E-9	-9.217231E-4
3.500000E-9	-8.257817E-4
3.550000E-9	-7.127078E-4
3.600000E-9	-7.058549E-4
3.650000E-9	-6.304723E-4
3.700000E-9	-3.700598E-4
3.750000E-9	-8.223552E-5
3.800000E-9	1.302062E-4
3.850000E-9	3.563539E-4
3.900000E-9	6.544577E-4
3.950000E-9	9.868262E-4
4.000000E-9	1.302062E-3
4.050000E-9	1.552195E-3
4.100000E-9	1.733799E-3
4.150000E-9	1.860579E-3
4.200000E-9	1.939388E-3
4.250000E-9	1.949667E-3
4.300000E-9	1.935961E-3
4.350000E-9	1.932535E-3
4.400000E-9	1.874285E-3
4.450000E-9	1.709813E-3
4.500000E-9	1.511078E-3
4.550000E-9	1.350033E-3
4.600000E-9	1.178709E-3
4.650000E-9	9.422820E-4
4.700000E-9	6.510312E-4
4.750000E-9	3.495010E-4
4.800000E-9	6.167664E-5
4.850000E-9	-2.330006E-4
4.900000E-9	-5.173985E-4
4.950000E-9	-7.058549E-4
5.000000E-9	-7.709580E-4
5.050000E-9	-8.155022E-4
5.100000E-9	-8.360611E-4
5.150000E-9	-7.264137E-4
5.200000E-9	-5.036925E-4
5.250000E-9	-2.912508E-4
5.300000E-9	-1.267798E-4
5.350000E-9	2.741184E-5
5.400000E-9	1.541916E-4
5.450000E-9	2.124418E-4
5.500000E-9	1.747505E-4
5.550000E-9	4.111776E-5
5.600000E-9	-1.199268E-4
5.650000E-9	-2.741184E-4
5.700000E-9	-4.797072E-4
5.750000E-9	-7.058549E-4
5.800000E-9	-8.326346E-4
5.850000E-9	-8.634729E-4
5.900000E-9	-8.737524E-4
5.950000E-9	-8.634729E-4
6.000000E-9	-8.257817E-4
6.050000E-9	-7.709580E-4
6.100000E-9	-6.510312E-4
6.150000E-9	-4.351629E-4
6.200000E-9	-2.124418E-4
6.250000E-9	-2.055888E-5
6.300000E-9	2.330006E-4
6.350000E-9	5.208249E-4
6.400000E-9	7.538256E-4
6.450000E-9	9.457085E-4
6.500000E-9	1.130738E-3
6.550000E-9	1.271224E-3
6.600000E-9	1.367165E-3
6.650000E-9	1.428842E-3
6.700000E-9	1.380871E-3
6.750000E-9	1.199268E-3
6.800000E-9	9.491349E-4
6.850000E-9	6.304723E-4
6.900000E-9	2.261477E-4
6.950000E-9	-1.781770E-4
7.000000E-9	-5.687957E-4
7.050000E-9	-1.010812E-3
7.100000E-9	-1.418563E-3
7.150000E-9	-1.631004E-3
7.200000E-9	-1.706387E-3
7.250000E-9	-1.740652E-3
7.300000E-9	-1.627578E-3
7.350000E-9	-1.274651E-3
7.400000E-9	-7.606785E-4
7.450000E-9	-1.233533E-4
7.500000E-9	6.784430E-4
7.550000E-9	1.627578E-3
7.600000E-9	2.717199E-3
7.650000E-9	4.019261E-3
7.700000E-9	5.605721E-3
7.750000E-9	7.565668E-3
7.800000E-9	9.984762E-3
7.850000E-9	1.284245E-2
7.900000E-9	1.615928E-2
7.950000E-9	2.006889E-2
8.000000E-9	2.455416E-2
8.050000E-9	2.947458E-2
8.100000E-9	3.477534E-2
8.150000E-9	4.035023E-2
8.200000E-9	4.586001E-2
8.250000E-9	5.112308E-2
8.300000E-9	5.618742E-2
8.350000E-9	6.092281E-2
8.400000E-9	6.505515E-2
8.450000E-9	6.864267E-2
8.500000E-9	7.186356E-2
8.550000E-9	7.467328E-2
8.600000E-9	7.706153E-2
8.650000E-9	7.923049E-2
8.700000E-9	8.130352E-2
8.750000E-9	8.320179E-2
8.800000E-9	8.487048E-2
8.850000E-9	8.628904E-2
8.900000E-9	8.732384E-2
8.950000E-9	8.790977E-2
9.000000E-9	8.797487E-2
9.050000E-9	8.744377E-2
9.100000E-9	8.624450E-2
9.150000E-9	8.435308E-2
9.200000E-9	8.176952E-2
9.250000E-9	7.859660E-2
9.300000E-9	7.504334E-2
9.350000E-9	7.124337E-2
9.400000E-9	6.734061E-2
9.450000E-9	6.359889E-2
9.500000E-9	6.020668E-2
9.550000E-9	5.722907E-2
9.600000E-9	5.473459E-2
9.650000E-9	5.280206E-2
9.700000E-9	5.144517E-2
9.750000E-9	5.064680E-2
9.800000E-9	5.043436E-2
9.850000E-9	5.078043E-2
9.900000E-9	5.151370E-2
9.950000E-9	5.249367E-2
1.000000E-8	5.370665E-2
1.005000E-8	5.517318E-2
1.010000E-8	5.679048E-2
1.015000E-8	5.842834E-2
1.020000E-8	6.010388E-2
1.025000E-8	6.179657E-2
1.030000E-8	6.348582E-2
1.035000E-8	6.517850E-2
1.040000E-8	6.689517E-2
1.045000E-8	6.856729E-2
1.050000E-8	7.023599E-2
1.055000E-8	7.192524E-2
1.060000E-8	7.352883E-2
1.065000E-8	7.496795E-2
1.070000E-8	7.627344E-2
1.075000E-8	7.741789E-2
1.080000E-8	7.824024E-2
1.085000E-8	7.866855E-2
1.090000E-8	7.866855E-2
1.095000E-8	7.816143E-2
1.100000E-8	7.710950E-2
1.105000E-8	7.552647E-2
1.110000E-8	7.346373E-2
1.115000E-8	7.104463E-2
1.120000E-8	6.838569E-2
1.125000E-8	6.551430E-2
1.130000E-8	6.247843E-2
1.135000E-8	5.943229E-2
1.140000E-8	5.648895E-2
1.145000E-8	5.376490E-2
1.150000E-8	5.143832E-2
1.155000E-8	4.956403E-2
1.160000E-8	4.807351E-2
1.165000E-8	4.701130E-2
1.170000E-8	4.644251E-2
1.175000E-8	4.632943E-2
1.180000E-8	4.665838E-2
1.185000E-8	4.743619E-2
1.190000E-8	4.860119E-2
1.195000E-8	5.001290E-2
1.200000E-8	5.160279E-2
1.205000E-8	5.336057E-2
1.210000E-8	5.526912E-2
1.215000E-8	5.725991E-2
1.220000E-8	5.927810E-2
1.225000E-8	6.127231E-2
1.230000E-8	6.319800E-2
1.235000E-8	6.503802E-2
1.240000E-8	6.673070E-2
1.245000E-8	6.821779E-2
1.250000E-8	6.947873E-2
1.255000E-8	7.052724E-2
1.260000E-8	7.125708E-2
1.265000E-8	7.159630E-2
1.270000E-8	7.165455E-2
1.275000E-8	7.146266E-2
1.280000E-8	7.088359E-2
1.285000E-8	6.990019E-2
1.290000E-8	6.865638E-2
1.295000E-8	6.709048E-2
1.300000E-8	6.510312E-2
1.305000E-8	6.284507E-2
1.310000E-8	6.047052E-2
1.315000E-8	5.787667E-2
1.320000E-8	5.506353E-2
1.325000E-8	5.229494E-2
1.330000E-8	4.966683E-2
1.335000E-8	4.709697E-2
1.340000E-8	4.470528E-2
1.345000E-8	4.271107E-2
1.350000E-8	4.118629E-2
1.355000E-8	4.012408E-2
1.360000E-8	3.957927E-2
1.365000E-8	3.955871E-2
1.370000E-8	4.003499E-2
1.375000E-8	4.104580E-2
1.380000E-8	4.260142E-2
1.385000E-8	4.454424E-2
1.390000E-8	4.671320E-2
1.395000E-8	4.907405E-2
1.400000E-8	5.155139E-2
1.405000E-8	5.395335E-2
1.410000E-8	5.621826E-2
1.415000E-8	5.837694E-2
1.420000E-8	6.030262E-2
1.425000E-8	6.194048E-2
1.430000E-8	6.342414E-2
1.435000E-8	6.469879E-2
1.440000E-8	6.559310E-2
1.445000E-8	6.615505E-2
1.450000E-8	6.647371E-2
1.455000E-8	6.641889E-2
1.460000E-8	6.600086E-2
1.465000E-8	6.537381E-2
1.470000E-8	6.442468E-2
1.475000E-8	6.304380E-2
1.480000E-8	6.131343E-2
1.485000E-8	5.925754E-2
1.490000E-8	5.686586E-2
1.495000E-8	5.432684E-2
1.500000E-8	5.171243E-2
1.505000E-8	4.889244E-2
1.510000E-8	4.600735E-2
1.515000E-8	4.334154E-2
1.520000E-8	4.092245E-2
1.525000E-8	3.872608E-2
1.530000E-8	3.691004E-2
1.535000E-8	3.553260E-2
1.540000E-8	3.461773E-2
1.545000E-8	3.431620E-2
1.550000E-8	3.460402E-2
1.555000E-8	3.524820E-2
1.560000E-8	3.622817E-2
1.565000E-8	3.772554E-2
1.570000E-8	3.965123E-2
1.575000E-8	4.177222E-2
1.580000E-8	4.406796E-2
1.585000E-8	4.650761E-2
1.590000E-8	4.888216E-2
1.595000E-8	5.112993E-2
1.600000E-8	5.331603E-2
1.605000E-8	5.535136E-2
1.610000E-8	5.717767E-2
1.615000E-8	5.883951E-2
1.620000E-8	6.026150E-2
1.625000E-8	6.129973E-2
1.630000E-8	6.201586E-2
1.635000E-8	6.248871E-2
1.640000E-8	6.264291E-2
1.645000E-8	6.241676E-2
1.650000E-8	6.186509E-2
1.655000E-8	6.099477E-2
1.660000E-8	5.973040E-2
1.665000E-8	5.807198E-2
1.670000E-8	5.609490E-2
1.675000E-8	5.387112E-2
1.680000E-8	5.138007E-2
1.685000E-8	4.861490E-2
1.690000E-8	4.571609E-2
1.695000E-8	4.289268E-2
1.700000E-8	4.023373E-2
1.705000E-8	3.775981E-2
1.710000E-8	3.556001E-2
1.715000E-8	3.376796E-2
1.720000E-8	3.236996E-2
1.725000E-8	3.137628E-2
1.730000E-8	3.090342E-2
1.735000E-8	3.100622E-2
1.740000E-8	3.156473E-2
1.745000E-8	3.247275E-2
1.750000E-8	3.373712E-2
1.755000E-8	3.536813E-2
1.760000E-8	3.724584E-2
1.765000E-8	3.922634E-2
1.770000E-8	4.125482E-2
1.775000E-8	4.333126E-2
1.780000E-8	4.540429E-2
1.785000E-8	4.743961E-2
1.790000E-8	4.943040E-2
1.795000E-8	5.128755E-2
1.800000E-8	5.290828E-2
1.805000E-8	5.434740E-2
1.810000E-8	5.566317E-2
1.815000E-8	5.674593E-2
1.820000E-8	5.748263E-2
1.825000E-8	5.789723E-2
1.830000E-8	5.800003E-2
1.835000E-8	5.774304E-2
1.840000E-8	5.709201E-2
1.845000E-8	5.600924E-2
1.850000E-8	5.448446E-2
1.855000E-8	5.258961E-2
1.860000E-8	5.044464E-2
1.865000E-8	4.807694E-2
1.870000E-8	4.548652E-2
1.875000E-8	4.277960E-2
1.880000E-8	4.008981E-2
1.885000E-8	3.748226E-2
1.890000E-8	3.504604E-2
1.895000E-8	3.289763E-2
1.900000E-8	3.102678E-2
1.905000E-8	2.943346E-2
1.910000E-8	2.825818E-2
1.915000E-8	2.756603E-2
1.920000E-8	2.722681E-2
1.925000E-8	2.720625E-2
1.930000E-8	2.762771E-2
1.935000E-8	2.847405E-2
1.940000E-8	2.965618E-2
1.945000E-8	3.115013E-2
1.950000E-8	3.290791E-2
1.955000E-8	3.489870E-2
1.960000E-8	3.714990E-2
1.965000E-8	3.955871E-2
1.970000E-8	4.198466E-2
1.975000E-8	4.443116E-2
1.980000E-8	4.688795E-2
1.985000E-8	4.912202E-2
1.990000E-8	5.099287E-2
1.995000E-8	5.256905E-2
2.000000E-8	5.381287E-2
2.005000E-8	5.457355E-2
2.010000E-8	5.480655E-2
2.015000E-8	5.454956E-2
2.020000E-8	5.376832E-2
2.025000E-8	5.249710E-2
2.030000E-8	5.084896E-2
2.035000E-8	4.887874E-2
2.040000E-8	4.665152E-2
2.045000E-8	4.426669E-2
2.050000E-8	4.179278E-2
2.055000E-8	3.930858E-2
2.060000E-8	3.694088E-2
2.065000E-8	3.472052E-2
2.070000E-8	3.257897E-2
2.075000E-8	3.051966E-2
2.080000E-8	2.865908E-2
2.085000E-8	2.704863E-2
2.090000E-8	2.557525E-2
2.095000E-8	2.420465E-2
2.100000E-8	2.312531E-2
2.105000E-8	2.244002E-2
2.110000E-8	2.212821E-2
2.115000E-8	2.220702E-2
2.120000E-8	2.276896E-2
2.125000E-8	2.386886E-2
2.130000E-8	2.552042E-2
2.135000E-8	2.769966E-2
2.140000E-8	3.027980E-2
2.145000E-8	3.311008E-2
2.150000E-8	3.608083E-2
2.155000E-8	3.911669E-2
2.160000E-8	4.204291E-2
2.165000E-8	4.466417E-2
2.170000E-8	4.691194E-2
2.175000E-8	4.876566E-2
2.180000E-8	5.011912E-2
2.185000E-8	5.092092E-2
2.190000E-8	5.129098E-2
2.195000E-8	5.129440E-2
2.200000E-8	5.086609E-2
2.205000E-8	5.002661E-2
2.210000E-8	4.892671E-2
2.215000E-8	4.768632E-2
2.220000E-8	4.628489E-2
2.225000E-8	4.460934E-2
2.230000E-8	4.265625E-2
2.235000E-8	4.055239E-2
2.240000E-8	3.837315E-2
2.245000E-8	3.607398E-2
2.250000E-8	3.374397E-2
2.255000E-8	3.148592E-2
2.260000E-8	2.925871E-2
2.265000E-8	2.709318E-2
2.270000E-8	2.516064E-2
2.275000E-8	2.349537E-2
2.280000E-8	2.205968E-2
2.285000E-8	2.095978E-2
2.290000E-8	2.030189E-2
2.295000E-8	2.009288E-2
2.300000E-8	2.033273E-2
2.305000E-8	2.100090E-2
2.310000E-8	2.201856E-2
2.315000E-8	2.341999E-2
2.320000E-8	2.522575E-2
2.325000E-8	2.726450E-2
2.330000E-8	2.943346E-2
2.335000E-8	3.176690E-2
2.340000E-8	3.416200E-2
2.345000E-8	3.643719E-2
2.350000E-8	3.860958E-2
2.355000E-8	4.072029E-2
2.360000E-8	4.264940E-2
2.365000E-8	4.432152E-2
2.370000E-8	4.568868E-2
2.375000E-8	4.668922E-2
2.380000E-8	4.736423E-2
2.385000E-8	4.777541E-2
2.390000E-8	4.783709E-2
2.395000E-8	4.748759E-2
2.400000E-8	4.676117E-2
