Study Name	Ni_beamline_2018_02_02
Sample Name	31MeV_Ni_in_Ni
Run Name	run01
Operator	Cody
Date	2/2/2018
Time	10:48 AM
Sign	FIX
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	108
dt	50.000001E-12
time stamp (ms)	12:36:59 PM
	
Time	Amplitude
0.000000E+0	6.236193E-4
5.000000E-11	3.974717E-4
1.000000E-10	0.000000E+0
1.500000E-10	-3.871922E-4
2.000000E-10	-7.401197E-4
2.500000E-10	-1.103327E-3
3.000000E-10	-1.363739E-3
3.500000E-10	-1.401430E-3
4.000000E-10	-1.267798E-3
4.500000E-10	-1.072488E-3
5.000000E-10	-7.538256E-4
5.500000E-10	-2.706919E-4
6.000000E-10	2.398536E-4
6.500000E-10	6.338988E-4
7.000000E-10	9.662673E-4
7.500000E-10	1.281503E-3
8.000000E-10	1.507651E-3
8.500000E-10	1.586460E-3
9.000000E-10	1.466533E-3
9.500000E-10	1.161577E-3
1.000000E-9	8.120757E-4
1.050000E-9	4.557218E-4
1.100000E-9	-1.027944E-5
1.150000E-9	-4.694277E-4
1.200000E-9	-7.264137E-4
1.250000E-9	-9.388555E-4
1.300000E-9	-1.284930E-3
1.350000E-9	-1.600166E-3
1.400000E-9	-1.723519E-3
1.450000E-9	-1.774917E-3
1.500000E-9	-1.860579E-3
1.550000E-9	-1.860579E-3
1.600000E-9	-1.744078E-3
1.650000E-9	-1.668696E-3
1.700000E-9	-1.678975E-3
1.750000E-9	-1.613872E-3
1.800000E-9	-1.408283E-3
1.850000E-9	-1.192415E-3
1.900000E-9	-1.048503E-3
1.950000E-9	-8.497670E-4
2.000000E-9	-5.071190E-4
2.050000E-9	-1.610446E-4
2.100000E-9	5.139720E-5
2.150000E-9	2.432801E-4
2.200000E-9	4.934131E-4
2.250000E-9	5.927810E-4
2.300000E-9	4.248835E-4
2.350000E-9	1.953094E-4
2.400000E-9	5.482368E-5
2.450000E-9	-9.594144E-5
2.500000E-9	-3.426480E-4
2.550000E-9	-6.578841E-4
2.600000E-9	-8.977377E-4
