Study Name	Ni_beamline_2018_02_02
Sample Name	31MeV_Ni_in_Ni
Run Name	run02
Operator	Cody
Date	2/2/2018
Time	2:41 PM
Sign	FIX
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	281
dt	50.000001E-12
time stamp (ms)	7:23:27 PM
	
Time	Amplitude
0.000000E+0	-8.771789E-4
5.000000E-11	-4.317365E-4
1.000000E-10	7.538256E-5
1.500000E-10	4.248835E-4
2.000000E-10	6.167664E-4
2.500000E-10	7.127078E-4
3.000000E-10	6.407517E-4
3.500000E-10	3.906187E-4
4.000000E-10	4.454424E-5
4.500000E-10	-3.255156E-4
5.000000E-10	-6.373253E-4
5.500000E-10	-8.840318E-4
6.000000E-10	-1.103327E-3
6.500000E-10	-1.188989E-3
7.000000E-10	-9.833997E-4
7.500000E-10	-5.756486E-4
8.000000E-10	-1.473386E-4
8.500000E-10	3.803393E-4
9.000000E-10	1.058782E-3
9.500000E-10	1.672122E-3
1.000000E-9	2.045609E-3
1.050000E-9	2.206653E-3
1.100000E-9	2.206653E-3
1.150000E-9	2.018197E-3
1.200000E-9	1.651563E-3
1.250000E-9	1.168430E-3
1.300000E-9	6.373253E-4
1.350000E-9	9.936792E-5
1.400000E-9	-4.420159E-4
1.450000E-9	-9.148701E-4
1.500000E-9	-1.199268E-3
1.550000E-9	-1.329474E-3
1.600000E-9	-1.370592E-3
1.650000E-9	-1.240386E-3
1.700000E-9	-9.080172E-4
1.750000E-9	-5.996340E-4
1.800000E-9	-4.454424E-4
1.850000E-9	-2.741184E-4
1.900000E-9	-3.769128E-5
1.950000E-9	8.566200E-5
2.000000E-9	3.426480E-5
2.050000E-9	-1.096474E-4
2.100000E-9	-3.118097E-4
2.150000E-9	-5.345309E-4
2.200000E-9	-7.264137E-4
2.250000E-9	-8.908848E-4
2.300000E-9	-1.007385E-3
2.350000E-9	-1.027944E-3
2.400000E-9	-9.833997E-4
2.450000E-9	-9.080172E-4
2.500000E-9	-8.120757E-4
2.550000E-9	-7.024284E-4
2.600000E-9	-6.133399E-4
2.650000E-9	-5.105455E-4
2.700000E-9	-4.214570E-4
2.750000E-9	-4.557218E-4
2.800000E-9	-6.167664E-4
2.850000E-9	-7.469726E-4
2.900000E-9	-8.017963E-4
2.950000E-9	-9.114437E-4
3.000000E-9	-1.096474E-3
3.050000E-9	-1.165003E-3
3.100000E-9	-1.062209E-3
3.150000E-9	-9.559879E-4
3.200000E-9	-9.182966E-4
3.250000E-9	-8.429141E-4
3.300000E-9	-6.784430E-4
3.350000E-9	-5.379573E-4
3.400000E-9	-4.934131E-4
3.450000E-9	-4.762807E-4
3.500000E-9	-4.557218E-4
3.550000E-9	-4.728542E-4
3.600000E-9	-5.413838E-4
3.650000E-9	-6.099134E-4
3.700000E-9	-6.270458E-4
3.750000E-9	-6.064869E-4
3.800000E-9	-6.030605E-4
3.850000E-9	-5.893545E-4
3.900000E-9	-4.865601E-4
3.950000E-9	-3.357950E-4
4.000000E-9	-2.124418E-4
4.050000E-9	-8.566200E-5
4.100000E-9	1.062209E-4
4.150000E-9	3.357950E-4
4.200000E-9	5.276779E-4
4.250000E-9	6.681636E-4
4.300000E-9	8.360611E-4
4.350000E-9	1.017665E-3
4.400000E-9	1.062209E-3
4.450000E-9	9.594144E-4
4.500000E-9	8.806053E-4
4.550000E-9	8.463405E-4
4.600000E-9	6.852960E-4
4.650000E-9	4.111776E-4
4.700000E-9	2.261477E-4
4.750000E-9	1.302062E-4
4.800000E-9	-3.426480E-5
4.850000E-9	-2.501330E-4
4.900000E-9	-3.392215E-4
4.950000E-9	-3.015302E-4
5.000000E-9	-2.398536E-4
5.050000E-9	-1.165003E-4
5.100000E-9	1.541916E-4
5.150000E-9	4.865601E-4
5.200000E-9	7.675315E-4
5.250000E-9	1.017665E-3
5.300000E-9	1.260945E-3
5.350000E-9	1.428842E-3
5.400000E-9	1.507651E-3
5.450000E-9	1.521357E-3
5.500000E-9	1.507651E-3
5.550000E-9	1.490519E-3
5.600000E-9	1.394577E-3
5.650000E-9	1.134165E-3
5.700000E-9	8.497670E-4
5.750000E-9	6.921489E-4
5.800000E-9	5.242514E-4
5.850000E-9	2.706919E-4
5.900000E-9	1.541916E-4
5.950000E-9	1.713240E-4
6.000000E-9	4.797072E-5
6.050000E-9	-1.267798E-4
6.100000E-9	-8.223552E-5
6.150000E-9	7.880904E-5
6.200000E-9	1.165003E-4
6.250000E-9	9.251496E-5
6.300000E-9	1.541916E-4
6.350000E-9	2.124418E-4
6.400000E-9	1.473386E-4
6.450000E-9	3.083832E-5
6.500000E-9	-3.426480E-5
6.550000E-9	-1.027944E-4
6.600000E-9	-2.672654E-4
6.650000E-9	-4.762807E-4
6.700000E-9	-6.064869E-4
6.750000E-9	-6.852960E-4
6.800000E-9	-7.846639E-4
6.850000E-9	-8.531935E-4
6.900000E-9	-7.880904E-4
6.950000E-9	-6.407517E-4
7.000000E-9	-5.311044E-4
7.050000E-9	-4.111776E-4
7.100000E-9	-1.233533E-4
7.150000E-9	2.604125E-4
7.200000E-9	5.139720E-4
7.250000E-9	6.818695E-4
7.300000E-9	9.217231E-4
7.350000E-9	1.096474E-3
7.400000E-9	1.096474E-3
7.450000E-9	1.147871E-3
7.500000E-9	1.377445E-3
7.550000E-9	1.648137E-3
7.600000E-9	2.062741E-3
7.650000E-9	2.912508E-3
7.700000E-9	4.238556E-3
7.750000E-9	5.968928E-3
7.800000E-9	8.206419E-3
7.850000E-9	1.110865E-2
7.900000E-9	1.470303E-2
7.950000E-9	1.892102E-2
8.000000E-9	2.360845E-2
8.050000E-9	2.870362E-2
8.100000E-9	3.427850E-2
8.150000E-9	4.021659E-2
8.200000E-9	4.617524E-2
8.250000E-9	5.200369E-2
8.300000E-9	5.772248E-2
8.350000E-9	6.316373E-2
8.400000E-9	6.809101E-2
8.450000E-9	7.248718E-2
8.500000E-9	7.638994E-2
8.550000E-9	7.969650E-2
8.600000E-9	8.232118E-2
8.650000E-9	8.434280E-2
8.700000E-9	8.592241E-2
8.750000E-9	8.717650E-2
8.800000E-9	8.808452E-2
8.850000E-9	8.857108E-2
8.900000E-9	8.872870E-2
8.950000E-9	8.868073E-2
9.000000E-9	8.837234E-2
9.050000E-9	8.761509E-2
9.100000E-9	8.637471E-2
9.150000E-9	8.473000E-2
9.200000E-9	8.261243E-2
9.250000E-9	7.997404E-2
9.300000E-9	7.695874E-2
9.350000E-9	7.368302E-2
9.400000E-9	7.019144E-2
9.450000E-9	6.671014E-2
9.500000E-9	6.349610E-2
9.550000E-9	6.054590E-2
9.600000E-9	5.794520E-2
9.650000E-9	5.597155E-2
9.700000E-9	5.472431E-2
9.750000E-9	5.407328E-2
9.800000E-9	5.399447E-2
9.850000E-9	5.445019E-2
9.900000E-9	5.532394E-2
9.950000E-9	5.653349E-2
1.000000E-8	5.797947E-2
1.005000E-8	5.950082E-2
1.010000E-8	6.108386E-2
1.015000E-8	6.277311E-2
1.020000E-8	6.440754E-2
1.025000E-8	6.590491E-2
1.030000E-8	6.748452E-2
1.035000E-8	6.918063E-2
1.040000E-8	7.077737E-2
1.045000E-8	7.231586E-2
1.050000E-8	7.396742E-2
1.055000E-8	7.563612E-2
1.060000E-8	7.714720E-2
1.065000E-8	7.849380E-2
1.070000E-8	7.967936E-2
1.075000E-8	8.059766E-2
1.080000E-8	8.112876E-2
1.085000E-8	8.119044E-2
1.090000E-8	8.084094E-2
1.095000E-8	8.016250E-2
1.100000E-8	7.908658E-2
1.105000E-8	7.753439E-2
1.110000E-8	7.563269E-2
1.115000E-8	7.350827E-2
1.120000E-8	7.106862E-2
1.125000E-8	6.828974E-2
1.130000E-8	6.539094E-2
1.135000E-8	6.254011E-2
1.140000E-8	5.965844E-2
1.145000E-8	5.675279E-2
1.150000E-8	5.409726E-2
1.155000E-8	5.183921E-2
1.160000E-8	4.991696E-2
1.165000E-8	4.838190E-2
1.170000E-8	4.741220E-2
1.175000E-8	4.699075E-2
1.180000E-8	4.699760E-2
1.185000E-8	4.750472E-2
1.190000E-8	4.855322E-2
1.195000E-8	4.998206E-2
1.200000E-8	5.160621E-2
1.205000E-8	5.345994E-2
1.210000E-8	5.561862E-2
1.215000E-8	5.796233E-2
1.220000E-8	6.030605E-2
1.225000E-8	6.266689E-2
1.230000E-8	6.514766E-2
1.235000E-8	6.761815E-2
1.240000E-8	6.991390E-2
1.245000E-8	7.209314E-2
1.250000E-8	7.413532E-2
1.255000E-8	7.581087E-2
1.260000E-8	7.698272E-2
1.265000E-8	7.770228E-2
1.270000E-8	7.793529E-2
1.275000E-8	7.755495E-2
1.280000E-8	7.645162E-2
1.285000E-8	7.466300E-2
1.290000E-8	7.239124E-2
1.295000E-8	6.980425E-2
1.300000E-8	6.683692E-2
1.305000E-8	6.355435E-2
1.310000E-8	6.030947E-2
1.315000E-8	5.728732E-2
1.320000E-8	5.441935E-2
1.325000E-8	5.182551E-2
1.330000E-8	4.968396E-2
1.335000E-8	4.791247E-2
1.340000E-8	4.643566E-2
1.345000E-8	4.542484E-2
1.350000E-8	4.491087E-2
1.355000E-8	4.467102E-2
1.360000E-8	4.457165E-2
1.365000E-8	4.470871E-2
1.370000E-8	4.518499E-2
1.375000E-8	4.596965E-2
1.380000E-8	4.699075E-2
1.385000E-8	4.826540E-2
1.390000E-8	4.990325E-2
1.395000E-8	5.184949E-2
1.400000E-8	5.396021E-2
1.405000E-8	5.625252E-2
1.410000E-8	5.881210E-2
1.415000E-8	6.151902E-2
1.420000E-8	6.417797E-2
1.425000E-8	6.672042E-2
1.430000E-8	6.901616E-2
1.435000E-8	7.085618E-2
1.440000E-8	7.215824E-2
1.445000E-8	7.293605E-2
1.450000E-8	7.312793E-2
1.455000E-8	7.264137E-2
1.460000E-8	7.147294E-2
1.465000E-8	6.971859E-2
1.470000E-8	6.756676E-2
1.475000E-8	6.514424E-2
1.480000E-8	6.245102E-2
1.485000E-8	5.958306E-2
1.490000E-8	5.677677E-2
1.495000E-8	5.417265E-2
1.500000E-8	5.170216E-2
1.505000E-8	4.937558E-2
1.510000E-8	4.734025E-2
1.515000E-8	4.560987E-2
1.520000E-8	4.405768E-2
1.525000E-8	4.266995E-2
1.530000E-8	4.156320E-2
1.535000E-8	4.074770E-2
1.540000E-8	4.011723E-2
1.545000E-8	3.967178E-2
1.550000E-8	3.956556E-2
1.555000E-8	3.987737E-2
1.560000E-8	4.051127E-2
1.565000E-8	4.145698E-2
1.570000E-8	4.284813E-2
1.575000E-8	4.464361E-2
1.580000E-8	4.662411E-2
1.585000E-8	4.878965E-2
1.590000E-8	5.124643E-2
1.595000E-8	5.382315E-2
1.600000E-8	5.619770E-2
1.605000E-8	5.832897E-2
1.610000E-8	6.028549E-2
1.615000E-8	6.198502E-2
1.620000E-8	6.329736E-2
1.625000E-8	6.418482E-2
1.630000E-8	6.471250E-2
1.635000E-8	6.492837E-2
1.640000E-8	6.479131E-2
1.645000E-8	6.423279E-2
1.650000E-8	6.337275E-2
1.655000E-8	6.225571E-2
1.660000E-8	6.074806E-2
1.665000E-8	5.883951E-2
1.670000E-8	5.681104E-2
1.675000E-8	5.470375E-2
1.680000E-8	5.229494E-2
1.685000E-8	4.964627E-2
1.690000E-8	4.706613E-2
1.695000E-8	4.459221E-2
1.700000E-8	4.208403E-2
1.705000E-8	3.962381E-2
1.710000E-8	3.742059E-2
1.715000E-8	3.548805E-2
1.720000E-8	3.378509E-2
1.725000E-8	3.243506E-2
1.730000E-8	3.155103E-2
1.735000E-8	3.110558E-2
1.740000E-8	3.109873E-2
1.745000E-8	3.165039E-2
1.750000E-8	3.279141E-2
1.755000E-8	3.439501E-2
1.760000E-8	3.636523E-2
1.765000E-8	3.875006E-2
1.770000E-8	4.155292E-2
1.775000E-8	4.455452E-2
1.780000E-8	4.744989E-2
1.785000E-8	5.016367E-2
1.790000E-8	5.277122E-2
1.795000E-8	5.516290E-2
1.800000E-8	5.706460E-2
1.805000E-8	5.842148E-2
1.810000E-8	5.942201E-2
1.815000E-8	6.005934E-2
1.820000E-8	6.013130E-2
1.825000E-8	5.973040E-2
1.830000E-8	5.913419E-2
1.835000E-8	5.828785E-2
1.840000E-8	5.703033E-2
1.845000E-8	5.553639E-2
1.850000E-8	5.400818E-2
1.855000E-8	5.230179E-2
1.860000E-8	5.026303E-2
1.865000E-8	4.802897E-2
1.870000E-8	4.568868E-2
1.875000E-8	4.315651E-2
1.880000E-8	4.042904E-2
1.885000E-8	3.769471E-2
1.890000E-8	3.510771E-2
1.895000E-8	3.265435E-2
1.900000E-8	3.034491E-2
1.905000E-8	2.835412E-2
1.910000E-8	2.688073E-2
1.915000E-8	2.594873E-2
1.920000E-8	2.549644E-2
1.925000E-8	2.559580E-2
1.930000E-8	2.636676E-2
1.935000E-8	2.777162E-2
1.940000E-8	2.960821E-2
1.945000E-8	3.179431E-2
1.950000E-8	3.439843E-2
1.955000E-8	3.731779E-2
1.960000E-8	4.020974E-2
1.965000E-8	4.296121E-2
1.970000E-8	4.572295E-2
1.975000E-8	4.838532E-2
1.980000E-8	5.069820E-2
1.985000E-8	5.268556E-2
1.990000E-8	5.446390E-2
1.995000E-8	5.588246E-2
2.000000E-8	5.678705E-2
2.005000E-8	5.727704E-2
2.010000E-8	5.743466E-2
2.015000E-8	5.718452E-2
2.020000E-8	5.644440E-2
2.025000E-8	5.524856E-2
2.030000E-8	5.372378E-2
2.035000E-8	5.190432E-2
2.040000E-8	4.976619E-2
2.045000E-8	4.739850E-2
2.050000E-8	4.494514E-2
2.055000E-8	4.239241E-2
2.060000E-8	3.969234E-2
2.065000E-8	3.700941E-2
2.070000E-8	3.455605E-2
2.075000E-8	3.232541E-2
2.080000E-8	3.024211E-2
2.085000E-8	2.838496E-2
2.090000E-8	2.689101E-2
2.095000E-8	2.576713E-2
2.100000E-8	2.491394E-2
2.105000E-8	2.438283E-2
2.110000E-8	2.433829E-2
2.115000E-8	2.476660E-2
2.120000E-8	2.549644E-2
2.125000E-8	2.657235E-2
2.130000E-8	2.812797E-2
2.135000E-8	3.006736E-2
2.140000E-8	3.221576E-2
2.145000E-8	3.459374E-2
2.150000E-8	3.713276E-2
2.155000E-8	3.960668E-2
2.160000E-8	4.197095E-2
2.165000E-8	4.424614E-2
2.170000E-8	4.628146E-2
2.175000E-8	4.796729E-2
2.180000E-8	4.936187E-2
2.185000E-8	5.044806E-2
2.190000E-8	5.119504E-2
2.195000E-8	5.161649E-2
2.200000E-8	5.161649E-2
2.205000E-8	5.114021E-2
2.210000E-8	5.033842E-2
2.215000E-8	4.923509E-2
2.220000E-8	4.768289E-2
2.225000E-8	4.580518E-2
2.230000E-8	4.383153E-2
2.235000E-8	4.163173E-2
2.240000E-8	3.912012E-2
2.245000E-8	3.660851E-2
2.250000E-8	3.426480E-2
2.255000E-8	3.191081E-2
2.260000E-8	2.955682E-2
2.265000E-8	2.743582E-2
2.270000E-8	2.558553E-2
2.275000E-8	2.398193E-2
2.280000E-8	2.269700E-2
2.285000E-8	2.171360E-2
2.290000E-8	2.097691E-2
2.295000E-8	2.058629E-2
2.300000E-8	2.054175E-2
2.305000E-8	2.070622E-2
2.310000E-8	2.116194E-2
2.315000E-8	2.209052E-2
2.320000E-8	2.340286E-2
2.325000E-8	2.494820E-2
2.330000E-8	2.681906E-2
2.335000E-8	2.907026E-2
2.340000E-8	3.154760E-2
2.345000E-8	3.416543E-2
2.350000E-8	3.695459E-2
2.355000E-8	3.979856E-2
2.360000E-8	4.248492E-2
2.365000E-8	4.495884E-2
2.370000E-8	4.722375E-2
2.375000E-8	4.912887E-2
2.380000E-8	5.053373E-2
2.385000E-8	5.146915E-2
2.390000E-8	5.195229E-2
2.395000E-8	5.181866E-2
2.400000E-8	5.098602E-2
