Study Name	Ni_beamline_2018_02_02
Sample Name	31MeV_Ni_in_Ni
Run Name	run01
Operator	Cody
Date	2/2/2018
Time	10:48 AM
Sign	POS
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	19
dt	50.000001E-12
time stamp (ms)	11:07:35 AM
	
Time	Amplitude
0.000000E+0	-1.432269E-3
5.000000E-11	-1.291783E-3
1.000000E-10	-1.055356E-3
1.500000E-10	-7.983698E-4
2.000000E-10	-6.099134E-4
2.500000E-10	-4.111776E-4
3.000000E-10	-1.267798E-4
3.500000E-10	1.027944E-4
4.000000E-10	1.781770E-4
4.500000E-10	1.747505E-4
5.000000E-10	1.130738E-4
5.500000E-10	-3.083832E-5
6.000000E-10	-1.850299E-4
6.500000E-10	-3.152362E-4
7.000000E-10	-4.831337E-4
7.500000E-10	-6.338988E-4
8.000000E-10	-6.578841E-4
8.500000E-10	-6.270458E-4
9.000000E-10	-6.064869E-4
9.500000E-10	-4.934131E-4
1.000000E-9	-2.946773E-4
1.050000E-9	-1.439122E-4
1.100000E-9	-3.083832E-5
1.150000E-9	7.538256E-5
1.200000E-9	8.908848E-5
1.250000E-9	6.510312E-5
1.300000E-9	8.908848E-5
1.350000E-9	7.538256E-5
1.400000E-9	-2.741184E-5
1.450000E-9	-1.062209E-4
1.500000E-9	-1.576181E-4
1.550000E-9	-2.535595E-4
1.600000E-9	-2.809714E-4
1.650000E-9	-1.953094E-4
1.700000E-9	-1.439122E-4
1.750000E-9	-1.541916E-4
1.800000E-9	-1.336327E-4
1.850000E-9	-1.507651E-4
1.900000E-9	-2.809714E-4
1.950000E-9	-4.351629E-4
2.000000E-9	-5.413838E-4
2.050000E-9	-6.407517E-4
2.100000E-9	-7.229873E-4
2.150000E-9	-7.538256E-4
2.200000E-9	-7.332667E-4
2.250000E-9	-6.544577E-4
2.300000E-9	-5.276779E-4
2.350000E-9	-3.734863E-4
2.400000E-9	-1.850299E-4
2.450000E-9	2.398536E-5
2.500000E-9	2.158682E-4
2.550000E-9	4.008981E-4
2.600000E-9	5.619427E-4
