Study Name	Ni_beamline_2018_02_02
Sample Name	31MeV_Ni_in_Ni
Run Name	run01
Operator	Cody
Date	2/2/2018
Time	10:48 AM
Sign	FIX
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	86
dt	50.000001E-12
time stamp (ms)	12:14:53 PM
	
Time	Amplitude
0.000000E+0	1.305489E-3
5.000000E-11	1.360313E-3
1.000000E-10	1.432269E-3
1.500000E-10	1.398004E-3
2.000000E-10	1.271224E-3
2.500000E-10	1.093047E-3
3.000000E-10	7.195608E-4
3.500000E-10	1.644710E-4
4.000000E-10	-2.878243E-4
4.500000E-10	-6.133399E-4
5.000000E-10	-1.038223E-3
5.500000E-10	-1.463107E-3
6.000000E-10	-1.672122E-3
6.500000E-10	-1.726946E-3
7.000000E-10	-1.733799E-3
7.500000E-10	-1.631004E-3
8.000000E-10	-1.377445E-3
8.500000E-10	-1.038223E-3
9.000000E-10	-6.955754E-4
9.500000E-10	-3.871922E-4
1.000000E-9	-1.199268E-4
1.050000E-9	1.062209E-4
1.100000E-9	2.809714E-4
1.150000E-9	4.077511E-4
1.200000E-9	5.208249E-4
1.250000E-9	6.304723E-4
1.300000E-9	7.092813E-4
1.350000E-9	7.538256E-4
1.400000E-9	7.983698E-4
1.450000E-9	8.840318E-4
1.500000E-9	9.422820E-4
1.550000E-9	8.326346E-4
1.600000E-9	6.167664E-4
1.650000E-9	4.454424E-4
1.700000E-9	2.261477E-4
1.750000E-9	-1.165003E-4
1.800000E-9	-4.351629E-4
1.850000E-9	-6.852960E-4
1.900000E-9	-9.525614E-4
1.950000E-9	-1.127312E-3
2.000000E-9	-1.093047E-3
2.050000E-9	-9.594144E-4
2.100000E-9	-7.469726E-4
2.150000E-9	-4.077511E-4
2.200000E-9	-7.538256E-5
2.250000E-9	1.473386E-4
2.300000E-9	3.906187E-4
2.350000E-9	6.030605E-4
2.400000E-9	6.373253E-4
2.450000E-9	5.996340E-4
2.500000E-9	6.167664E-4
2.550000E-9	5.790751E-4
2.600000E-9	4.214570E-4
2.650000E-9	2.741184E-4
