Study Name	Ni_beamline_2018_02_02
Sample Name	31MeV_Ni_in_Ni
Run Name	run01
Operator	Cody
Date	2/2/2018
Time	10:48 AM
Sign	POS
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	34
dt	50.000001E-12
time stamp (ms)	11:22:39 AM
	
Time	Amplitude
0.000000E+0	-7.572521E-4
5.000000E-11	-6.373253E-4
1.000000E-10	-5.619427E-4
1.500000E-10	-5.482368E-4
2.000000E-10	-5.173985E-4
2.500000E-10	-4.591483E-4
3.000000E-10	-4.694277E-4
3.500000E-10	-5.208249E-4
4.000000E-10	-4.625748E-4
4.500000E-10	-3.118097E-4
5.000000E-10	-2.295742E-4
5.500000E-10	-1.507651E-4
6.000000E-10	6.167664E-5
6.500000E-10	3.049567E-4
7.000000E-10	4.283100E-4
7.500000E-10	5.036925E-4
8.000000E-10	5.619427E-4
8.500000E-10	5.071190E-4
9.000000E-10	3.632069E-4
9.500000E-10	2.604125E-4
1.000000E-9	1.953094E-4
1.050000E-9	9.594144E-5
1.100000E-9	-4.797072E-5
1.150000E-9	-2.158682E-4
1.200000E-9	-3.734863E-4
1.250000E-9	-4.797072E-4
1.300000E-9	-5.208249E-4
1.350000E-9	-5.448103E-4
1.400000E-9	-5.756486E-4
1.450000E-9	-5.790751E-4
1.500000E-9	-5.276779E-4
1.550000E-9	-4.385894E-4
1.600000E-9	-3.186626E-4
1.650000E-9	-1.610446E-4
1.700000E-9	0.000000E+0
1.750000E-9	1.130738E-4
1.800000E-9	2.398536E-4
1.850000E-9	4.317365E-4
1.900000E-9	6.338988E-4
1.950000E-9	7.846639E-4
2.000000E-9	9.080172E-4
2.050000E-9	1.010812E-3
2.100000E-9	1.014238E-3
2.150000E-9	8.634729E-4
2.200000E-9	6.064869E-4
2.250000E-9	3.186626E-4
2.300000E-9	-3.083832E-5
2.350000E-9	-4.660013E-4
2.400000E-9	-9.251496E-4
2.450000E-9	-1.308915E-3
2.500000E-9	-1.607019E-3
2.550000E-9	-1.843446E-3
2.600000E-9	-1.977079E-3
