Study Name	Ni_beamline_2018_01_28
Sample Name	temp_steps
Run Name	525C_spot01
Operator	Cody
Date	1/28/2018
Time	8:07 PM
Sign	FIX
Grating Spacing	04.76um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	8:12:42 PM
	
Time	Amplitude
0.000000E+0	8.067995E-4
5.000000E-11	7.331426E-4
1.000000E-10	6.303656E-4
1.500000E-10	4.813390E-4
2.000000E-10	3.597195E-4
2.500000E-10	2.792109E-4
3.000000E-10	2.004152E-4
3.500000E-10	1.318972E-4
4.000000E-10	9.935110E-5
4.500000E-10	8.907340E-5
5.000000E-10	8.393455E-5
5.500000E-10	9.935110E-5
6.000000E-10	1.181936E-4
6.500000E-10	1.216195E-4
7.000000E-10	1.250454E-4
7.500000E-10	1.456008E-4
8.000000E-10	1.610173E-4
8.500000E-10	1.901375E-4
9.000000E-10	2.637943E-4
9.500000E-10	3.460159E-4
1.000000E-9	4.111080E-4
1.050000E-9	4.813390E-4
1.100000E-9	5.430052E-4
1.150000E-9	5.652735E-4
1.200000E-9	5.515699E-4
1.250000E-9	5.087462E-4
1.300000E-9	4.230987E-4
1.350000E-9	3.443030E-4
1.400000E-9	3.203217E-4
1.450000E-9	2.997663E-4
1.500000E-9	2.449519E-4
1.550000E-9	1.798598E-4
1.600000E-9	1.181936E-4
1.650000E-9	3.768490E-5
1.700000E-9	-3.597195E-5
1.750000E-9	-7.536980E-5
1.800000E-9	-7.879570E-5
1.850000E-9	-6.680505E-5
1.900000E-9	-3.939785E-5
1.950000E-9	8.564750E-6
2.000000E-9	8.736045E-5
2.050000E-9	1.764339E-4
2.100000E-9	2.518037E-4
2.150000E-9	3.151828E-4
2.200000E-9	3.819879E-4
2.250000E-9	4.230987E-4
2.300000E-9	4.350893E-4
2.350000E-9	4.453670E-4
2.400000E-9	4.744872E-4
2.450000E-9	5.087462E-4
2.500000E-9	5.412922E-4
2.550000E-9	5.635606E-4
2.600000E-9	5.584217E-4
2.650000E-9	5.481440E-4
2.700000E-9	5.635606E-4
2.750000E-9	6.046714E-4
2.800000E-9	6.629117E-4
2.850000E-9	7.348556E-4
2.900000E-9	8.067995E-4
2.950000E-9	8.496232E-4
3.000000E-9	8.564750E-4
3.050000E-9	8.530491E-4
3.100000E-9	8.461973E-4
3.150000E-9	8.136513E-4
3.200000E-9	7.776793E-4
3.250000E-9	7.639757E-4
3.300000E-9	7.382815E-4
3.350000E-9	6.714764E-4
3.400000E-9	5.961066E-4
3.450000E-9	5.412922E-4
3.500000E-9	4.933296E-4
3.550000E-9	4.402282E-4
3.600000E-9	3.854138E-4
3.650000E-9	3.443030E-4
3.700000E-9	3.151828E-4
3.750000E-9	2.929145E-4
3.800000E-9	2.860627E-4
3.850000E-9	3.220346E-4
3.900000E-9	4.093951E-4
3.950000E-9	5.121721E-4
4.000000E-9	6.098102E-4
4.050000E-9	7.211520E-4
4.100000E-9	8.307808E-4
4.150000E-9	8.787434E-4
4.200000E-9	8.581880E-4
4.250000E-9	8.136513E-4
4.300000E-9	7.382815E-4
4.350000E-9	5.909678E-4
4.400000E-9	4.093951E-4
4.450000E-9	2.483778E-4
4.500000E-9	8.736045E-5
4.550000E-9	-9.078635E-5
4.600000E-9	-2.535166E-4
4.650000E-9	-3.562936E-4
4.700000E-9	-3.956915E-4
4.750000E-9	-3.699972E-4
4.800000E-9	-2.860627E-4
4.850000E-9	-1.798598E-4
4.900000E-9	-8.564750E-5
4.950000E-9	-1.712950E-5
5.000000E-9	2.226835E-5
5.050000E-9	6.337915E-5
5.100000E-9	1.113418E-4
5.150000E-9	1.233324E-4
5.200000E-9	7.536980E-5
5.250000E-9	6.851800E-6
5.300000E-9	-6.166620E-5
5.350000E-9	-1.558785E-4
5.400000E-9	-2.569425E-4
5.450000E-9	-3.340253E-4
5.500000E-9	-3.905526E-4
5.550000E-9	-4.333764E-4
5.600000E-9	-4.470800E-4
5.650000E-9	-4.008303E-4
5.700000E-9	-3.031922E-4
5.750000E-9	-1.747209E-4
5.800000E-9	-3.254605E-5
5.850000E-9	1.336101E-4
5.900000E-9	2.997663E-4
5.950000E-9	4.299505E-4
6.000000E-9	5.190239E-4
6.050000E-9	5.704124E-4
6.100000E-9	5.755512E-4
6.150000E-9	5.327275E-4
6.200000E-9	4.813390E-4
6.250000E-9	4.539318E-4
6.300000E-9	4.265246E-4
6.350000E-9	3.905526E-4
6.400000E-9	3.717102E-4
6.450000E-9	3.751361E-4
6.500000E-9	3.699972E-4
6.550000E-9	3.460159E-4
6.600000E-9	3.597195E-4
6.650000E-9	4.402282E-4
6.700000E-9	5.412922E-4
6.750000E-9	6.200879E-4
6.800000E-9	7.040225E-4
6.850000E-9	7.965218E-4
6.900000E-9	8.427714E-4
6.950000E-9	8.393455E-4
7.000000E-9	8.290678E-4
7.050000E-9	8.205031E-4
7.100000E-9	7.982347E-4
7.150000E-9	7.742534E-4
7.200000E-9	7.485592E-4
7.250000E-9	7.125872E-4
7.300000E-9	6.851800E-4
7.350000E-9	6.868930E-4
7.400000E-9	7.228649E-4
7.450000E-9	8.187901E-4
7.500000E-9	9.952240E-4
7.550000E-9	1.247028E-3
7.600000E-9	1.596469E-3
7.650000E-9	2.142901E-3
7.700000E-9	2.959978E-3
7.750000E-9	4.093951E-3
7.800000E-9	5.609911E-3
7.850000E-9	7.598646E-3
7.900000E-9	1.008756E-2
7.950000E-9	1.307152E-2
8.000000E-9	1.656251E-2
8.050000E-9	2.053827E-2
8.100000E-9	2.487375E-2
8.150000E-9	2.940621E-2
8.200000E-9	3.398835E-2
8.250000E-9	3.849341E-2
8.300000E-9	4.276722E-2
8.350000E-9	4.664877E-2
8.400000E-9	5.007467E-2
8.450000E-9	5.304835E-2
8.500000E-9	5.554412E-2
8.550000E-9	5.754656E-2
8.600000E-9	5.913446E-2
8.650000E-9	6.042603E-2
8.700000E-9	6.151032E-2
8.750000E-9	6.246101E-2
8.800000E-9	6.333462E-2
8.850000E-9	6.412600E-2
8.900000E-9	6.480775E-2
8.950000E-9	6.541585E-2
9.000000E-9	6.592288E-2
9.050000E-9	6.622607E-2
9.100000E-9	6.623293E-2
9.150000E-9	6.590747E-2
9.200000E-9	6.520858E-2
