Study Name	W_beamline_2018_02_01
Sample Name	3.7MeV_He_in_W
Run Name	run02
Operator	Cody
Date	2/1/2018
Time	10:34 AM
Sign	POS
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	375
dt	50.000001E-12
time stamp (ms)	2:15:44 PM
	
Time	Amplitude
3.995000E-8	6.424650E-4
4.000000E-8	1.199268E-4
4.005000E-8	-3.940452E-4
4.010000E-8	-9.268628E-4
4.015000E-8	-1.485379E-3
4.020000E-8	-2.037042E-3
4.025000E-8	-2.580139E-3
4.030000E-8	-3.095825E-3
4.035000E-8	-3.534414E-3
4.040000E-8	-3.859930E-3
4.045000E-8	-4.050099E-3
4.050000E-8	-4.077511E-3
4.055000E-8	-3.909614E-3
4.060000E-8	-3.517282E-3
4.065000E-8	-2.938207E-3
4.070000E-8	-2.228925E-3
4.075000E-8	-1.346607E-3
4.080000E-8	-2.432801E-4
4.085000E-8	9.611276E-4
4.090000E-8	2.086726E-3
4.095000E-8	3.082119E-3
4.100000E-8	3.998702E-3
4.105000E-8	4.802212E-3
4.110000E-8	5.388140E-3
4.115000E-8	5.698236E-3
4.120000E-8	5.782185E-3
4.125000E-8	5.687957E-3
4.130000E-8	5.413838E-3
4.135000E-8	4.978675E-3
4.140000E-8	4.444144E-3
4.145000E-8	3.865069E-3
4.150000E-8	3.184913E-3
4.155000E-8	2.384830E-3
4.160000E-8	1.596740E-3
4.165000E-8	9.816865E-4
4.170000E-8	5.019793E-4
4.175000E-8	6.681636E-5
4.180000E-8	-2.484198E-4
4.185000E-8	-3.597804E-4
4.190000E-8	-4.043246E-4
4.195000E-8	-5.345309E-4
4.200000E-8	-6.561709E-4
4.205000E-8	-6.972887E-4
4.210000E-8	-7.366932E-4
4.215000E-8	-8.600465E-4
4.220000E-8	-1.026231E-3
4.225000E-8	-1.188989E-3
4.230000E-8	-1.329474E-3
4.235000E-8	-1.394577E-3
4.240000E-8	-1.351746E-3
4.245000E-8	-1.206121E-3
4.250000E-8	-9.354290E-4
4.255000E-8	-5.191117E-4
4.260000E-8	1.713240E-5
4.265000E-8	6.476047E-4
4.270000E-8	1.339754E-3
4.275000E-8	2.038756E-3
4.280000E-8	2.713772E-3
4.285000E-8	3.292847E-3
4.290000E-8	3.698885E-3
4.295000E-8	3.935312E-3
4.300000E-8	4.072371E-3
4.305000E-8	4.087791E-3
4.310000E-8	3.889055E-3
4.315000E-8	3.510429E-3
4.320000E-8	3.058133E-3
4.325000E-8	2.563007E-3
4.330000E-8	2.004491E-3
4.335000E-8	1.439122E-3
4.340000E-8	9.302893E-4
4.345000E-8	4.779939E-4
4.350000E-8	6.167664E-5
4.355000E-8	-3.135229E-4
4.360000E-8	-6.664503E-4
4.365000E-8	-1.050216E-3
4.370000E-8	-1.463107E-3
4.375000E-8	-1.855439E-3
4.380000E-8	-2.210080E-3
4.385000E-8	-2.520176E-3
4.390000E-8	-2.756603E-3
4.395000E-8	-2.876530E-3
4.400000E-8	-2.831986E-3
4.405000E-8	-2.604125E-3
4.410000E-8	-2.206653E-3
4.415000E-8	-1.675549E-3
4.420000E-8	-1.009098E-3
4.425000E-8	-2.107285E-4
4.430000E-8	6.476047E-4
4.435000E-8	1.516217E-3
4.440000E-8	2.403676E-3
4.445000E-8	3.214038E-3
4.450000E-8	3.789687E-3
4.455000E-8	4.137474E-3
4.460000E-8	4.372188E-3
4.465000E-8	4.461277E-3
4.470000E-8	4.331071E-3
4.475000E-8	4.046673E-3
4.480000E-8	3.632069E-3
4.485000E-8	3.058133E-3
4.490000E-8	2.389970E-3
4.495000E-8	1.756071E-3
4.500000E-8	1.171856E-3
4.505000E-8	6.133399E-4
4.510000E-8	1.267798E-4
4.515000E-8	-2.861111E-4
4.520000E-8	-6.201929E-4
4.525000E-8	-8.223552E-4
4.530000E-8	-9.302893E-4
4.535000E-8	-1.033084E-3
4.540000E-8	-1.069062E-3
4.545000E-8	-1.007385E-3
4.550000E-8	-9.320025E-4
4.555000E-8	-8.686127E-4
4.560000E-8	-7.418329E-4
4.565000E-8	-5.328176E-4
4.570000E-8	-2.758316E-4
4.575000E-8	6.681636E-5
4.580000E-8	4.882734E-4
4.585000E-8	9.097304E-4
4.590000E-8	1.264371E-3
4.595000E-8	1.562475E-3
4.600000E-8	1.831454E-3
4.605000E-8	2.122704E-3
4.610000E-8	2.460213E-3
4.615000E-8	2.797721E-3
4.620000E-8	3.063273E-3
4.625000E-8	3.227744E-3
4.630000E-8	3.277428E-3
4.635000E-8	3.246590E-3
4.640000E-8	3.169494E-3
4.645000E-8	3.010163E-3
4.650000E-8	2.748037E-3
4.655000E-8	2.455073E-3
4.660000E-8	2.151829E-3
4.665000E-8	1.714953E-3
4.670000E-8	1.051929E-3
4.675000E-8	2.981038E-4
4.680000E-8	-4.060379E-4
4.685000E-8	-1.053643E-3
4.690000E-8	-1.654990E-3
4.695000E-8	-2.192947E-3
4.700000E-8	-2.610978E-3
4.705000E-8	-2.879956E-3
4.710000E-8	-2.996457E-3
4.715000E-8	-2.965618E-3
4.720000E-8	-2.763456E-3
4.725000E-8	-2.429374E-3
4.730000E-8	-2.052461E-3
4.735000E-8	-1.644710E-3
4.740000E-8	-1.170143E-3
4.745000E-8	-6.681636E-4
4.750000E-8	-1.661843E-4
4.755000E-8	3.837657E-4
4.760000E-8	9.885395E-4
4.765000E-8	1.581320E-3
4.770000E-8	2.141550E-3
4.775000E-8	2.681221E-3
4.780000E-8	3.140369E-3
4.785000E-8	3.467598E-3
4.790000E-8	3.668047E-3
4.795000E-8	3.750282E-3
4.800000E-8	3.702312E-3
4.805000E-8	3.510429E-3
4.810000E-8	3.148935E-3
4.815000E-8	2.652095E-3
4.820000E-8	2.127844E-3
4.825000E-8	1.607019E-3
4.830000E-8	1.048503E-3
4.835000E-8	4.916999E-4
4.840000E-8	2.055888E-5
4.845000E-8	-3.495010E-4
4.850000E-8	-5.944943E-4
4.855000E-8	-6.870092E-4
4.860000E-8	-6.887225E-4
4.865000E-8	-6.835827E-4
4.870000E-8	-6.750165E-4
4.875000E-8	-6.801563E-4
4.880000E-8	-7.418329E-4
4.885000E-8	-8.497670E-4
4.890000E-8	-9.971057E-4
4.895000E-8	-1.194128E-3
4.900000E-8	-1.368879E-3
4.905000E-8	-1.423702E-3
4.910000E-8	-1.384298E-3
4.915000E-8	-1.324334E-3
4.920000E-8	-1.175283E-3
4.925000E-8	-8.497670E-4
4.930000E-8	-3.683466E-4
4.935000E-8	2.141550E-4
4.940000E-8	8.737524E-4
4.945000E-8	1.562475E-3
4.950000E-8	2.194660E-3
4.955000E-8	2.706919E-3
4.960000E-8	3.116383E-3
4.965000E-8	3.412774E-3
4.970000E-8	3.537841E-3
4.975000E-8	3.481304E-3
4.980000E-8	3.311693E-3
4.985000E-8	3.049567E-3
4.990000E-8	2.686360E-3
4.995000E-8	2.295742E-3
5.000000E-8	1.975366E-3
5.005000E-8	1.747505E-3
5.010000E-8	1.540203E-3
5.015000E-8	1.314055E-3
5.020000E-8	1.111893E-3
5.025000E-8	9.200099E-4
5.030000E-8	6.236193E-4
5.035000E-8	2.398536E-4
5.040000E-8	-1.027944E-4
5.045000E-8	-4.265967E-4
5.050000E-8	-8.360611E-4
5.055000E-8	-1.266084E-3
5.060000E-8	-1.615585E-3
5.065000E-8	-1.918829E-3
5.070000E-8	-2.144976E-3
5.075000E-8	-2.186094E-3
5.080000E-8	-2.040469E-3
5.085000E-8	-1.757784E-3
5.090000E-8	-1.343180E-3
5.095000E-8	-8.686127E-4
5.100000E-8	-4.146041E-4
5.105000E-8	4.454424E-5
5.110000E-8	5.448103E-4
5.115000E-8	1.057069E-3
5.120000E-8	1.541916E-3
5.125000E-8	1.949667E-3
5.130000E-8	2.228925E-3
5.135000E-8	2.389970E-3
5.140000E-8	2.458499E-3
5.145000E-8	2.443080E-3
5.150000E-8	2.365984E-3
5.155000E-8	2.227212E-3
5.160000E-8	1.983932E-3
5.165000E-8	1.639571E-3
5.170000E-8	1.243812E-3
5.175000E-8	8.120757E-4
5.180000E-8	3.871922E-4
5.185000E-8	2.569860E-5
5.190000E-8	-3.049567E-4
5.195000E-8	-6.476047E-4
5.200000E-8	-9.457085E-4
5.205000E-8	-1.151297E-3
5.210000E-8	-1.310629E-3
5.215000E-8	-1.415136E-3
5.220000E-8	-1.432269E-3
5.225000E-8	-1.440835E-3
5.230000E-8	-1.523070E-3
5.235000E-8	-1.607019E-3
5.240000E-8	-1.584747E-3
5.245000E-8	-1.476813E-3
5.250000E-8	-1.314055E-3
5.255000E-8	-1.014238E-3
5.260000E-8	-5.311044E-4
5.265000E-8	3.083832E-5
5.270000E-8	5.842148E-4
5.275000E-8	1.127312E-3
5.280000E-8	1.677262E-3
5.285000E-8	2.210080E-3
5.290000E-8	2.677794E-3
5.295000E-8	3.056420E-3
5.300000E-8	3.383649E-3
5.305000E-8	3.680039E-3
5.310000E-8	3.834231E-3
5.315000E-8	3.767415E-3
5.320000E-8	3.551546E-3
5.325000E-8	3.270575E-3
5.330000E-8	2.881670E-3
5.335000E-8	2.415668E-3
5.340000E-8	1.953094E-3
5.345000E-8	1.471673E-3
5.350000E-8	9.234363E-4
5.355000E-8	3.769128E-4
5.360000E-8	-8.566200E-5
5.365000E-8	-4.934131E-4
5.370000E-8	-9.148701E-4
5.375000E-8	-1.290070E-3
5.380000E-8	-1.517931E-3
5.385000E-8	-1.612159E-3
5.390000E-8	-1.670409E-3
5.395000E-8	-1.689255E-3
5.400000E-8	-1.632718E-3
5.405000E-8	-1.579607E-3
5.410000E-8	-1.596740E-3
5.415000E-8	-1.596740E-3
5.420000E-8	-1.485379E-3
5.425000E-8	-1.298636E-3
5.430000E-8	-1.074201E-3
5.435000E-8	-7.538256E-4
5.440000E-8	-3.357950E-4
5.445000E-8	6.338988E-5
5.450000E-8	3.683466E-4
5.455000E-8	6.493179E-4
5.460000E-8	1.005672E-3
5.465000E-8	1.372305E-3
5.470000E-8	1.629291E-3
5.475000E-8	1.810895E-3
5.480000E-8	2.031903E-3
5.485000E-8	2.256337E-3
5.490000E-8	2.364271E-3
5.495000E-8	2.388256E-3
5.500000E-8	2.427661E-3
5.505000E-8	2.441367E-3
5.510000E-8	2.335146E-3
5.515000E-8	2.102145E-3
5.520000E-8	1.759497E-3
5.525000E-8	1.252378E-3
5.530000E-8	6.544577E-4
5.535000E-8	4.797072E-5
5.540000E-8	-5.670824E-4
5.545000E-8	-1.224967E-3
5.550000E-8	-1.853726E-3
5.555000E-8	-2.372837E-3
5.560000E-8	-2.761743E-3
5.565000E-8	-3.008449E-3
5.570000E-8	-3.111244E-3
5.575000E-8	-3.088972E-3
5.580000E-8	-2.936493E-3
5.585000E-8	-2.640103E-3
5.590000E-8	-2.276896E-3
5.595000E-8	-1.913689E-3
5.600000E-8	-1.505938E-3
5.605000E-8	-9.988189E-4
5.610000E-8	-4.368762E-4
5.615000E-8	1.233533E-4
5.620000E-8	6.784430E-4
5.625000E-8	1.228393E-3
5.630000E-8	1.744078E-3
5.635000E-8	2.204940E-3
5.640000E-8	2.592132E-3
5.645000E-8	2.907368E-3
5.650000E-8	3.166067E-3
5.655000E-8	3.351097E-3
5.660000E-8	3.407634E-3
5.665000E-8	3.339105E-3
5.670000E-8	3.160928E-3
5.675000E-8	2.854258E-3
5.680000E-8	2.437940E-3
5.685000E-8	1.994211E-3
5.690000E-8	1.564188E-3
5.695000E-8	1.142731E-3
5.700000E-8	8.103625E-4
5.705000E-8	5.790751E-4
5.710000E-8	3.152362E-4
5.715000E-8	-6.852960E-6
5.720000E-8	-2.655522E-4
5.725000E-8	-4.522953E-4
5.730000E-8	-6.561709E-4
5.735000E-8	-8.583332E-4
5.740000E-8	-9.902527E-4
5.745000E-8	-1.098187E-3
5.750000E-8	-1.231820E-3
5.755000E-8	-1.377445E-3
5.760000E-8	-1.471673E-3
5.765000E-8	-1.471673E-3
5.770000E-8	-1.394577E-3
5.775000E-8	-1.260945E-3
5.780000E-8	-1.036510E-3
5.785000E-8	-6.750165E-4
5.790000E-8	-2.501330E-4
5.795000E-8	1.987358E-4
5.800000E-8	7.384064E-4
5.805000E-8	1.339754E-3
5.810000E-8	1.870858E-3
5.815000E-8	2.319727E-3
5.820000E-8	2.742897E-3
5.825000E-8	3.083832E-3
5.830000E-8	3.268862E-3
5.835000E-8	3.356237E-3
5.840000E-8	3.366517E-3
5.845000E-8	3.248303E-3
5.850000E-8	2.955339E-3
5.855000E-8	2.540735E-3
5.860000E-8	2.073020E-3
5.865000E-8	1.572754E-3
5.870000E-8	1.039937E-3
5.875000E-8	5.413838E-4
5.880000E-8	1.010812E-4
5.885000E-8	-3.289421E-4
5.890000E-8	-7.401197E-4
5.895000E-8	-1.024517E-3
5.900000E-8	-1.153010E-3
5.905000E-8	-1.197555E-3
5.910000E-8	-1.175283E-3
5.915000E-8	-1.086194E-3
5.920000E-8	-9.234363E-4
5.925000E-8	-7.435461E-4
5.930000E-8	-5.516633E-4
5.935000E-8	-3.186626E-4
5.940000E-8	-4.283100E-5
5.945000E-8	2.192947E-4
5.950000E-8	4.660013E-4
5.955000E-8	7.384064E-4
5.960000E-8	1.055356E-3
5.965000E-8	1.368879E-3
5.970000E-8	1.644710E-3
5.975000E-8	1.913689E-3
5.980000E-8	2.244344E-3
5.985000E-8	2.672654E-3
5.990000E-8	3.135229E-3
5.995000E-8	3.560113E-3
6.000000E-8	3.926746E-3
6.005000E-8	4.200864E-3
6.010000E-8	4.319078E-3
6.015000E-8	4.274534E-3
6.020000E-8	4.106636E-3
6.025000E-8	3.803393E-3
6.030000E-8	3.321972E-3
6.035000E-8	2.667515E-3
6.040000E-8	1.951380E-3
6.045000E-8	1.259231E-3
6.050000E-8	5.293911E-4
6.055000E-8	-2.638390E-4
6.060000E-8	-1.007385E-3
6.065000E-8	-1.569328E-3
6.070000E-8	-1.953094E-3
6.075000E-8	-2.182668E-3
6.080000E-8	-2.264903E-3
6.085000E-8	-2.246058E-3
6.090000E-8	-2.138123E-3
6.095000E-8	-1.898270E-3
6.100000E-8	-1.512791E-3
6.105000E-8	-1.074201E-3
6.110000E-8	-6.698768E-4
6.115000E-8	-3.375083E-4
6.120000E-8	-7.709580E-5
6.125000E-8	1.284930E-4
6.130000E-8	2.792581E-4
6.135000E-8	3.871922E-4
6.140000E-8	5.105455E-4
6.145000E-8	6.441782E-4
6.150000E-8	6.972887E-4
6.155000E-8	6.904357E-4
6.160000E-8	7.521123E-4
6.165000E-8	8.703259E-4
6.170000E-8	9.165834E-4
6.175000E-8	8.771789E-4
6.180000E-8	8.155022E-4
6.185000E-8	6.750165E-4
6.190000E-8	4.197438E-4
6.195000E-8	1.661843E-4
6.200000E-8	-8.566200E-6
6.205000E-8	-2.090153E-4
6.210000E-8	-4.882734E-4
6.215000E-8	-7.538256E-4
6.220000E-8	-9.731203E-4
6.225000E-8	-1.202694E-3
6.230000E-8	-1.418563E-3
6.235000E-8	-1.553909E-3
6.240000E-8	-1.607019E-3
6.245000E-8	-1.577894E-3
6.250000E-8	-1.464820E-3
6.255000E-8	-1.344893E-3
6.260000E-8	-1.250665E-3
6.265000E-8	-1.141018E-3
6.270000E-8	-1.026231E-3
6.275000E-8	-9.268628E-4
6.280000E-8	-7.915169E-4
6.285000E-8	-6.236193E-4
6.290000E-8	-5.122587E-4
6.295000E-8	-4.026114E-4
6.300000E-8	-1.713240E-4
6.305000E-8	1.010812E-4
6.310000E-8	2.998170E-4
6.315000E-8	5.105455E-4
6.320000E-8	8.343479E-4
6.325000E-8	1.202694E-3
6.330000E-8	1.504225E-3
6.335000E-8	1.771490E-3
6.340000E-8	2.064454E-3
6.345000E-8	2.312874E-3
6.350000E-8	2.434514E-3
6.355000E-8	2.473918E-3
6.360000E-8	2.501330E-3
6.365000E-8	2.413955E-3
6.370000E-8	2.134697E-3
6.375000E-8	1.780056E-3
6.380000E-8	1.437408E-3
6.385000E-8	1.062209E-3
6.390000E-8	6.527444E-4
6.395000E-8	2.981038E-4
6.400000E-8	2.912508E-5
6.405000E-8	-2.227212E-4
6.410000E-8	-4.848469E-4
6.415000E-8	-7.092813E-4
6.420000E-8	-8.480538E-4
6.425000E-8	-9.388555E-4
6.430000E-8	-1.005672E-3
6.435000E-8	-1.010812E-3
6.440000E-8	-9.320025E-4
6.445000E-8	-8.206419E-4
6.450000E-8	-6.801563E-4
6.455000E-8	-4.317365E-4
6.460000E-8	-7.709580E-5
6.465000E-8	2.929640E-4
6.470000E-8	6.818695E-4
6.475000E-8	1.175283E-3
6.480000E-8	1.728659E-3
6.485000E-8	2.211793E-3
6.490000E-8	2.568147E-3
6.495000E-8	2.816566E-3
6.500000E-8	2.951912E-3
6.505000E-8	2.950199E-3
6.510000E-8	2.802861E-3
6.515000E-8	2.518463E-3
6.520000E-8	2.187807E-3
6.525000E-8	1.896557E-3
6.530000E-8	1.610446E-3
6.535000E-8	1.298636E-3
6.540000E-8	1.048503E-3
6.545000E-8	8.737524E-4
6.550000E-8	6.544577E-4
6.555000E-8	3.443612E-4
6.560000E-8	3.426480E-6
6.565000E-8	-3.803393E-4
6.570000E-8	-8.377743E-4
6.575000E-8	-1.286643E-3
6.580000E-8	-1.632718E-3
6.585000E-8	-1.911976E-3
6.590000E-8	-2.153543E-3
6.595000E-8	-2.290602E-3
6.600000E-8	-2.282036E-3
6.605000E-8	-2.139837E-3
6.610000E-8	-1.886277E-3
6.615000E-8	-1.531637E-3
6.620000E-8	-1.060496E-3
6.625000E-8	-4.745675E-4
6.630000E-8	1.404857E-4
6.635000E-8	6.852960E-4
6.640000E-8	1.147871E-3
6.645000E-8	1.538489E-3
6.650000E-8	1.829740E-3
6.655000E-8	2.026763E-3
6.660000E-8	2.180954E-3
6.665000E-8	2.278609E-3
6.670000E-8	2.247771E-3
6.675000E-8	2.110712E-3
6.680000E-8	1.949667E-3
6.685000E-8	1.793762E-3
6.690000E-8	1.610446E-3
6.695000E-8	1.430555E-3
6.700000E-8	1.300349E-3
6.705000E-8	1.168430E-3
6.710000E-8	9.816865E-4
6.715000E-8	7.812374E-4
6.720000E-8	5.756486E-4
6.725000E-8	3.118097E-4
6.730000E-8	4.454424E-5
6.735000E-8	-1.130738E-4
6.740000E-8	-1.850299E-4
6.745000E-8	-2.398536E-4
6.750000E-8	-2.741184E-4
6.755000E-8	-2.929640E-4
6.760000E-8	-3.238024E-4
6.765000E-8	-3.186626E-4
6.770000E-8	-2.484198E-4
6.775000E-8	-1.781770E-4
6.780000E-8	-9.080172E-5
6.785000E-8	6.167664E-5
6.790000E-8	2.073020E-4
6.795000E-8	2.501330E-4
6.800000E-8	3.100964E-4
6.805000E-8	5.036925E-4
6.810000E-8	7.212740E-4
6.815000E-8	8.634729E-4
6.820000E-8	1.038223E-3
6.825000E-8	1.362026E-3
6.830000E-8	1.745792E-3
6.835000E-8	2.062741E-3
6.840000E-8	2.326580E-3
6.845000E-8	2.612691E-3
6.850000E-8	2.900515E-3
6.855000E-8	3.123236E-3
6.860000E-8	3.289421E-3
6.865000E-8	3.369943E-3
6.870000E-8	3.320259E-3
6.875000E-8	3.152362E-3
6.880000E-8	2.953626E-3
6.885000E-8	2.734331E-3
6.890000E-8	2.437940E-3
6.895000E-8	2.073020E-3
6.900000E-8	1.704674E-3
6.905000E-8	1.336327E-3
6.910000E-8	9.748335E-4
6.915000E-8	6.698768E-4
6.920000E-8	4.231703E-4
6.925000E-8	1.884564E-4
6.930000E-8	-1.713240E-5
6.935000E-8	-1.421989E-4
6.940000E-8	-1.953094E-4
6.945000E-8	-1.970226E-4
6.950000E-8	-1.182136E-4
6.955000E-8	8.566200E-6
6.960000E-8	1.027944E-4
6.965000E-8	1.713240E-4
6.970000E-8	2.552728E-4
6.975000E-8	3.460745E-4
6.980000E-8	4.660013E-4
6.985000E-8	6.133399E-4
6.990000E-8	6.938622E-4
6.995000E-8	6.664503E-4
7.000000E-8	6.750165E-4
7.005000E-8	7.760977E-4
7.010000E-8	8.754656E-4
7.015000E-8	9.645541E-4
7.020000E-8	1.127312E-3
7.025000E-8	1.338040E-3
7.030000E-8	1.511078E-3
7.035000E-8	1.632718E-3
7.040000E-8	1.694394E-3
7.045000E-8	1.701247E-3
7.050000E-8	1.673835E-3
7.055000E-8	1.586460E-3
7.060000E-8	1.396291E-3
7.065000E-8	1.123885E-3
7.070000E-8	8.000831E-4
7.075000E-8	4.334497E-4
7.080000E-8	4.968396E-5
7.085000E-8	-2.861111E-4
7.090000E-8	-5.876413E-4
7.095000E-8	-8.891715E-4
7.100000E-8	-1.158150E-3
7.105000E-8	-1.386011E-3
7.110000E-8	-1.576181E-3
7.115000E-8	-1.689255E-3
7.120000E-8	-1.720093E-3
7.125000E-8	-1.699534E-3
7.130000E-8	-1.601879E-3
7.135000E-8	-1.387724E-3
7.140000E-8	-1.063922E-3
7.145000E-8	-6.664503E-4
7.150000E-8	-2.415668E-4
7.155000E-8	1.661843E-4
7.160000E-8	5.825016E-4
7.165000E-8	1.050216E-3
7.170000E-8	1.471673E-3
7.175000E-8	1.757784E-3
7.180000E-8	1.956520E-3
7.185000E-8	2.083300E-3
7.190000E-8	2.055888E-3
7.195000E-8	1.889704E-3
7.200000E-8	1.696108E-3
7.205000E-8	1.493945E-3
7.210000E-8	1.235246E-3
7.215000E-8	9.645541E-4
7.220000E-8	7.623918E-4
7.225000E-8	6.510312E-4
7.230000E-8	5.585162E-4
7.235000E-8	4.385894E-4
7.240000E-8	3.837657E-4
7.245000E-8	4.899866E-4
7.250000E-8	6.544577E-4
7.255000E-8	7.384064E-4
7.260000E-8	7.966566E-4
7.265000E-8	8.686127E-4
7.270000E-8	8.549067E-4
7.275000E-8	7.503991E-4
7.280000E-8	6.887225E-4
7.285000E-8	6.647371E-4
7.290000E-8	5.910678E-4
7.295000E-8	5.242514E-4
7.300000E-8	5.413838E-4
7.305000E-8	5.739354E-4
7.310000E-8	5.653692E-4
7.315000E-8	5.396706E-4
7.320000E-8	5.122587E-4
7.325000E-8	4.625748E-4
7.330000E-8	4.248835E-4
7.335000E-8	4.334497E-4
7.340000E-8	5.139720E-4
7.345000E-8	6.407517E-4
7.350000E-8	7.503991E-4
7.355000E-8	8.583332E-4
7.360000E-8	1.036510E-3
7.365000E-8	1.252378E-3
7.370000E-8	1.404857E-3
7.375000E-8	1.517931E-3
7.380000E-8	1.644710E-3
7.385000E-8	1.713240E-3
7.390000E-8	1.648137E-3
7.395000E-8	1.469960E-3
7.400000E-8	1.224967E-3
7.405000E-8	9.097304E-4
7.410000E-8	5.156852E-4
7.415000E-8	7.195608E-5
7.420000E-8	-3.186626E-4
7.425000E-8	-6.099134E-4
7.430000E-8	-9.045907E-4
7.435000E-8	-1.247239E-3
7.440000E-8	-1.475100E-3
7.445000E-8	-1.536776E-3
7.450000E-8	-1.586460E-3
7.455000E-8	-1.641284E-3
7.460000E-8	-1.560762E-3
7.465000E-8	-1.353460E-3
7.470000E-8	-1.156437E-3
7.475000E-8	-9.542747E-4
7.480000E-8	-6.510312E-4
7.485000E-8	-3.066700E-4
7.490000E-8	0.000000E+0
7.495000E-8	2.792581E-4
7.500000E-8	5.927810E-4
7.505000E-8	9.200099E-4
7.510000E-8	1.130738E-3
7.515000E-8	1.194128E-3
7.520000E-8	1.264371E-3
7.525000E-8	1.350033E-3
7.530000E-8	1.269511E-3
7.535000E-8	1.005672E-3
7.540000E-8	7.486859E-4
7.545000E-8	5.036925E-4
7.550000E-8	1.798902E-4
7.555000E-8	-1.027944E-4
7.560000E-8	-2.141550E-4
7.565000E-8	-2.484198E-4
7.570000E-8	-2.878243E-4
7.575000E-8	-2.295742E-4
7.580000E-8	-3.255156E-5
7.585000E-8	2.055888E-4
7.590000E-8	4.231703E-4
7.595000E-8	6.013472E-4
7.600000E-8	7.161343E-4
7.605000E-8	7.469726E-4
7.610000E-8	7.058549E-4
7.615000E-8	6.116267E-4
7.620000E-8	5.122587E-4
7.625000E-8	4.197438E-4
7.630000E-8	2.946773E-4
7.635000E-8	1.764637E-4
7.640000E-8	1.593313E-4
7.645000E-8	2.518463E-4
7.650000E-8	4.077511E-4
7.655000E-8	6.458915E-4
7.660000E-8	9.748335E-4
7.665000E-8	1.332901E-3
7.670000E-8	1.677262E-3
7.675000E-8	2.013057E-3
7.680000E-8	2.314587E-3
7.685000E-8	2.513323E-3
7.690000E-8	2.604125E-3
7.695000E-8	2.602411E-3
7.700000E-8	2.540735E-3
7.705000E-8	2.439654E-3
7.710000E-8	2.283749E-3
7.715000E-8	2.088440E-3
7.720000E-8	1.906836E-3
7.725000E-8	1.733799E-3
7.730000E-8	1.524784E-3
7.735000E-8	1.350033E-3
7.740000E-8	1.303776E-3
7.745000E-8	1.327761E-3
7.750000E-8	1.327761E-3
7.755000E-8	1.338040E-3
7.760000E-8	1.367165E-3
7.765000E-8	1.319195E-3
7.770000E-8	1.142731E-3
7.775000E-8	9.028775E-4
7.780000E-8	6.698768E-4
7.785000E-8	4.163173E-4
7.790000E-8	9.080172E-5
7.795000E-8	-2.672654E-4
7.800000E-8	-5.465235E-4
7.805000E-8	-7.332667E-4
7.810000E-8	-9.097304E-4
7.815000E-8	-1.039937E-3
7.820000E-8	-1.010812E-3
7.825000E-8	-7.949433E-4
7.830000E-8	-4.916999E-4
7.835000E-8	-1.404857E-4
7.840000E-8	2.981038E-4
7.845000E-8	7.966566E-4
7.850000E-8	1.209547E-3
7.855000E-8	1.505938E-3
7.860000E-8	1.766350E-3
7.865000E-8	1.959947E-3
7.870000E-8	1.959947E-3
7.875000E-8	1.822887E-3
7.880000E-8	1.726946E-3
7.885000E-8	1.668696E-3
7.890000E-8	1.521357E-3
7.895000E-8	1.338040E-3
7.900000E-8	1.226680E-3
7.905000E-8	1.117032E-3
7.910000E-8	9.234363E-4
7.915000E-8	6.938622E-4
7.920000E-8	4.899866E-4
7.925000E-8	2.792581E-4
7.930000E-8	4.797072E-5
7.935000E-8	-1.661843E-4
7.940000E-8	-3.580672E-4
7.945000E-8	-5.722221E-4
7.950000E-8	-8.292081E-4
7.955000E-8	-1.081054E-3
7.960000E-8	-1.257518E-3
7.965000E-8	-1.324334E-3
7.970000E-8	-1.291783E-3
7.975000E-8	-1.173569E-3
7.980000E-8	-9.731203E-4
7.985000E-8	-7.435461E-4
7.990000E-8	-5.790751E-4
7.995000E-8	-4.505821E-4
8.000000E-8	-2.501330E-4
8.005000E-8	5.311044E-5
8.010000E-8	3.820525E-4
8.015000E-8	7.127078E-4
8.020000E-8	1.091334E-3
8.025000E-8	1.483666E-3
8.030000E-8	1.792049E-3
8.035000E-8	2.016483E-3
8.040000E-8	2.213506E-3
8.045000E-8	2.364271E-3
8.050000E-8	2.407102E-3
8.055000E-8	2.340286E-3
8.060000E-8	2.198087E-3
8.065000E-8	1.956520E-3
8.070000E-8	1.610446E-3
8.075000E-8	1.221540E-3
8.080000E-8	8.600465E-4
8.085000E-8	5.191117E-4
8.090000E-8	1.987358E-4
8.095000E-8	-5.825016E-5
8.100000E-8	-2.347139E-4
8.105000E-8	-3.632069E-4
8.110000E-8	-4.608615E-4
8.115000E-8	-4.934131E-4
8.120000E-8	-4.488689E-4
8.125000E-8	-3.495010E-4
8.130000E-8	-2.775449E-4
8.135000E-8	-2.758316E-4
8.140000E-8	-2.672654E-4
8.145000E-8	-2.330006E-4
8.150000E-8	-2.689787E-4
8.155000E-8	-3.734863E-4
8.160000E-8	-4.317365E-4
8.165000E-8	-4.488689E-4
8.170000E-8	-4.762807E-4
8.175000E-8	-4.591483E-4
8.180000E-8	-3.649201E-4
8.185000E-8	-2.809714E-4
8.190000E-8	-2.312874E-4
8.195000E-8	-1.421989E-4
8.200000E-8	5.139720E-6
8.205000E-8	1.953094E-4
