Time Stamp	Time (sec)	Temp (C)
10:02:22 AM	0.057000	462.217339
10:02:23 AM	1.051000	461.977403
10:02:24 AM	3.019000	461.623942
10:02:26 AM	5.029000	461.502991
10:02:29 AM	7.049000	461.556668
10:02:31 AM	9.047000	461.835022
10:02:32 AM	11.015000	462.227716
10:02:34 AM	13.030000	462.680562
10:02:37 AM	15.045000	463.187052
10:02:38 AM	17.008000	463.856371
10:02:40 AM	19.023000	464.586148
10:02:42 AM	21.038000	465.315552
10:02:45 AM	23.057000	466.211039
10:02:46 AM	25.021000	467.048442
10:02:48 AM	27.040000	468.115607
10:02:51 AM	29.051000	469.121908
10:02:52 AM	31.021000	470.296902
10:02:54 AM	33.032000	471.642931
10:02:57 AM	35.050000	472.927585
10:02:58 AM	37.018000	474.273851
10:03:00 AM	39.033000	475.672438
10:03:03 AM	41.048000	477.066176
10:03:04 AM	43.013000	478.581950
10:03:06 AM	45.027000	479.867588
10:03:09 AM	47.046000	481.268209
10:03:10 AM	49.009000	482.496134
10:03:12 AM	51.024000	483.779026
10:03:15 AM	53.043000	485.067003
10:03:17 AM	55.057000	486.183133
10:03:18 AM	57.020000	487.365112
10:03:20 AM	59.040000	488.361782
10:03:23 AM	61.054000	489.428745
10:03:24 AM	63.018000	490.323046
10:03:26 AM	65.037000	491.272210
10:03:29 AM	67.051000	492.165222
10:03:30 AM	69.015000	492.892253
10:03:32 AM	71.034000	493.669874
10:03:35 AM	73.047000	494.333225
10:03:36 AM	75.011000	495.003662
10:03:38 AM	77.031000	495.568746
10:03:41 AM	79.046000	496.177470
10:03:42 AM	81.009000	496.625706
10:03:44 AM	83.026000	497.120497
10:03:46 AM	85.041000	497.624681
10:03:49 AM	87.056000	498.070509
10:03:50 AM	89.024000	498.461914
10:03:52 AM	91.038000	498.908115
10:03:55 AM	93.054000	499.184299
10:03:56 AM	95.021000	499.572618
10:03:58 AM	97.036000	499.905938
10:04:01 AM	99.051000	500.242276
10:04:02 AM	101.019000	500.577630
10:04:04 AM	103.032000	500.864970
10:04:07 AM	105.047000	501.142137
10:04:08 AM	107.016000	501.369459
10:04:10 AM	109.027000	501.595425
10:04:13 AM	111.042000	501.820306
10:04:15 AM	113.042000	501.872661
10:04:17 AM	115.061000	502.039626
10:04:18 AM	117.027000	502.148607
10:04:21 AM	119.041000	502.317268
10:04:23 AM	121.057000	502.430725
10:04:24 AM	123.021000	502.599453
10:04:26 AM	125.035000	502.767029
10:04:29 AM	127.054000	502.930807
10:04:30 AM	129.018000	503.098992
10:04:32 AM	131.033000	503.269891
10:04:35 AM	133.048000	503.439094
10:04:36 AM	135.016000	503.661058
10:04:38 AM	137.030000	503.823479
10:04:41 AM	139.049000	504.053379
10:04:42 AM	141.012000	504.274597
10:04:44 AM	143.030000	504.496562
10:04:47 AM	145.045000	504.781121
10:04:48 AM	147.009000	505.063849
10:04:50 AM	149.028000	505.346307
10:04:53 AM	151.042000	505.625983
10:04:55 AM	153.055000	505.905660
10:04:56 AM	155.024000	506.241353
10:04:59 AM	157.040000	506.521166
10:05:01 AM	159.054000	506.800978
10:05:02 AM	161.019000	507.134704
10:05:04 AM	163.033000	507.413093
10:05:07 AM	165.048000	507.748108
10:05:08 AM	167.017000	507.973396
10:05:10 AM	169.034000	508.314039
10:05:13 AM	171.048000	508.652310
10:05:14 AM	173.016000	508.877326
10:05:16 AM	175.028000	509.157749
10:05:19 AM	177.043000	509.492018
10:05:21 AM	179.058000	509.772305
10:05:22 AM	181.027000	510.052796
10:05:25 AM	183.043000	510.330506
10:05:27 AM	185.057000	510.667419
10:05:28 AM	187.022000	510.953607
10:05:30 AM	189.036000	511.235928
10:05:33 AM	191.053000	511.515469
10:05:34 AM	193.020000	511.797655
10:05:36 AM	195.035000	512.074890
10:05:39 AM	197.052000	512.351854
10:05:40 AM	199.020000	512.574293
10:05:42 AM	201.034000	512.853224
10:05:45 AM	203.045000	513.132291
10:05:46 AM	205.013000	513.297967
10:05:48 AM	207.029000	513.577711
10:05:51 AM	209.044000	513.799812
10:05:53 AM	211.057000	514.078539
10:05:54 AM	213.027000	514.245911
10:05:57 AM	215.043000	514.473911
10:05:59 AM	217.058000	514.757114
10:06:00 AM	219.023000	514.982673
10:06:03 AM	221.038000	515.204977
10:06:05 AM	223.054000	515.372213
10:06:06 AM	225.018000	515.597026
10:06:08 AM	227.033000	515.819533
10:06:11 AM	229.052000	515.986701
10:06:12 AM	231.016000	516.215041
10:06:14 AM	233.031000	516.382684
10:06:17 AM	235.047000	516.550937
10:06:18 AM	237.016000	516.779209
10:06:20 AM	239.029000	516.948141
10:06:23 AM	241.043000	517.115987
10:06:25 AM	243.062000	517.281935
10:06:26 AM	245.025000	517.450121
10:06:29 AM	247.044000	517.619121
10:06:30 AM	249.010000	517.790561
10:06:32 AM	251.024000	517.960239
10:06:35 AM	253.039000	518.127204
10:06:37 AM	255.056000	518.244866
10:06:38 AM	257.020000	518.411492
10:06:41 AM	259.034000	518.522237
10:06:43 AM	261.049000	518.687100
10:06:44 AM	263.017000	518.855150
10:06:46 AM	265.031000	519.027066
10:06:49 AM	267.050000	519.137878
10:06:50 AM	269.014000	519.305996
10:06:52 AM	271.033000	519.414368
10:06:55 AM	273.043000	519.528368
10:06:57 AM	275.062000	519.641215
10:06:58 AM	277.025000	519.808858
10:07:01 AM	279.044000	519.922994
10:07:02 AM	281.010000	520.091044
10:07:04 AM	283.025000	520.149434
10:07:07 AM	285.041000	520.258687
10:07:09 AM	287.056000	520.423957
10:07:10 AM	289.020000	520.538296
10:07:13 AM	291.035000	520.648702
10:07:15 AM	293.049000	520.757412
10:07:16 AM	295.018000	520.928582
10:07:18 AM	297.032000	520.987108
10:07:21 AM	299.046000	521.100159
10:07:22 AM	301.016000	521.268141
10:07:25 AM	303.032000	521.322056
10:07:27 AM	305.047000	521.432868
10:07:28 AM	307.015000	521.548767
10:07:30 AM	309.029000	521.666362
10:07:33 AM	311.043000	521.779548
10:07:35 AM	313.042000	521.886156
10:07:37 AM	315.057000	521.999953
10:07:38 AM	317.023000	522.224833
10:07:41 AM	319.038000	522.337206
10:07:43 AM	321.053000	522.559238
10:07:44 AM	323.021000	522.783237
10:07:47 AM	325.036000	523.061083
10:07:49 AM	327.051000	523.283861
10:07:50 AM	329.017000	523.562859
10:07:53 AM	331.033000	523.790927
10:07:55 AM	333.048000	524.070536
10:07:56 AM	335.013000	524.353264
10:07:58 AM	337.027000	524.690247
10:08:01 AM	339.046000	524.970533
10:08:02 AM	341.014000	525.306295
10:08:04 AM	343.026000	525.584886
10:08:07 AM	345.040000	525.862325
10:08:09 AM	347.056000	526.140646
10:08:10 AM	349.024000	526.419508
10:08:13 AM	351.037000	526.703389
10:08:15 AM	353.052000	526.930372
10:08:16 AM	355.021000	527.267354
10:08:19 AM	357.036000	527.438185
10:08:21 AM	359.052000	527.718743
10:08:22 AM	361.020000	527.940301
10:08:25 AM	363.031000	528.161723
10:08:27 AM	365.048000	528.385789
10:08:28 AM	367.014000	528.609449
10:08:31 AM	369.029000	528.888923
10:08:33 AM	371.043000	529.110481
10:08:35 AM	373.057000	529.281989
10:08:36 AM	375.026000	529.507819
10:08:39 AM	377.041000	529.676751
10:08:40 AM	379.009000	529.956767
10:08:42 AM	381.022000	530.124546
10:08:45 AM	383.041000	530.236511
10:08:47 AM	385.055000	530.463698
10:08:48 AM	387.019000	530.689799
10:08:51 AM	389.034000	530.857713
10:08:53 AM	391.054000	531.081441
10:08:54 AM	393.018000	531.249017
10:08:57 AM	395.035000	531.416592
10:08:59 AM	397.049000	531.583896
10:09:00 AM	399.013000	531.749166
10:09:03 AM	401.028000	531.916402
10:09:05 AM	403.047000	532.088793
10:09:06 AM	405.011000	532.261251
10:09:08 AM	407.025000	532.375522
10:09:11 AM	409.043000	532.600335
10:09:12 AM	411.008000	532.773811
10:09:14 AM	413.026000	532.939419
10:09:17 AM	415.041000	533.049622
10:09:19 AM	417.054000	533.271925
10:09:20 AM	419.023000	533.386943
10:09:23 AM	421.037000	533.556417
10:09:25 AM	423.051000	533.669061
10:09:26 AM	425.018000	533.837043
10:09:29 AM	427.033000	534.004889
10:09:31 AM	429.048000	534.116652
10:09:32 AM	431.017000	534.226379
10:09:35 AM	433.032000	534.393209
10:09:37 AM	435.047000	534.508226
10:09:38 AM	437.012000	534.619107
10:09:41 AM	439.027000	534.734396
10:09:43 AM	441.040000	534.903802
10:09:45 AM	443.055000	535.016378
10:09:46 AM	445.024000	535.128614
10:09:49 AM	447.038000	535.238749
10:09:51 AM	449.054000	535.406799
10:09:52 AM	451.022000	535.519239
10:09:55 AM	453.036000	535.632019
10:09:57 AM	455.054000	535.745477
10:09:58 AM	457.017000	535.797831
10:10:01 AM	459.036000	535.907694
10:10:03 AM	461.051000	536.074253
10:10:04 AM	463.014000	536.185404
10:10:07 AM	465.033000	536.245354
10:10:09 AM	467.048000	536.360779
10:10:10 AM	469.011000	536.474372
10:10:13 AM	471.026000	536.584846
10:10:15 AM	473.044000	536.694438
10:10:16 AM	475.008000	536.801995
10:10:19 AM	477.026000	536.859911
10:10:21 AM	479.040000	536.973572
10:10:23 AM	481.054000	537.090149
10:10:24 AM	483.023000	537.149692
10:10:27 AM	485.036000	537.319031
10:10:29 AM	487.050000	537.431742
10:10:30 AM	489.019000	537.543912
10:10:33 AM	491.033000	537.828471
10:10:35 AM	493.047000	538.049418
10:10:36 AM	495.016000	538.271586
10:10:39 AM	497.031000	538.440111
10:10:41 AM	499.045000	538.611009
10:10:42 AM	501.013000	538.724535
10:10:45 AM	503.029000	538.891839
10:10:47 AM	505.043000	539.116787
10:10:49 AM	507.057000	539.172194
10:10:51 AM	509.026000	539.227329
10:10:53 AM	511.038000	539.282803
10:10:55 AM	513.052000	539.284092
10:10:56 AM	515.022000	539.286465
10:10:59 AM	517.037000	539.340718
10:11:01 AM	519.050000	539.398838
10:11:02 AM	521.018000	539.399991
10:11:05 AM	523.032000	539.456414
10:11:07 AM	525.035000	539.456821
10:11:09 AM	527.049000	539.520026
10:11:10 AM	529.017000	539.628737
10:11:13 AM	531.033000	539.738397
10:11:15 AM	533.047000	539.904819
10:11:16 AM	535.015000	540.016039
10:11:19 AM	537.030000	540.186056
10:11:21 AM	539.041000	540.357971
10:11:23 AM	541.055000	540.526293
10:11:25 AM	543.022000	540.693258
10:11:27 AM	545.037000	540.860426
10:11:29 AM	547.056000	541.083543
10:11:30 AM	549.020000	541.195509
10:11:33 AM	551.039000	541.311747
10:11:35 AM	553.052000	541.422831
10:11:36 AM	555.021000	541.482374
10:11:39 AM	557.034000	541.536018
10:11:41 AM	559.049000	541.590203
10:11:42 AM	561.016000	541.591492
10:11:45 AM	563.029000	541.648051
10:11:47 AM	565.044000	541.704339
10:11:48 AM	567.014000	541.704474
10:11:51 AM	569.028000	541.704610
10:11:53 AM	571.042000	541.760423
10:11:55 AM	573.056000	541.818474
10:11:57 AM	575.025000	541.935052
10:11:59 AM	577.040000	542.044576
10:12:01 AM	579.054000	542.156677
10:12:03 AM	581.023000	542.325812
10:12:05 AM	583.037000	542.437507
10:12:07 AM	585.053000	542.604947
10:12:09 AM	587.022000	542.716641
10:12:11 AM	589.035000	542.828267
10:12:13 AM	591.051000	542.939419
10:12:14 AM	593.015000	543.049622
10:12:17 AM	595.029000	543.164164
10:12:19 AM	597.044000	543.275384
10:12:21 AM	599.063000	543.272671
10:12:23 AM	601.029000	543.382941
10:12:25 AM	603.042000	543.387349
10:12:27 AM	605.057000	543.446282
10:12:29 AM	607.025000	543.455370
10:12:31 AM	609.039000	543.452657
10:12:33 AM	611.054000	543.507046
10:12:35 AM	613.023000	543.506232
10:12:37 AM	615.037000	543.561571
10:12:39 AM	617.051000	543.621046
10:12:41 AM	619.019000	543.676656
10:12:43 AM	621.033000	543.735521
10:12:45 AM	623.048000	543.847826
10:12:46 AM	625.016000	543.959384
10:12:49 AM	627.030000	544.015198
10:12:51 AM	629.049000	544.127096
10:12:52 AM	631.016000	544.240417
10:12:55 AM	633.030000	544.353943
10:12:57 AM	635.044000	544.469638
10:12:58 AM	637.013000	544.523756
10:13:01 AM	639.027000	544.632399
10:13:03 AM	641.041000	544.691399
10:13:05 AM	643.056000	544.803908
10:13:07 AM	645.024000	544.803908
10:13:09 AM	647.038000	544.861891
10:13:11 AM	649.052000	544.916687
10:13:13 AM	651.020000	544.916144
10:13:15 AM	653.034000	544.915806
10:13:17 AM	655.049000	544.919128
10:13:18 AM	657.017000	544.979078
10:13:21 AM	659.033000	545.032586
10:13:23 AM	661.048000	545.034959
10:13:24 AM	663.012000	545.092943
10:13:27 AM	665.031000	545.149909
10:13:29 AM	667.042000	545.206333
10:13:31 AM	669.061000	545.262417
10:13:33 AM	671.025000	545.320876
10:13:35 AM	673.041000	545.380486
10:13:37 AM	675.056000	545.488858
10:13:39 AM	677.024000	545.545078
10:13:41 AM	679.038000	545.602790
10:13:43 AM	681.052000	545.654195
10:13:45 AM	683.020000	545.712924
10:13:47 AM	685.035000	545.770433
10:13:49 AM	687.049000	545.827128
10:13:51 AM	689.019000	545.883416
10:13:53 AM	691.032000	545.996196
10:13:55 AM	693.050000	546.001824
10:13:56 AM	695.014000	546.005690
10:13:59 AM	697.028000	546.062521
10:14:01 AM	699.046000	546.118944
10:14:02 AM	701.012000	546.119215
10:14:05 AM	703.027000	546.111756
10:14:07 AM	705.043000	546.169128
10:14:08 AM	707.008000	546.171638
10:14:11 AM	709.027000	546.227519
10:14:13 AM	711.038000	546.229282
10:14:15 AM	713.057000	546.284688
10:14:17 AM	715.021000	546.284892
10:14:19 AM	717.035000	546.344638
10:14:21 AM	719.054000	546.453823
10:14:23 AM	721.018000	546.457147
10:14:25 AM	723.031000	546.571011
10:14:27 AM	725.047000	546.572164
10:14:29 AM	727.016000	546.684333
10:14:31 AM	729.031000	546.740553
10:14:33 AM	731.046000	546.795417
10:14:35 AM	733.015000	546.794807
10:14:37 AM	735.030000	546.907383
10:14:39 AM	737.045000	546.966654
10:14:40 AM	739.009000	546.968824
10:14:43 AM	741.024000	547.027893
10:14:45 AM	743.041000	547.030063
10:14:47 AM	745.057000	546.972826
10:14:49 AM	747.021000	547.027893
10:14:51 AM	749.036000	547.082418
10:14:53 AM	751.050000	547.081401
10:14:55 AM	753.019000	547.026333
10:14:57 AM	755.032000	547.087165
10:14:59 AM	757.051000	547.139994
10:15:01 AM	759.017000	547.137078
10:15:03 AM	761.032000	547.197028
10:15:05 AM	763.045000	547.201572
10:15:07 AM	765.015000	547.202182
10:15:09 AM	767.029000	547.256978
10:15:11 AM	769.043000	547.310350
10:15:13 AM	771.061000	547.367656
10:15:15 AM	773.024000	547.314012
10:15:17 AM	775.042000	547.426181
10:15:18 AM	777.008000	547.488505
10:15:21 AM	779.024000	547.493252
10:15:23 AM	781.037000	547.549201
10:15:25 AM	783.051000	547.604947
10:15:27 AM	785.019000	547.660692
10:15:29 AM	787.037000	547.604879
10:15:31 AM	789.051000	547.716573
10:15:33 AM	791.016000	547.720235
10:15:35 AM	793.031000	547.720099
10:15:37 AM	795.046000	547.718268
10:15:39 AM	797.013000	547.778558
10:15:41 AM	799.031000	547.775709
10:15:43 AM	801.046000	547.774014
10:15:44 AM	803.009000	547.774828
10:15:47 AM	805.028000	547.835321
10:15:49 AM	807.042000	547.837829
10:15:51 AM	809.056000	547.893711
10:15:53 AM	811.025000	547.893846
10:15:55 AM	813.038000	547.949185
10:15:57 AM	815.054000	547.894118
10:15:59 AM	817.022000	548.010084
10:16:01 AM	819.038000	548.012526
10:16:03 AM	821.052000	548.069628
10:16:05 AM	823.015000	548.070306
10:16:07 AM	825.034000	548.070645
10:16:09 AM	827.049000	548.126526
10:16:11 AM	829.014000	548.182475
10:16:13 AM	831.028000	548.242289
10:16:15 AM	833.046000	548.186069
10:16:17 AM	835.010000	548.245273
10:16:19 AM	837.028000	548.240323
10:16:21 AM	839.042000	548.298713
10:16:23 AM	841.058000	548.246358
10:16:25 AM	843.022000	548.243781
10:16:27 AM	845.041000	548.297424
10:16:29 AM	847.053000	548.299459
10:16:31 AM	849.021000	548.300408
10:16:33 AM	851.037000	548.300883
10:16:35 AM	853.051000	548.306037
10:16:37 AM	855.019000	548.255921
10:16:39 AM	857.034000	548.371073
10:16:41 AM	859.049000	548.314650
10:16:43 AM	861.017000	548.427361
10:16:45 AM	863.032000	548.430820
10:16:47 AM	865.046000	548.485616
10:16:49 AM	867.015000	548.483446
10:16:51 AM	869.027000	548.538242
10:16:53 AM	871.040000	548.540616
10:16:55 AM	873.056000	548.595004
10:16:57 AM	875.026000	548.655226
10:16:59 AM	877.040000	548.658142
10:17:01 AM	879.055000	548.659566
10:17:03 AM	881.020000	548.659769
10:17:05 AM	883.039000	548.658007
10:17:07 AM	885.049000	548.657057
10:17:09 AM	887.017000	548.656514
10:17:11 AM	889.031000	548.712057
10:17:13 AM	891.046000	548.656108
10:17:15 AM	893.014000	548.656040
10:17:17 AM	895.029000	548.717346
10:17:19 AM	897.043000	548.719788
10:17:21 AM	899.013000	548.717414
10:17:23 AM	901.027000	548.719923
10:17:25 AM	903.042000	548.720398
10:17:27 AM	905.060000	548.776822
10:17:29 AM	907.024000	548.836772
10:17:31 AM	909.038000	548.840569
10:17:33 AM	911.056000	548.843553
10:17:35 AM	913.020000	548.845656
10:17:37 AM	915.034000	548.900452
10:17:39 AM	917.054000	548.955519
10:17:41 AM	919.018000	548.955519
10:17:43 AM	921.036000	548.956739
10:17:45 AM	923.051000	549.011468
10:17:47 AM	925.014000	548.955112
10:17:49 AM	927.033000	548.953417
10:17:51 AM	929.046000	548.957757
10:17:53 AM	931.014000	548.962097
10:17:55 AM	933.029000	548.956807
10:17:57 AM	935.045000	548.960741
10:17:59 AM	937.008000	548.958842
10:18:01 AM	939.024000	548.960266
10:18:03 AM	941.038000	548.961012
10:18:05 AM	943.057000	548.962504
10:18:07 AM	945.020000	548.964607
10:18:09 AM	947.036000	549.024285
10:18:11 AM	949.052000	549.022183
10:18:13 AM	951.022000	549.080912
10:18:15 AM	953.036000	549.085321
10:18:17 AM	955.051000	549.083489
10:18:19 AM	957.016000	549.137878
10:18:21 AM	959.031000	549.193081
10:18:23 AM	961.045000	549.192742
10:18:25 AM	963.014000	549.193624
10:18:27 AM	965.029000	549.255066
10:18:29 AM	967.043000	549.260152
10:18:31 AM	969.058000	549.261034
10:18:33 AM	971.027000	549.311151
10:18:35 AM	973.038000	549.251946
10:18:37 AM	975.057000	549.251268
10:18:39 AM	977.020000	549.255744
10:18:41 AM	979.039000	549.257304
10:18:43 AM	981.053000	549.200541
10:18:45 AM	983.021000	549.200134
10:18:47 AM	985.035000	549.199863
10:18:49 AM	987.049000	549.201423
10:18:51 AM	989.018000	549.201084
10:18:53 AM	991.032000	549.150018
10:18:55 AM	993.045000	549.208001
10:18:57 AM	995.013000	549.205221
10:18:59 AM	997.028000	549.264289
10:19:01 AM	999.042000	549.265849
10:19:03 AM	1001.060000	549.322544
10:19:05 AM	1003.029000	549.323018
10:19:07 AM	1005.042000	549.323222
10:19:09 AM	1007.056000	549.379171
10:19:11 AM	1009.021000	549.384325
10:19:13 AM	1011.036000	549.438103
10:19:15 AM	1013.051000	549.436612
10:19:17 AM	1015.019000	549.437358
10:19:19 AM	1017.034000	549.442308
10:19:21 AM	1019.049000	549.440952
10:19:23 AM	1021.018000	549.443800
10:19:25 AM	1023.033000	549.446106
10:19:27 AM	1025.049000	549.390089
10:19:29 AM	1027.013000	549.395650
10:19:31 AM	1029.028000	549.343838
10:19:33 AM	1031.044000	549.343296
10:19:35 AM	1033.058000	549.393073
10:19:37 AM	1035.028000	549.335903
10:19:39 AM	1037.043000	549.339362
10:19:41 AM	1039.059000	549.397007
10:19:43 AM	1041.024000	549.397956
10:19:45 AM	1043.039000	549.392870
10:19:47 AM	1045.053000	549.447733
10:19:49 AM	1047.022000	549.450514
10:19:51 AM	1049.037000	549.506327
10:19:53 AM	1051.052000	549.505921
10:19:55 AM	1053.017000	549.561530
10:19:57 AM	1055.031000	549.617208
10:19:59 AM	1057.046000	549.620938
10:20:01 AM	1059.014000	549.626159
10:20:03 AM	1061.029000	549.627787
10:20:05 AM	1063.043000	549.630093
10:20:07 AM	1065.058000	549.574619
10:20:09 AM	1067.026000	549.574144
10:20:11 AM	1069.041000	549.573873
10:20:13 AM	1071.055000	549.517924
10:20:15 AM	1073.024000	549.517856
10:20:17 AM	1075.039000	549.519416
10:20:19 AM	1077.053000	549.464349
10:20:21 AM	1079.022000	549.465502
10:20:23 AM	1081.035000	549.463264
10:20:25 AM	1083.049000	549.460212
10:20:27 AM	1085.017000	549.458584
10:20:29 AM	1087.032000	549.463060
10:20:31 AM	1089.047000	549.521925
10:20:33 AM	1091.016000	549.579231
10:20:35 AM	1093.030000	549.580112
10:20:37 AM	1095.044000	549.579637
10:20:39 AM	1097.059000	549.634704
10:20:41 AM	1099.028000	549.690247
10:20:43 AM	1101.042000	549.690450
10:20:45 AM	1103.056000	549.747213
10:20:47 AM	1105.024000	549.752774
10:20:49 AM	1107.038000	549.698724
10:20:51 AM	1109.052000	549.754876
10:20:53 AM	1111.021000	549.699334
10:20:55 AM	1113.036000	549.699537
10:20:57 AM	1115.051000	549.643657
10:20:59 AM	1117.019000	549.646912
10:21:01 AM	1119.034000	549.590556
10:21:03 AM	1121.048000	549.588386
10:21:05 AM	1123.017000	549.537184
10:21:07 AM	1125.032000	549.533454
10:21:09 AM	1127.047000	549.538337
10:21:11 AM	1129.015000	549.541253
10:21:13 AM	1131.025000	549.540371
10:21:15 AM	1133.040000	549.595778
10:21:17 AM	1135.056000	549.651319
10:21:19 AM	1137.024000	549.652337
10:21:21 AM	1139.039000	549.712694
10:21:23 AM	1141.053000	549.771627
10:21:25 AM	1143.023000	549.823982
10:21:27 AM	1145.037000	549.826898
10:21:29 AM	1147.051000	549.884677
10:21:31 AM	1149.020000	549.829814
10:21:33 AM	1151.034000	549.885694
10:21:35 AM	1153.048000	549.827847
10:21:37 AM	1155.016000	549.827915
10:21:39 AM	1157.030000	549.777323
10:21:41 AM	1159.047000	549.782138
10:21:43 AM	1161.011000	549.724223
10:21:45 AM	1163.030000	549.724969
10:21:47 AM	1165.044000	549.669834
10:21:49 AM	1167.058000	549.614427
10:21:51 AM	1169.026000	549.560648
10:21:53 AM	1171.039000	549.565463
10:21:55 AM	1173.053000	549.618225
10:21:57 AM	1175.020000	549.616597
10:21:59 AM	1177.035000	549.615784
10:22:01 AM	1179.054000	549.675463
10:22:03 AM	1181.017000	549.734938
10:22:05 AM	1183.033000	549.789327
10:22:07 AM	1185.047000	549.791972
10:22:09 AM	1187.015000	549.849074
10:22:11 AM	1189.029000	549.905633
10:22:13 AM	1191.045000	549.905972
10:22:15 AM	1193.010000	549.960972
10:22:17 AM	1195.029000	549.960226
10:22:19 AM	1197.045000	549.909431
10:22:21 AM	1199.010000	549.968024
10:22:23 AM	1201.024000	549.912822
10:22:25 AM	1203.041000	549.803636
10:22:27 AM	1205.054000	549.804450
10:22:29 AM	1207.022000	549.743008
10:22:31 AM	1209.036000	549.690721
10:22:33 AM	1211.053000	549.634704
10:22:35 AM	1213.018000	549.634569
10:22:37 AM	1215.037000	549.634569
10:22:39 AM	1217.051000	549.634569
10:22:41 AM	1219.018000	549.690382
10:22:43 AM	1221.029000	549.690382
10:22:45 AM	1223.048000	549.690382
10:22:47 AM	1225.011000	549.752028
10:22:49 AM	1227.030000	549.866706
10:22:51 AM	1229.044000	549.921909
10:22:53 AM	1231.013000	549.920756
10:22:55 AM	1233.026000	549.975552
10:22:57 AM	1235.040000	550.032383
10:22:59 AM	1237.055000	550.039368
10:23:01 AM	1239.024000	549.981791
10:23:03 AM	1241.037000	549.984572
10:23:05 AM	1243.051000	549.980842
10:23:07 AM	1245.019000	549.922926
10:23:09 AM	1247.034000	549.921841
10:23:11 AM	1249.049000	549.867994
10:23:13 AM	1251.017000	549.872335
10:23:15 AM	1253.031000	549.820048
10:23:17 AM	1255.046000	549.765930
10:23:19 AM	1257.013000	549.711541
10:23:21 AM	1259.028000	549.716356
10:23:23 AM	1261.042000	549.713576
10:23:25 AM	1263.058000	549.712491
10:23:27 AM	1265.026000	549.717984
10:23:29 AM	1267.042000	549.769863
10:23:31 AM	1269.056000	549.826152
10:23:33 AM	1271.023000	549.829814
10:23:35 AM	1273.036000	549.883796
10:23:37 AM	1275.055000	549.883389
10:23:39 AM	1277.021000	549.941508
10:23:41 AM	1279.036000	550.053067
10:23:43 AM	1281.052000	550.054694
10:23:45 AM	1283.019000	550.053473
10:23:47 AM	1285.033000	550.054287
10:23:49 AM	1287.047000	550.056864
10:23:51 AM	1289.015000	550.001526
10:23:53 AM	1291.032000	550.004849
10:23:55 AM	1293.046000	549.946798
10:23:57 AM	1295.013000	549.886305
10:23:59 AM	1297.027000	549.833747
10:24:01 AM	1299.046000	549.837206
10:24:03 AM	1301.014000	549.783359
10:24:05 AM	1303.029000	549.731683
10:24:07 AM	1305.043000	549.678853
10:24:09 AM	1307.058000	549.734667
10:24:11 AM	1309.026000	549.735006
10:24:13 AM	1311.041000	549.732293
10:24:15 AM	1313.056000	549.790751
10:24:17 AM	1315.020000	549.787767
10:24:19 AM	1317.035000	549.841749
10:24:21 AM	1319.055000	549.900682
10:24:23 AM	1321.018000	549.958123
10:24:25 AM	1323.033000	550.014818
10:24:27 AM	1325.049000	550.015225
10:24:29 AM	1327.016000	550.071309
10:24:31 AM	1329.031000	550.074564
10:24:33 AM	1331.045000	550.079108
10:24:35 AM	1333.013000	550.025601
10:24:37 AM	1335.028000	550.026754
10:24:39 AM	1337.042000	550.027364
10:24:41 AM	1339.060000	549.972297
10:24:43 AM	1341.028000	549.919196
10:24:45 AM	1343.040000	549.861959
10:24:47 AM	1345.054000	549.804857
10:24:49 AM	1347.024000	549.750400
10:24:51 AM	1349.037000	549.752096
10:24:53 AM	1351.051000	549.753181
10:24:55 AM	1353.020000	549.694519
10:24:57 AM	1355.034000	549.696214
10:24:59 AM	1357.049000	549.748773
10:25:01 AM	1359.016000	549.752096
10:25:03 AM	1361.031000	549.865553
10:25:05 AM	1363.045000	549.920485
10:25:07 AM	1365.014000	549.977790
10:25:09 AM	1367.028000	550.037537
10:25:11 AM	1369.043000	550.038757
10:25:13 AM	1371.013000	550.091451
10:25:15 AM	1373.028000	550.146247
10:25:17 AM	1375.043000	550.144687
10:25:19 AM	1377.057000	550.143263
10:25:21 AM	1379.025000	550.149977
10:25:23 AM	1381.040000	550.092061
10:25:25 AM	1383.055000	550.096808
10:25:27 AM	1385.018000	550.041741
10:25:29 AM	1387.037000	549.986267
10:25:31 AM	1389.053000	549.986471
10:25:33 AM	1391.018000	549.874912
10:25:35 AM	1393.032000	549.879727
10:25:37 AM	1395.046000	549.766473
10:25:39 AM	1397.013000	549.764981
10:25:41 AM	1399.028000	549.771627
10:25:43 AM	1401.047000	549.769118
10:25:45 AM	1403.010000	549.772305
10:25:47 AM	1405.030000	549.828864
10:25:49 AM	1407.045000	549.825406
10:25:51 AM	1409.008000	549.882168
10:25:53 AM	1411.022000	549.883050
10:25:55 AM	1413.041000	549.994337
10:25:57 AM	1415.055000	550.049947
10:25:59 AM	1417.019000	550.049879
10:26:01 AM	1419.034000	550.049812
10:26:03 AM	1421.053000	550.107523
10:26:05 AM	1423.018000	550.165032
10:26:07 AM	1425.033000	550.161845
10:26:09 AM	1427.047000	550.165371
10:26:11 AM	1429.015000	550.113492
10:26:13 AM	1431.030000	550.059713
10:26:15 AM	1433.044000	550.058967
10:26:17 AM	1435.063000	550.004306
10:26:19 AM	1437.027000	549.947137
10:26:21 AM	1439.041000	549.892612
10:26:23 AM	1441.057000	549.838223
10:26:25 AM	1443.024000	549.844191
10:26:27 AM	1445.038000	549.847649
