Study Name	Ni_calibration_001
Sample Name	2017-11-16
Run Name	35_deg
Operator	Cody
Date	11/16/2017
Time	11:29 AM
Sign	FIX
Grating Spacing	03.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:32:11 AM
	
Time	Amplitude
0.000000E+0	-6.800610E-4
5.000000E-11	-6.629310E-4
1.000000E-10	-5.995500E-4
1.500000E-10	-4.933440E-4
2.000000E-10	-4.111200E-4
2.500000E-10	-3.477390E-4
3.000000E-10	-2.569500E-4
3.500000E-10	-1.456050E-4
4.000000E-10	-6.166800E-5
4.500000E-10	2.740800E-5
5.000000E-10	1.336140E-4
5.500000E-10	2.124120E-4
6.000000E-10	2.295420E-4
6.500000E-10	2.226900E-4
7.000000E-10	2.141250E-4
7.500000E-10	2.004210E-4
8.000000E-10	1.678740E-4
8.500000E-10	1.456050E-4
9.000000E-10	1.490310E-4
9.500000E-10	1.593090E-4
1.000000E-9	1.558830E-4
1.050000E-9	1.558830E-4
1.100000E-9	1.216230E-4
1.150000E-9	3.768600E-5
1.200000E-9	-6.166800E-5
1.250000E-9	-9.250200E-5
1.300000E-9	-8.051100E-5
1.350000E-9	-9.421500E-5
1.400000E-9	-1.267620E-4
1.450000E-9	-1.147710E-4
1.500000E-9	-4.453800E-5
1.550000E-9	4.967700E-5
1.600000E-9	1.216230E-4
1.650000E-9	1.713000E-4
1.700000E-9	2.363940E-4
1.750000E-9	3.151920E-4
1.800000E-9	3.631560E-4
1.850000E-9	3.734340E-4
1.900000E-9	3.700080E-4
1.950000E-9	3.408870E-4
2.000000E-9	2.655150E-4
2.050000E-9	1.558830E-4
2.100000E-9	7.708500E-5
2.150000E-9	3.426000E-5
2.200000E-9	-2.226900E-5
2.250000E-9	-1.199100E-4
2.300000E-9	-2.278290E-4
2.350000E-9	-3.357480E-4
2.400000E-9	-4.505190E-4
2.450000E-9	-5.652900E-4
2.500000E-9	-6.646440E-4
2.550000E-9	-7.314510E-4
2.600000E-9	-7.400160E-4
2.650000E-9	-6.235320E-4
2.700000E-9	-3.819990E-4
2.750000E-9	-8.222400E-5
2.800000E-9	2.021340E-4
2.850000E-9	4.368150E-4
2.900000E-9	6.183930E-4
2.950000E-9	7.263120E-4
3.000000E-9	7.331640E-4
3.050000E-9	6.252450E-4
3.100000E-9	4.385280E-4
3.150000E-9	1.850040E-4
3.200000E-9	-1.301880E-4
3.250000E-9	-4.625100E-4
3.300000E-9	-7.725630E-4
3.350000E-9	-1.026087E-3
3.400000E-9	-1.195674E-3
3.450000E-9	-1.247064E-3
3.500000E-9	-1.202526E-3
3.550000E-9	-1.080903E-3
3.600000E-9	-8.941860E-4
3.650000E-9	-6.372360E-4
3.700000E-9	-3.443130E-4
3.750000E-9	-8.222400E-5
3.800000E-9	1.062060E-4
3.850000E-9	2.089860E-4
3.900000E-9	2.655150E-4
3.950000E-9	2.689410E-4
4.000000E-9	2.141250E-4
4.050000E-9	1.558830E-4
4.100000E-9	1.181970E-4
4.150000E-9	5.139000E-5
4.200000E-9	-8.222400E-5
4.250000E-9	-2.312550E-4
4.300000E-9	-3.597300E-4
4.350000E-9	-4.488060E-4
4.400000E-9	-4.830660E-4
4.450000E-9	-4.368150E-4
4.500000E-9	-3.254700E-4
4.550000E-9	-2.021340E-4
4.600000E-9	-6.852000E-5
4.650000E-9	8.051100E-5
4.700000E-9	2.158380E-4
4.750000E-9	3.100530E-4
4.800000E-9	3.563040E-4
4.850000E-9	3.991290E-4
4.900000E-9	4.316760E-4
4.950000E-9	4.094070E-4
5.000000E-9	2.826450E-4
5.050000E-9	8.051100E-5
5.100000E-9	-1.027800E-4
5.150000E-9	-2.346810E-4
5.200000E-9	-3.494520E-4
5.250000E-9	-4.453800E-4
5.300000E-9	-4.436670E-4
5.350000E-9	-3.237570E-4
5.400000E-9	-2.004210E-4
5.450000E-9	-1.199100E-4
5.500000E-9	-2.912100E-5
5.550000E-9	8.051100E-5
5.600000E-9	1.575960E-4
5.650000E-9	1.935690E-4
5.700000E-9	2.329680E-4
5.750000E-9	2.552370E-4
5.800000E-9	2.415330E-4
5.850000E-9	1.969950E-4
5.900000E-9	1.370400E-4
5.950000E-9	3.426000E-5
6.000000E-9	-8.565000E-5
6.050000E-9	-1.798650E-4
6.100000E-9	-2.261160E-4
6.150000E-9	-2.329680E-4
6.200000E-9	-1.969950E-4
6.250000E-9	-1.250490E-4
6.300000E-9	-4.453800E-5
6.350000E-9	1.713000E-5
6.400000E-9	7.023300E-5
6.450000E-9	1.387530E-4
6.500000E-9	2.312550E-4
6.550000E-9	3.374610E-4
6.600000E-9	4.162590E-4
6.650000E-9	4.642230E-4
6.700000E-9	5.053350E-4
6.750000E-9	5.224650E-4
6.800000E-9	4.693620E-4
6.850000E-9	3.460260E-4
6.900000E-9	2.106990E-4
6.950000E-9	9.078900E-5
7.000000E-9	-4.111200E-5
7.050000E-9	-2.004210E-4
7.100000E-9	-3.426000E-4
7.150000E-9	-3.974160E-4
7.200000E-9	-3.477390E-4
7.250000E-9	-2.329680E-4
7.300000E-9	-7.537200E-5
7.350000E-9	1.062060E-4
7.400000E-9	2.603760E-4
7.450000E-9	4.145460E-4
7.500000E-9	6.166800E-4
7.550000E-9	8.308050E-4
7.600000E-9	9.712710E-4
7.650000E-9	1.050069E-3
7.700000E-9	1.089468E-3
7.750000E-9	1.026087E-3
7.800000E-9	8.462220E-4
7.850000E-9	6.406620E-4
7.900000E-9	4.556580E-4
7.950000E-9	2.569500E-4
8.000000E-9	-2.226900E-5
8.050000E-9	-3.785730E-4
8.100000E-9	-7.794150E-4
8.150000E-9	-1.283037E-3
8.200000E-9	-2.055600E-3
8.250000E-9	-3.157059E-3
8.300000E-9	-4.541163E-3
8.350000E-9	-6.180504E-3
8.400000E-9	-8.057952E-3
8.450000E-9	-1.001420E-2
8.500000E-9	-1.190535E-2
8.550000E-9	-1.363205E-2
8.600000E-9	-1.503329E-2
8.650000E-9	-1.590863E-2
8.700000E-9	-1.622725E-2
8.750000E-9	-1.601998E-2
8.800000E-9	-1.525598E-2
8.850000E-9	-1.396609E-2
8.900000E-9	-1.227536E-2
8.950000E-9	-1.032425E-2
9.000000E-9	-8.285781E-3
9.050000E-9	-6.339813E-3
9.100000E-9	-4.642230E-3
9.150000E-9	-3.232431E-3
9.200000E-9	-2.108703E-3
9.250000E-9	-1.152849E-3
9.300000E-9	-1.438920E-4
9.350000E-9	1.108311E-3
9.400000E-9	2.811033E-3
9.450000E-9	5.178399E-3
9.500000E-9	8.381709E-3
9.550000E-9	1.241925E-2
9.600000E-9	1.715912E-2
9.650000E-9	2.237349E-2
9.700000E-9	2.773004E-2
9.750000E-9	3.281594E-2
9.800000E-9	3.721321E-2
9.850000E-9	4.067861E-2
9.900000E-9	4.325325E-2
9.950000E-9	4.513241E-2
1.000000E-8	4.651309E-2
1.005000E-8	4.743639E-2
1.010000E-8	4.789034E-2
1.015000E-8	4.793316E-2
1.020000E-8	4.771733E-2
1.025000E-8	4.717431E-2
1.030000E-8	4.611910E-2
1.035000E-8	4.467846E-2
1.040000E-8	4.314362E-2
1.045000E-8	4.157794E-2
1.050000E-8	4.006536E-2
1.055000E-8	3.874635E-2
1.060000E-8	3.784531E-2
1.065000E-8	3.744275E-2
1.070000E-8	3.765345E-2
1.075000E-8	3.854935E-2
1.080000E-8	3.993859E-2
1.085000E-8	4.173896E-2
1.090000E-8	4.382196E-2
1.095000E-8	4.604030E-2
1.100000E-8	4.827748E-2
1.105000E-8	5.044614E-2
1.110000E-8	5.250687E-2
1.115000E-8	5.439974E-2
1.120000E-8	5.615556E-2
1.125000E-8	5.779662E-2
1.130000E-8	5.935031E-2
1.135000E-8	6.092456E-2
1.140000E-8	6.239088E-2
1.145000E-8	6.364137E-2
1.150000E-8	6.465890E-2
1.155000E-8	6.546572E-2
1.160000E-8	6.600874E-2
1.165000E-8	6.632393E-2
1.170000E-8	6.656889E-2
1.175000E-8	6.698686E-2
1.180000E-8	6.782281E-2
1.185000E-8	6.900649E-2
1.190000E-8	7.051907E-2
1.195000E-8	7.244277E-2
1.200000E-8	7.479643E-2
1.205000E-8	7.730426E-2
1.210000E-8	7.977612E-2
1.215000E-8	8.215377E-2
1.220000E-8	8.415284E-2
1.225000E-8	8.570481E-2
1.230000E-8	8.689364E-2
1.235000E-8	8.763536E-2
1.240000E-8	8.772787E-2
1.245000E-8	8.716258E-2
1.250000E-8	8.597889E-2
1.255000E-8	8.412029E-2
1.260000E-8	8.155764E-2
1.265000E-8	7.848452E-2
1.270000E-8	7.514760E-2
1.275000E-8	7.168391E-2
1.280000E-8	6.837439E-2
1.285000E-8	6.580147E-2
1.290000E-8	6.420838E-2
1.295000E-8	6.343753E-2
1.300000E-8	6.349063E-2
1.305000E-8	6.459552E-2
1.310000E-8	6.655690E-2
1.315000E-8	6.888487E-2
1.320000E-8	7.132418E-2
1.325000E-8	7.377548E-2
1.330000E-8	7.600067E-2
1.335000E-8	7.775307E-2
1.340000E-8	7.896759E-2
1.345000E-8	7.961681E-2
1.350000E-8	7.955857E-2
1.355000E-8	7.873633E-2
1.360000E-8	7.726829E-2
1.365000E-8	7.523838E-2
1.370000E-8	7.266717E-2
1.375000E-8	6.975850E-2
1.380000E-8	6.672306E-2
1.385000E-8	6.365337E-2
1.390000E-8	6.083719E-2
1.395000E-8	5.861029E-2
1.400000E-8	5.709600E-2
1.405000E-8	5.622922E-2
1.410000E-8	5.612644E-2
1.415000E-8	5.686646E-2
1.420000E-8	5.819403E-2
1.425000E-8	5.993102E-2
1.430000E-8	6.196092E-2
1.435000E-8	6.411759E-2
1.440000E-8	6.617833E-2
1.445000E-8	6.804378E-2
1.450000E-8	6.963516E-2
1.455000E-8	7.081542E-2
1.460000E-8	7.146807E-2
1.465000E-8	7.156057E-2
1.470000E-8	7.106209E-2
1.475000E-8	7.000346E-2
1.480000E-8	6.845319E-2
1.485000E-8	6.639417E-2
1.490000E-8	6.402680E-2
1.495000E-8	6.145559E-2
1.500000E-8	5.883470E-2
1.505000E-8	5.638511E-2
1.510000E-8	5.432437E-2
