Study Name	Ni_calibration_001
Sample Name	2017-11-16
Run Name	40_deg
Operator	Cody
Date	11/16/2017
Time	11:50 AM
Sign	FIX
Grating Spacing	05.20um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:52:51 AM
	
Time	Amplitude
1.050000E-8	1.523373E-1
1.055000E-8	1.496136E-1
1.060000E-8	1.463075E-1
1.065000E-8	1.422562E-1
1.070000E-8	1.374513E-1
1.075000E-8	1.322866E-1
1.080000E-8	1.270705E-1
1.085000E-8	1.217773E-1
1.090000E-8	1.166640E-1
1.095000E-8	1.121588E-1
1.100000E-8	1.084502E-1
1.105000E-8	1.056151E-1
1.110000E-8	1.037908E-1
1.115000E-8	1.030628E-1
1.120000E-8	1.034996E-1
1.125000E-8	1.050927E-1
1.130000E-8	1.076707E-1
1.135000E-8	1.110967E-1
1.140000E-8	1.154306E-1
1.145000E-8	1.206382E-1
1.150000E-8	1.264367E-1
1.155000E-8	1.328176E-1
1.160000E-8	1.398923E-1
1.165000E-8	1.476008E-1
1.170000E-8	1.558147E-1
1.175000E-8	1.645338E-1
1.180000E-8	1.737155E-1
1.185000E-8	1.831113E-1
1.190000E-8	1.924729E-1
1.195000E-8	2.016289E-1
1.200000E-8	2.104337E-1
1.205000E-8	2.186133E-1
1.210000E-8	2.258507E-1
1.215000E-8	2.320689E-1
1.220000E-8	2.373364E-1
1.225000E-8	2.414305E-1
1.230000E-8	2.440171E-1
1.235000E-8	2.452077E-1
1.240000E-8	2.453190E-1
1.245000E-8	2.441542E-1
1.250000E-8	2.415932E-1
1.255000E-8	2.379445E-1
1.260000E-8	2.334051E-1
1.265000E-8	2.278635E-1
1.270000E-8	2.215083E-1
1.275000E-8	2.146905E-1
1.280000E-8	2.075730E-1
1.285000E-8	2.003698E-1
1.290000E-8	1.935178E-1
1.295000E-8	1.873168E-1
1.300000E-8	1.820236E-1
1.305000E-8	1.779295E-1
1.310000E-8	1.752487E-1
1.315000E-8	1.740581E-1
1.320000E-8	1.744264E-1
1.325000E-8	1.761737E-1
