Study Name	Ni_calibration_001
Sample Name	2017-11-16
Run Name	40_deg
Operator	Cody
Date	11/16/2017
Time	11:33 AM
Sign	FIX
Grating Spacing	03.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:35:45 AM
	
Time	Amplitude
0.000000E+0	2.192640E-4
5.000000E-11	1.284750E-4
1.000000E-10	4.796400E-5
1.500000E-10	-3.597300E-5
2.000000E-10	-1.044930E-4
2.500000E-10	-1.301880E-4
3.000000E-10	-1.267620E-4
3.500000E-10	-1.044930E-4
4.000000E-10	-2.398200E-5
4.500000E-10	1.421790E-4
5.000000E-10	3.151920E-4
5.500000E-10	4.008420E-4
6.000000E-10	4.179720E-4
6.500000E-10	4.059810E-4
7.000000E-10	3.939900E-4
7.500000E-10	3.648690E-4
8.000000E-10	3.357480E-4
8.500000E-10	3.134790E-4
9.000000E-10	2.980620E-4
9.500000E-10	3.169050E-4
1.000000E-9	4.076940E-4
1.050000E-9	5.515860E-4
1.100000E-9	6.869130E-4
1.150000E-9	8.051100E-4
1.200000E-9	8.924730E-4
1.250000E-9	9.267330E-4
1.300000E-9	8.993250E-4
1.350000E-9	8.445090E-4
1.400000E-9	7.520070E-4
1.450000E-9	6.235320E-4
1.500000E-9	4.402410E-4
1.550000E-9	2.638020E-4
1.600000E-9	1.541700E-4
1.650000E-9	9.764100E-5
1.700000E-9	2.055600E-5
1.750000E-9	-2.740800E-5
1.800000E-9	3.426000E-5
1.850000E-9	1.473180E-4
1.900000E-9	2.500980E-4
1.950000E-9	3.717210E-4
2.000000E-9	5.001960E-4
2.050000E-9	5.687160E-4
2.100000E-9	6.064020E-4
2.150000E-9	6.423750E-4
2.200000E-9	6.355230E-4
2.250000E-9	5.978370E-4
2.300000E-9	5.704290E-4
2.350000E-9	5.498730E-4
2.400000E-9	5.070480E-4
2.450000E-9	4.693620E-4
2.500000E-9	4.196850E-4
2.550000E-9	3.494520E-4
2.600000E-9	3.134790E-4
2.650000E-9	2.946360E-4
2.700000E-9	2.346810E-4
2.750000E-9	1.987080E-4
2.800000E-9	2.466720E-4
2.850000E-9	2.723670E-4
2.900000E-9	2.329680E-4
2.950000E-9	1.815780E-4
3.000000E-9	9.764100E-5
3.050000E-9	-4.967700E-5
3.100000E-9	-1.969950E-4
3.150000E-9	-2.826450E-4
3.200000E-9	-3.203310E-4
3.250000E-9	-2.894970E-4
3.300000E-9	-1.507440E-4
3.350000E-9	1.884300E-5
3.400000E-9	1.747260E-4
3.450000E-9	3.374610E-4
3.500000E-9	5.173260E-4
3.550000E-9	6.817740E-4
3.600000E-9	8.342310E-4
3.650000E-9	9.695580E-4
3.700000E-9	1.019235E-3
3.750000E-9	9.746970E-4
3.800000E-9	8.993250E-4
3.850000E-9	7.742760E-4
3.900000E-9	5.327430E-4
3.950000E-9	2.603760E-4
4.000000E-9	3.768600E-5
4.050000E-9	-1.627350E-4
4.100000E-9	-3.682950E-4
4.150000E-9	-5.241780E-4
4.200000E-9	-6.064020E-4
4.250000E-9	-6.560790E-4
4.300000E-9	-7.040430E-4
4.350000E-9	-7.400160E-4
4.400000E-9	-6.920520E-4
4.450000E-9	-5.344560E-4
4.500000E-9	-3.580170E-4
4.550000E-9	-2.500980E-4
4.600000E-9	-1.404660E-4
4.650000E-9	-1.713000E-6
4.700000E-9	4.796400E-5
4.750000E-9	-2.055600E-5
4.800000E-9	-1.096320E-4
4.850000E-9	-1.815780E-4
4.900000E-9	-2.997750E-4
4.950000E-9	-4.402410E-4
5.000000E-9	-5.258910E-4
5.050000E-9	-5.464470E-4
5.100000E-9	-5.670030E-4
5.150000E-9	-5.944110E-4
5.200000E-9	-5.909850E-4
5.250000E-9	-5.173260E-4
5.300000E-9	-3.785730E-4
5.350000E-9	-1.747260E-4
5.400000E-9	5.310300E-5
5.450000E-9	2.500980E-4
5.500000E-9	4.179720E-4
5.550000E-9	5.670030E-4
5.600000E-9	6.680700E-4
5.650000E-9	7.074690E-4
5.700000E-9	6.971910E-4
5.750000E-9	6.201060E-4
5.800000E-9	4.864920E-4
5.850000E-9	2.963490E-4
5.900000E-9	6.338100E-5
5.950000E-9	-1.695870E-4
6.000000E-9	-3.340350E-4
6.050000E-9	-4.351020E-4
6.100000E-9	-5.156130E-4
6.150000E-9	-5.464470E-4
6.200000E-9	-4.984830E-4
6.250000E-9	-4.248240E-4
6.300000E-9	-3.597300E-4
6.350000E-9	-2.346810E-4
6.400000E-9	-3.768600E-5
6.450000E-9	1.473180E-4
6.500000E-9	2.518110E-4
6.550000E-9	2.877840E-4
6.600000E-9	2.535240E-4
6.650000E-9	1.644480E-4
6.700000E-9	6.166800E-5
6.750000E-9	-3.597300E-5
6.800000E-9	-1.370400E-4
6.850000E-9	-2.021340E-4
6.900000E-9	-2.141250E-4
6.950000E-9	-1.918560E-4
7.000000E-9	-1.678740E-4
7.050000E-9	-1.301880E-4
7.100000E-9	-7.023300E-5
7.150000E-9	-3.426000E-6
7.200000E-9	4.625100E-5
7.250000E-9	1.438920E-4
7.300000E-9	3.271830E-4
7.350000E-9	5.310300E-4
7.400000E-9	6.800610E-4
7.450000E-9	8.119620E-4
7.500000E-9	9.832620E-4
7.550000E-9	1.164840E-3
7.600000E-9	1.300167E-3
7.650000E-9	1.363548E-3
7.700000E-9	1.346418E-3
7.750000E-9	1.229934E-3
7.800000E-9	1.008957E-3
7.850000E-9	7.091820E-4
7.900000E-9	3.751470E-4
7.950000E-9	2.569500E-5
8.000000E-9	-3.323220E-4
8.050000E-9	-7.006170E-4
8.100000E-9	-1.106598E-3
8.150000E-9	-1.587951E-3
8.200000E-9	-2.197779E-3
8.250000E-9	-3.013167E-3
8.300000E-9	-4.044393E-3
8.350000E-9	-5.282892E-3
8.400000E-9	-6.718386E-3
8.450000E-9	-8.275503E-3
8.500000E-9	-9.837759E-3
8.550000E-9	-1.133149E-2
8.600000E-9	-1.269162E-2
8.650000E-9	-1.378451E-2
8.700000E-9	-1.441661E-2
8.750000E-9	-1.447485E-2
8.800000E-9	-1.396095E-2
8.850000E-9	-1.295199E-2
8.900000E-9	-1.155247E-2
8.950000E-9	-9.863454E-3
9.000000E-9	-8.035683E-3
9.050000E-9	-6.237033E-3
9.100000E-9	-4.571997E-3
9.150000E-9	-3.050853E-3
9.200000E-9	-1.678740E-3
9.250000E-9	-4.590840E-4
9.300000E-9	6.903390E-4
9.350000E-9	2.029905E-3
9.400000E-9	3.862815E-3
9.450000E-9	6.370647E-3
9.500000E-9	9.661320E-3
9.550000E-9	1.382734E-2
9.600000E-9	1.878304E-2
9.650000E-9	2.419270E-2
9.700000E-9	2.963661E-2
9.750000E-9	3.475848E-2
9.800000E-9	3.926196E-2
9.850000E-9	4.295005E-2
9.900000E-9	4.577992E-2
9.950000E-9	4.789205E-2
1.000000E-8	4.941834E-2
1.005000E-8	5.043757E-2
1.010000E-8	5.097031E-2
1.015000E-8	5.104569E-2
1.020000E-8	5.072364E-2
1.025000E-8	5.002988E-2
1.030000E-8	4.888045E-2
1.035000E-8	4.729935E-2
