Study Name	Ni_calibration_001
7.300000E-9	-5.567256E-4
7.350000E-9	-5.824207E-4
7.400000E-9	-4.625105E-4
7.450000E-9	-3.682954E-4
7.500000E-9	-2.655153E-4
7.550000E-9	-6.852008E-5
7.600000E-9	1.798652E-4
7.650000E-9	3.768604E-4
7.700000E-9	5.310306E-4
7.750000E-9	6.509408E-4
7.800000E-9	7.023308E-4
7.850000E-9	7.365909E-4
7.900000E-9	7.108958E-4
7.950000E-9	5.567256E-4
8.000000E-9	3.340354E-4
8.050000E-9	1.370402E-4
8.100000E-9	-1.969952E-4
8.150000E-9	-7.194608E-4
8.200000E-9	-1.336142E-3
8.250000E-9	-2.166948E-3
8.300000E-9	-3.306094E-3
8.350000E-9	-4.590845E-3
8.400000E-9	-5.969812E-3
8.450000E-9	-7.477254E-3
8.500000E-9	-8.924740E-3
8.550000E-9	-1.014097E-2
8.600000E-9	-1.117734E-2
8.650000E-9	-1.196532E-2
8.700000E-9	-1.235931E-2
8.750000E-9	-1.237644E-2
8.800000E-9	-1.204240E-2
8.850000E-9	-1.132294E-2
8.900000E-9	-1.034653E-2
8.950000E-9	-9.370121E-3
9.000000E-9	-8.522185E-3
9.050000E-9	-8.016849E-3
9.100000E-9	-7.956894E-3
9.150000E-9	-8.256670E-3
9.200000E-9	-8.890480E-3
9.250000E-9	-9.764111E-3
9.300000E-9	-1.054353E-2
9.350000E-9	-1.072339E-2
9.400000E-9	-9.909716E-3
9.450000E-9	-7.734204E-3
9.500000E-9	-3.819994E-3
9.550000E-9	2.029907E-3
9.600000E-9	9.781241E-3
9.650000E-9	1.927127E-2
9.700000E-9	3.019166E-2
9.750000E-9	4.216554E-2
9.800000E-9	5.468759E-2
9.850000E-9	6.708116E-2
9.900000E-9	7.865249E-2
9.950000E-9	8.905897E-2
1.000000E-8	9.800084E-2
1.005000E-8	1.051526E-1
1.010000E-8	1.105486E-1
1.015000E-8	1.144971E-1
1.020000E-8	1.171608E-1
1.025000E-8	1.186853E-1
1.030000E-8	1.195847E-1
1.035000E-8	1.202784E-1
1.040000E-8	1.208523E-1
1.045000E-8	1.215204E-1
1.050000E-8	1.225910E-1
1.055000E-8	1.240813E-1
1.060000E-8	1.259313E-1
1.065000E-8	1.283381E-1
1.070000E-8	1.312759E-1
1.075000E-8	1.345220E-1
1.080000E-8	1.379652E-1
1.085000E-8	1.413826E-1
1.090000E-8	1.442433E-1
1.095000E-8	1.461448E-1
1.100000E-8	1.467957E-1
1.105000E-8	1.457679E-1
1.110000E-8	1.428215E-1
1.115000E-8	1.380594E-1
1.120000E-8	1.315586E-1
1.125000E-8	1.235931E-1
1.130000E-8	1.148311E-1
1.135000E-8	1.059149E-1
1.140000E-8	9.746981E-2
1.145000E-8	9.031803E-2
1.150000E-8	8.522185E-2
1.155000E-8	8.258383E-2
1.160000E-8	8.262665E-2
1.165000E-8	8.553019E-2
1.170000E-8	9.114027E-2
1.175000E-8	9.909716E-2
1.180000E-8	1.089212E-1
1.185000E-8	1.200386E-1
1.190000E-8	1.318926E-1
1.195000E-8	1.438408E-1
1.200000E-8	1.552237E-1
1.205000E-8	1.656816E-1
1.210000E-8	1.750517E-1
1.215000E-8	1.831113E-1
1.220000E-8	1.897492E-1
1.225000E-8	1.951709E-1
1.230000E-8	1.994534E-1
1.235000E-8	2.026396E-1
1.240000E-8	2.050121E-1
1.245000E-8	2.068279E-1
1.250000E-8	2.080270E-1
1.255000E-8	2.085751E-1
1.260000E-8	2.085237E-1
1.265000E-8	2.077957E-1
1.270000E-8	2.062711E-1
1.275000E-8	2.038815E-1
1.280000E-8	2.005754E-1
1.285000E-8	1.962929E-1
1.290000E-8	1.910939E-1
1.295000E-8	1.850984E-1
1.300000E-8	1.783835E-1
1.305000E-8	1.712145E-1
1.310000E-8	1.638915E-1
1.315000E-8	1.566540E-1
1.320000E-8	1.497249E-1
1.325000E-8	1.434554E-1
1.330000E-8	1.380765E-1
1.335000E-8	1.337598E-1
1.340000E-8	1.306164E-1
1.345000E-8	1.286550E-1
1.350000E-8	1.278156E-1
1.355000E-8	1.280812E-1
1.360000E-8	1.294259E-1
1.365000E-8	1.316870E-1
1.370000E-8	1.347619E-1
1.375000E-8	1.386333E-1
1.380000E-8	1.431384E-1
1.385000E-8	1.481062E-1
1.390000E-8	1.534764E-1
1.395000E-8	1.591807E-1
1.400000E-8	1.649707E-1
1.405000E-8	1.706835E-1
1.410000E-8	1.762679E-1
1.415000E-8	1.814669E-1
1.420000E-8	1.859806E-1
1.425000E-8	1.897749E-1
1.430000E-8	1.928326E-1
1.435000E-8	1.949568E-1
1.440000E-8	1.960531E-1
1.445000E-8	1.961302E-1
1.450000E-8	1.952223E-1
1.455000E-8	1.934065E-1
1.460000E-8	1.908027E-1
1.465000E-8	1.874624E-1
1.470000E-8	1.835053E-1
1.475000E-8	1.791286E-1
1.480000E-8	1.743836E-1
1.485000E-8	1.693131E-1
1.490000E-8	1.641142E-1
1.495000E-8	1.589323E-1
1.500000E-8	1.537933E-1
1.505000E-8	1.488684E-1
1.510000E-8	1.443204E-1
1.515000E-8	1.402263E-1
1.520000E-8	1.367318E-1
1.525000E-8	1.338882E-1
1.530000E-8	1.316870E-1
1.535000E-8	1.302567E-1
1.540000E-8	1.297256E-1
1.545000E-8	1.299912E-1
1.550000E-8	1.310361E-1
1.555000E-8	1.329204E-1
1.560000E-8	1.355327E-1
1.565000E-8	1.387103E-1
1.570000E-8	1.424104E-1
1.575000E-8	1.465473E-1
1.580000E-8	1.508983E-1
1.585000E-8	1.553521E-1
1.590000E-8	1.598488E-1
1.595000E-8	1.642084E-1
1.600000E-8	1.682254E-1
1.605000E-8	1.718312E-1
1.610000E-8	1.749746E-1
1.615000E-8	1.775098E-1
1.620000E-8	1.793770E-1
1.625000E-8	1.805161E-1
1.630000E-8	1.809273E-1
1.635000E-8	1.806361E-1
1.640000E-8	1.796340E-1
1.645000E-8	1.779552E-1
1.650000E-8	1.756598E-1
1.655000E-8	1.728333E-1
1.660000E-8	1.695015E-1
1.665000E-8	1.656816E-1
1.670000E-8	1.614076E-1
1.675000E-8	1.567654E-1
1.680000E-8	1.518576E-1
1.685000E-8	1.467871E-1
1.690000E-8	1.416139E-1
1.695000E-8	1.364663E-1
1.700000E-8	1.315329E-1
1.705000E-8	1.269934E-1
1.710000E-8	1.229250E-1
1.715000E-8	1.194990E-1
1.720000E-8	1.169124E-1
1.725000E-8	1.152765E-1
1.730000E-8	1.146512E-1
1.735000E-8	1.150110E-1
1.740000E-8	1.162786E-1
1.745000E-8	1.183770E-1
1.750000E-8	1.212977E-1
1.755000E-8	1.248864E-1
1.760000E-8	1.289120E-1
1.765000E-8	1.331773E-1
1.770000E-8	1.375798E-1
1.775000E-8	1.419051E-1
1.780000E-8	1.460249E-1
1.785000E-8	1.499048E-1
1.790000E-8	1.534935E-1
1.795000E-8	1.566540E-1
1.800000E-8	1.593777E-1
1.805000E-8	1.616646E-1
1.810000E-8	1.633776E-1
1.815000E-8	1.644653E-1
1.820000E-8	1.649621E-1
1.825000E-8	1.647994E-1
1.830000E-8	1.639000E-1
1.835000E-8	1.623669E-1
1.840000E-8	1.602428E-1
1.845000E-8	1.574677E-1
1.850000E-8	1.541445E-1
1.855000E-8	1.504358E-1
1.860000E-8	1.463846E-1
1.865000E-8	1.420421E-1
1.870000E-8	1.376654E-1
1.875000E-8	1.333829E-1
1.880000E-8	1.292374E-1
1.885000E-8	1.253147E-1
1.890000E-8	1.217431E-1
1.895000E-8	1.185654E-1
1.900000E-8	1.157818E-1
1.905000E-8	1.134778E-1
1.910000E-8	1.117477E-1
1.915000E-8	1.106514E-1
1.920000E-8	1.101375E-1
1.925000E-8	1.101546E-1
1.930000E-8	1.106771E-1
1.935000E-8	1.117991E-1
1.940000E-8	1.135806E-1
1.945000E-8	1.158760E-1
1.950000E-8	1.185997E-1
1.955000E-8	1.217859E-1
1.960000E-8	1.253489E-1
1.965000E-8	1.290833E-1
1.970000E-8	1.328262E-1
1.975000E-8	1.365006E-1
1.980000E-8	1.400037E-1
1.985000E-8	1.432241E-1
1.990000E-8	1.460762E-1
1.995000E-8	1.484059E-1
2.000000E-8	1.501018E-1
2.005000E-8	1.511125E-1
2.010000E-8	1.514294E-1
2.015000E-8	1.510354E-1
2.020000E-8	1.499134E-1
2.025000E-8	1.481318E-1
2.030000E-8	1.457936E-1
2.035000E-8	1.430014E-1
2.040000E-8	1.397810E-1
2.045000E-8	1.361751E-1
2.050000E-8	1.322866E-1
2.055000E-8	1.282439E-1
2.060000E-8	1.241669E-1
2.065000E-8	1.201157E-1
2.070000E-8	1.161929E-1
2.075000E-8	1.125100E-1
2.080000E-8	1.091268E-1
2.085000E-8	1.061033E-1
2.090000E-8	1.035081E-1
2.095000E-8	1.014354E-1
2.100000E-8	9.989371E-2
2.105000E-8	9.892586E-2
2.110000E-8	9.855757E-2
2.115000E-8	9.882308E-2
2.120000E-8	9.963676E-2
2.125000E-8	1.009044E-1
2.130000E-8	1.025831E-1
2.135000E-8	1.046559E-1
2.140000E-8	1.070712E-1
2.145000E-8	1.097863E-1
2.150000E-8	1.127327E-1
2.155000E-8	1.157732E-1
2.160000E-8	1.188395E-1
2.165000E-8	1.218715E-1
2.170000E-8	1.247579E-1
2.175000E-8	1.274645E-1
2.180000E-8	1.299655E-1
2.185000E-8	1.321067E-1
2.190000E-8	1.336912E-1
2.195000E-8	1.347276E-1
2.200000E-8	1.352758E-1
2.205000E-8	1.352586E-1
2.210000E-8	1.345991E-1
2.215000E-8	1.332972E-1
2.220000E-8	1.314215E-1
2.225000E-8	1.289976E-1
2.230000E-8	1.261455E-1
2.235000E-8	1.230021E-1
2.240000E-8	1.195847E-1
2.245000E-8	1.159274E-1
2.250000E-8	1.122359E-1
2.255000E-8	1.086300E-1
2.260000E-8	1.051098E-1
2.265000E-8	1.017780E-1
2.270000E-8	9.878882E-2
2.275000E-8	9.616793E-2
2.280000E-8	9.387251E-2
2.285000E-8	9.199677E-2
2.290000E-8	9.058354E-2
2.295000E-8	8.960713E-2
2.300000E-8	8.910180E-2
2.305000E-8	8.907610E-2
2.310000E-8	8.951292E-2
2.315000E-8	9.035229E-2
2.320000E-8	9.161991E-2
2.325000E-8	9.327296E-2
2.330000E-8	9.528574E-2
2.335000E-8	9.759829E-2
2.340000E-8	1.001250E-1
2.345000E-8	1.027716E-1
2.350000E-8	1.054695E-1
2.355000E-8	1.081761E-1
2.360000E-8	1.108484E-1
2.365000E-8	1.133065E-1
2.370000E-8	1.154735E-1
2.375000E-8	1.173406E-1
2.380000E-8	1.188566E-1
2.385000E-8	1.198930E-1
2.390000E-8	1.204412E-1
2.395000E-8	1.205268E-1
2.400000E-8	1.200986E-1
2.405000E-8	1.191050E-1
2.410000E-8	1.176062E-1
2.415000E-8	1.156705E-1
2.420000E-8	1.133236E-1
2.425000E-8	1.106428E-1
2.430000E-8	1.076707E-1
2.435000E-8	1.044589E-1
2.440000E-8	1.011185E-1
2.445000E-8	9.784667E-2
2.450000E-8	9.466049E-2
2.455000E-8	9.152570E-2
2.460000E-8	8.859646E-2
2.465000E-8	8.606978E-2
2.470000E-8	8.388571E-2
2.475000E-8	8.195858E-2
2.480000E-8	8.045114E-2
2.485000E-8	7.944903E-2
2.490000E-8	7.889231E-2
2.495000E-8	7.875527E-2
2.500000E-8	7.909787E-2
2.505000E-8	7.986015E-2
2.510000E-8	8.101643E-2
2.515000E-8	8.261809E-2
2.520000E-8	8.457947E-2
2.525000E-8	8.677212E-2
2.530000E-8	8.921314E-2
2.535000E-8	9.181691E-2
2.540000E-8	9.443780E-2
2.545000E-8	9.701587E-2
2.550000E-8	9.951685E-2
2.555000E-8	1.017951E-1
2.560000E-8	1.037737E-1
2.565000E-8	1.054867E-1
2.570000E-8	1.068485E-1
2.575000E-8	1.077393E-1
2.580000E-8	1.081076E-1
2.585000E-8	1.080219E-1
2.590000E-8	1.076022E-1
2.595000E-8	1.067885E-1
2.600000E-8	1.054867E-1
2.605000E-8	1.037737E-1
2.610000E-8	1.018123E-1
2.615000E-8	9.958537E-2
2.620000E-8	9.703300E-2
2.625000E-8	9.431789E-2
2.630000E-8	9.162848E-2
2.635000E-8	8.891337E-2
2.640000E-8	8.610404E-2
2.645000E-8	8.333755E-2
2.650000E-8	8.073378E-2
2.655000E-8	7.831845E-2
2.660000E-8	7.619433E-2
2.665000E-8	7.435285E-2
2.670000E-8	7.279402E-2
2.675000E-8	7.162918E-2
2.680000E-8	7.096111E-2
2.685000E-8	7.066133E-2
2.690000E-8	7.078981E-2
2.695000E-8	7.144931E-2
2.700000E-8	7.256276E-2
2.705000E-8	7.397599E-2
2.710000E-8	7.574895E-2
2.715000E-8	7.787307E-2
2.720000E-8	8.021988E-2
2.725000E-8	8.274656E-2
2.730000E-8	8.531606E-2
2.735000E-8	8.776566E-2
2.740000E-8	9.000112E-2
2.745000E-8	9.208242E-2
2.750000E-8	9.389820E-2
2.755000E-8	9.533713E-2
2.760000E-8	9.643345E-2
2.765000E-8	9.719573E-2
2.770000E-8	9.754690E-2
2.775000E-8	9.746125E-2
2.780000E-8	9.702443E-2
2.785000E-8	9.623645E-2
2.790000E-8	9.502022E-2
2.795000E-8	9.350421E-2
2.800000E-8	9.183404E-2
2.805000E-8	8.998399E-2
2.810000E-8	8.793696E-2
2.815000E-8	8.576144E-2
2.820000E-8	8.354311E-2
2.825000E-8	8.130764E-2
2.830000E-8	7.911500E-2
2.835000E-8	7.696518E-2
2.840000E-8	7.490958E-2
2.845000E-8	7.301671E-2
2.850000E-8	7.126088E-2
2.855000E-8	6.965066E-2
2.860000E-8	6.836591E-2
2.865000E-8	6.744945E-2
2.870000E-8	6.679851E-2
2.875000E-8	6.641309E-2
2.880000E-8	6.644735E-2
2.885000E-8	6.690986E-2
2.890000E-8	6.769784E-2
2.895000E-8	6.874277E-2
2.900000E-8	7.008748E-2
2.905000E-8	7.172339E-2
2.910000E-8	7.353918E-2
2.915000E-8	7.545774E-2
2.920000E-8	7.741056E-2
2.925000E-8	7.939764E-2
2.930000E-8	8.133333E-2
2.935000E-8	8.317481E-2
2.940000E-8	8.487068E-2
2.945000E-8	8.637813E-2
2.950000E-8	8.762862E-2
2.955000E-8	8.860503E-2
2.960000E-8	8.925597E-2
2.965000E-8	8.950435E-2
2.970000E-8	8.934162E-2
2.975000E-8	8.883628E-2
2.980000E-8	8.793696E-2
2.985000E-8	8.660938E-2
2.990000E-8	8.494777E-2
2.995000E-8	8.304634E-2
3.000000E-8	8.096504E-2
3.005000E-8	7.872101E-2
3.010000E-8	7.636563E-2
3.015000E-8	7.401025E-2
3.020000E-8	7.176622E-2
3.025000E-8	6.972775E-2
3.030000E-8	6.786057E-2
3.035000E-8	6.619040E-2
3.040000E-8	6.471721E-2
3.045000E-8	6.351811E-2
3.050000E-8	6.258453E-2
3.055000E-8	6.192502E-2
3.060000E-8	6.160812E-2
3.065000E-8	6.159099E-2
3.070000E-8	6.183081E-2
3.075000E-8	6.240466E-2
3.080000E-8	6.333825E-2
3.085000E-8	6.445170E-2
3.090000E-8	6.567650E-2
3.095000E-8	6.709829E-2
3.100000E-8	6.871707E-2
3.105000E-8	7.035299E-2
3.110000E-8	7.200604E-2
3.115000E-8	7.369335E-2
3.120000E-8	7.529500E-2
3.125000E-8	7.672536E-2
3.130000E-8	7.800155E-2
3.135000E-8	7.911500E-2
3.140000E-8	8.006571E-2
3.145000E-8	8.088795E-2
3.150000E-8	8.147894E-2
3.155000E-8	8.172732E-2
3.160000E-8	8.168450E-2
3.165000E-8	8.141898E-2
3.170000E-8	8.086226E-2
3.175000E-8	7.996293E-2
3.180000E-8	7.878953E-2
3.185000E-8	7.732491E-2
3.190000E-8	7.563760E-2
3.195000E-8	7.379613E-2
3.200000E-8	7.184330E-2
3.205000E-8	6.979627E-2
3.210000E-8	6.780918E-2
3.215000E-8	6.595914E-2
3.220000E-8	6.430609E-2
3.225000E-8	6.285861E-2
3.230000E-8	6.160812E-2
3.235000E-8	6.058032E-2
3.240000E-8	5.986085E-2
3.245000E-8	5.942404E-2
3.250000E-8	5.920991E-2
3.255000E-8	5.921848E-2
3.260000E-8	5.944117E-2
3.265000E-8	5.982659E-2
3.270000E-8	6.038332E-2
3.275000E-8	6.110278E-2
3.280000E-8	6.194215E-2
3.285000E-8	6.291856E-2
3.290000E-8	6.407484E-2
3.295000E-8	6.539385E-2
3.300000E-8	6.680708E-2
3.305000E-8	6.824600E-2
3.310000E-8	6.964210E-2
3.315000E-8	7.096111E-2
3.320000E-8	7.225442E-2
3.325000E-8	7.341927E-2
3.330000E-8	7.432716E-2
3.335000E-8	7.496953E-2
3.340000E-8	7.544061E-2
3.345000E-8	7.564617E-2
3.350000E-8	7.550056E-2
3.355000E-8	7.508944E-2
3.360000E-8	7.448989E-2
3.365000E-8	7.362483E-2
3.370000E-8	7.249424E-2
3.375000E-8	7.115810E-2
3.380000E-8	6.971062E-2
3.385000E-8	6.818604E-2
3.390000E-8	6.659295E-2
3.395000E-8	6.493991E-2
3.400000E-8	6.329542E-2
3.405000E-8	6.172803E-2
3.410000E-8	6.020345E-2
3.415000E-8	5.875597E-2
3.420000E-8	5.753117E-2
3.425000E-8	5.663185E-2
3.430000E-8	5.600660E-2
3.435000E-8	5.555265E-2
3.440000E-8	5.529570E-2
3.445000E-8	5.534709E-2
3.450000E-8	5.572395E-2
3.455000E-8	5.631494E-2
3.460000E-8	5.702584E-2
3.465000E-8	5.789090E-2
3.470000E-8	5.890157E-2
3.475000E-8	5.994650E-2
3.480000E-8	6.101713E-2
3.485000E-8	6.218197E-2
3.490000E-8	6.335538E-2
3.495000E-8	6.437461E-2
3.500000E-8	6.529964E-2
3.505000E-8	6.623322E-2
3.510000E-8	6.706403E-2
3.515000E-8	6.770640E-2
3.520000E-8	6.825456E-2
3.525000E-8	6.871707E-2
3.530000E-8	6.904254E-2
3.535000E-8	6.922241E-2
3.540000E-8	6.922241E-2
3.545000E-8	6.898259E-2
3.550000E-8	6.853721E-2
3.555000E-8	6.791196E-2
3.560000E-8	6.708116E-2
3.565000E-8	6.604479E-2
3.570000E-8	6.482000E-2
3.575000E-8	6.340677E-2
3.580000E-8	6.185650E-2
3.585000E-8	6.025484E-2
3.590000E-8	5.866175E-2
3.595000E-8	5.710292E-2
3.600000E-8	5.562117E-2
3.605000E-8	5.424221E-2
3.610000E-8	5.297459E-2
3.615000E-8	5.197248E-2
3.620000E-8	5.126158E-2
3.625000E-8	5.076481E-2
3.630000E-8	5.049930E-2
3.635000E-8	5.052499E-2
3.640000E-8	5.079907E-2
3.645000E-8	5.123589E-2
3.650000E-8	5.183544E-2
3.655000E-8	5.267481E-2
3.660000E-8	5.365122E-2
3.665000E-8	5.467046E-2
3.670000E-8	5.571539E-2
3.675000E-8	5.682028E-2
3.680000E-8	5.791660E-2
3.685000E-8	5.891870E-2
3.690000E-8	5.978377E-2
3.695000E-8	6.056319E-2
3.700000E-8	6.131691E-2
3.705000E-8	6.196785E-2
3.710000E-8	6.243892E-2
3.715000E-8	6.273870E-2
3.720000E-8	6.291856E-2
3.725000E-8	6.294426E-2
3.730000E-8	6.277296E-2
3.735000E-8	6.244749E-2
3.740000E-8	6.197641E-2
3.745000E-8	6.126552E-2
3.750000E-8	6.034049E-2
3.755000E-8	5.928700E-2
3.760000E-8	5.806220E-2
3.765000E-8	5.668324E-2
3.770000E-8	5.528714E-2
3.775000E-8	5.392530E-2
3.780000E-8	5.257203E-2
3.785000E-8	5.125302E-2
3.790000E-8	5.007105E-2
3.795000E-8	4.903468E-2
3.800000E-8	4.815249E-2
3.805000E-8	4.738163E-2
3.810000E-8	4.680778E-2
3.815000E-8	4.652513E-2
3.820000E-8	4.641379E-2
3.825000E-8	4.637096E-2
3.830000E-8	4.651657E-2
3.835000E-8	4.693625E-2
3.840000E-8	4.745872E-2
3.845000E-8	4.802401E-2
3.850000E-8	4.870065E-2
3.855000E-8	4.949719E-2
3.860000E-8	5.039652E-2
3.865000E-8	5.133867E-2
3.870000E-8	5.227226E-2
3.875000E-8	5.316302E-2
3.880000E-8	5.405378E-2
3.885000E-8	5.490171E-2
3.890000E-8	5.564687E-2
3.895000E-8	5.629781E-2
3.900000E-8	5.683741E-2
3.905000E-8	5.720570E-2
3.910000E-8	5.743696E-2
3.915000E-8	5.752261E-2
3.920000E-8	5.744552E-2
3.925000E-8	5.718001E-2
3.930000E-8	5.674319E-2
3.935000E-8	5.614364E-2
3.940000E-8	5.542418E-2
3.945000E-8	5.461907E-2
3.950000E-8	5.372831E-2
3.955000E-8	5.274333E-2
3.960000E-8	5.170696E-2
3.965000E-8	5.067060E-2
3.970000E-8	4.959141E-2
3.975000E-8	4.848652E-2
3.980000E-8	4.742446E-2
3.985000E-8	4.645661E-2
3.990000E-8	4.551446E-2
3.995000E-8	4.465796E-2
4.000000E-8	4.397276E-2
4.005000E-8	4.340747E-2
4.010000E-8	4.293639E-2
4.015000E-8	4.267944E-2
4.020000E-8	4.265375E-2
4.025000E-8	4.272227E-2
4.030000E-8	4.293639E-2
4.035000E-8	4.339891E-2
4.040000E-8	4.405841E-2
4.045000E-8	4.481213E-2
4.050000E-8	4.565150E-2
4.055000E-8	4.658509E-2
4.060000E-8	4.753581E-2
4.065000E-8	4.847796E-2
4.070000E-8	4.939441E-2
4.075000E-8	5.028517E-2
4.080000E-8	5.107315E-2
4.085000E-8	5.174979E-2
4.090000E-8	5.227226E-2
4.095000E-8	5.268338E-2
4.100000E-8	5.297459E-2
4.105000E-8	5.305167E-2
4.110000E-8	5.294889E-2
4.115000E-8	5.272620E-2
4.120000E-8	5.235791E-2
4.125000E-8	5.175835E-2
4.130000E-8	5.100463E-2
4.135000E-8	5.019096E-2
4.140000E-8	4.926594E-2
4.145000E-8	4.819531E-2
4.150000E-8	4.699621E-2
4.155000E-8	4.576285E-2
4.160000E-8	4.466653E-2
4.165000E-8	4.369868E-2
4.170000E-8	4.267944E-2
4.175000E-8	4.166877E-2
4.180000E-8	4.090649E-2
4.185000E-8	4.038402E-2
4.190000E-8	3.993864E-2
4.195000E-8	3.965600E-2
4.200000E-8	3.960461E-2
4.205000E-8	3.963887E-2
4.210000E-8	3.976734E-2
4.215000E-8	4.005855E-2
4.220000E-8	4.041828E-2
4.225000E-8	4.076088E-2
4.230000E-8	4.118057E-2
4.235000E-8	4.170303E-2
4.240000E-8	4.226832E-2
4.245000E-8	4.281648E-2
4.250000E-8	4.339891E-2
4.255000E-8	4.403272E-2
4.260000E-8	4.471792E-2
4.265000E-8	4.540312E-2
4.270000E-8	4.601980E-2
4.275000E-8	4.654226E-2
4.280000E-8	4.700477E-2
