Study Name	Ni_calibration_001
3.250000E-9	-4.282505E-5
3.300000E-9	-2.655153E-4
3.350000E-9	-4.111205E-4
3.400000E-9	-5.824207E-4
3.450000E-9	-6.937658E-4
3.500000E-9	-6.509408E-4
3.550000E-9	-6.252457E-4
3.600000E-9	-6.509408E-4
3.650000E-9	-5.567256E-4
3.700000E-9	-3.511654E-4
3.750000E-9	-2.055602E-4
3.800000E-9	-8.565010E-5
3.850000E-9	5.139006E-5
3.900000E-9	1.541702E-4
3.950000E-9	2.655153E-4
4.000000E-9	4.196855E-4
4.050000E-9	4.882056E-4
4.100000E-9	4.796406E-4
4.150000E-9	4.539455E-4
4.200000E-9	3.768604E-4
4.250000E-9	2.226903E-4
4.300000E-9	9.421511E-5
4.350000E-9	-1.713002E-5
4.400000E-9	-1.370402E-4
4.450000E-9	-1.884302E-4
4.500000E-9	-1.370402E-4
4.550000E-9	-6.852008E-5
4.600000E-9	5.995507E-5
4.650000E-9	2.141252E-4
4.700000E-9	3.682954E-4
4.750000E-9	4.796406E-4
4.800000E-9	5.652907E-4
4.850000E-9	6.166807E-4
4.900000E-9	6.595058E-4
4.950000E-9	7.023308E-4
5.000000E-9	6.338107E-4
5.050000E-9	4.539455E-4
5.100000E-9	3.597304E-4
5.150000E-9	3.939905E-4
5.200000E-9	4.196855E-4
5.250000E-9	4.025555E-4
5.300000E-9	5.053356E-4
5.350000E-9	7.194608E-4
5.400000E-9	8.821960E-4
5.450000E-9	9.935412E-4
5.500000E-9	1.096321E-3
5.550000E-9	1.190536E-3
5.600000E-9	1.216231E-3
5.650000E-9	1.113451E-3
5.700000E-9	8.993260E-4
5.750000E-9	7.280258E-4
5.800000E-9	6.338107E-4
5.850000E-9	4.882056E-4
5.900000E-9	2.398203E-4
5.950000E-9	1.456052E-4
6.000000E-9	2.312553E-4
6.050000E-9	2.655153E-4
6.100000E-9	2.826453E-4
6.150000E-9	4.882056E-4
6.200000E-9	7.537209E-4
6.250000E-9	8.479360E-4
6.300000E-9	9.421511E-4
6.350000E-9	1.087756E-3
6.400000E-9	1.087756E-3
6.450000E-9	9.507161E-4
6.500000E-9	8.565010E-4
6.550000E-9	8.308060E-4
6.600000E-9	7.965459E-4
6.650000E-9	8.051109E-4
6.700000E-9	8.222410E-4
6.750000E-9	8.393710E-4
6.800000E-9	8.993260E-4
6.850000E-9	9.849761E-4
6.900000E-9	9.764111E-4
6.950000E-9	9.678461E-4
7.000000E-9	1.027801E-3
7.050000E-9	1.010671E-3
7.100000E-9	8.479360E-4
7.150000E-9	7.108958E-4
7.200000E-9	6.166807E-4
7.250000E-9	5.053356E-4
7.300000E-9	4.025555E-4
7.350000E-9	3.511654E-4
7.400000E-9	3.083404E-4
7.450000E-9	2.483853E-4
7.500000E-9	2.826453E-4
7.550000E-9	3.768604E-4
7.600000E-9	4.282505E-4
7.650000E-9	4.282505E-4
7.700000E-9	4.539455E-4
7.750000E-9	4.453805E-4
7.800000E-9	3.511654E-4
7.850000E-9	2.226903E-4
7.900000E-9	1.284751E-4
7.950000E-9	6.852008E-5
8.000000E-9	-4.282505E-5
8.050000E-9	-2.569503E-4
8.100000E-9	-5.567256E-4
8.150000E-9	-9.592811E-4
8.200000E-9	-1.524572E-3
8.250000E-9	-2.218338E-3
8.300000E-9	-3.006318E-3
8.350000E-9	-3.965600E-3
8.400000E-9	-5.096181E-3
8.450000E-9	-6.243892E-3
8.500000E-9	-7.340214E-3
8.550000E-9	-8.402275E-3
8.600000E-9	-9.318731E-3
8.650000E-9	-9.884021E-3
8.700000E-9	-1.012384E-2
8.750000E-9	-1.006389E-2
8.800000E-9	-9.575681E-3
8.850000E-9	-8.719180E-3
8.900000E-9	-7.734204E-3
8.950000E-9	-6.706403E-3
9.000000E-9	-5.704297E-3
9.050000E-9	-4.942011E-3
9.100000E-9	-4.488065E-3
9.150000E-9	-4.205420E-3
9.200000E-9	-4.119770E-3
9.250000E-9	-4.102640E-3
9.300000E-9	-3.725779E-3
9.350000E-9	-2.586633E-3
9.400000E-9	-4.282505E-4
9.450000E-9	3.126229E-3
9.500000E-9	8.393710E-3
9.550000E-9	1.547697E-2
9.600000E-9	2.437602E-2
9.650000E-9	3.493668E-2
9.700000E-9	4.684204E-2
9.750000E-9	5.963816E-2
9.800000E-9	7.281115E-2
9.850000E-9	8.566723E-2
9.900000E-9	9.769250E-2
9.950000E-9	1.085272E-1
1.000000E-8	1.177860E-1
1.005000E-8	1.252975E-1
1.010000E-8	1.311389E-1
1.015000E-8	1.354471E-1
1.020000E-8	1.383420E-1
1.025000E-8	1.401407E-1
1.030000E-8	1.411342E-1
1.035000E-8	1.414254E-1
1.040000E-8	1.411771E-1
1.045000E-8	1.405261E-1
1.050000E-8	1.394555E-1
1.055000E-8	1.379138E-1
1.060000E-8	1.358924E-1
1.065000E-8	1.332544E-1
1.070000E-8	1.299569E-1
1.075000E-8	1.262054E-1
1.080000E-8	1.221199E-1
1.085000E-8	1.177175E-1
1.090000E-8	1.132037E-1
1.095000E-8	1.089469E-1
1.100000E-8	1.050242E-1
1.105000E-8	1.015125E-1
1.110000E-8	9.860896E-2
1.115000E-8	9.642488E-2
1.120000E-8	9.494313E-2
1.125000E-8	9.423224E-2
1.130000E-8	9.424080E-2
1.135000E-8	9.486605E-2
1.140000E-8	9.618506E-2
1.145000E-8	9.828349E-2
1.150000E-8	1.010842E-1
1.155000E-8	1.045788E-1
1.160000E-8	1.090240E-1
1.165000E-8	1.145827E-1
1.170000E-8	1.211863E-1
1.175000E-8	1.288691E-1
1.180000E-8	1.376997E-1
1.185000E-8	1.475580E-1
1.190000E-8	1.581101E-1
1.195000E-8	1.690390E-1
1.200000E-8	1.801222E-1
1.205000E-8	1.910768E-1
1.210000E-8	2.014919E-1
1.215000E-8	2.110675E-1
1.220000E-8	2.195555E-1
1.225000E-8	2.267586E-1
1.230000E-8	2.325143E-1
1.235000E-8	2.369424E-1
1.240000E-8	2.400515E-1
1.245000E-8	2.417731E-1
1.250000E-8	2.421414E-1
1.255000E-8	2.414134E-1
1.260000E-8	2.397175E-1
1.265000E-8	2.370623E-1
1.270000E-8	2.335336E-1
1.275000E-8	2.292168E-1
1.280000E-8	2.241891E-1
1.285000E-8	2.184763E-1
1.290000E-8	2.122153E-1
1.295000E-8	2.056288E-1
1.300000E-8	1.988281E-1
1.305000E-8	1.918819E-1
1.310000E-8	1.850813E-1
1.315000E-8	1.786832E-1
1.320000E-8	1.728419E-1
1.325000E-8	1.676601E-1
1.330000E-8	1.632662E-1
1.335000E-8	1.596775E-1
1.340000E-8	1.568596E-1
1.345000E-8	1.548382E-1
1.350000E-8	1.535021E-1
1.355000E-8	1.527655E-1
1.360000E-8	1.528083E-1
1.365000E-8	1.537334E-1
1.370000E-8	1.554378E-1
1.375000E-8	1.580244E-1
1.380000E-8	1.617160E-1
1.385000E-8	1.664610E-1
1.390000E-8	1.721481E-1
1.395000E-8	1.786490E-1
1.400000E-8	1.857408E-1
1.405000E-8	1.930553E-1
1.410000E-8	2.002842E-1
1.415000E-8	2.071019E-1
1.420000E-8	2.130974E-1
1.425000E-8	2.178853E-1
1.430000E-8	2.212085E-1
1.435000E-8	2.229558E-1
1.440000E-8	2.231528E-1
1.445000E-8	2.218595E-1
1.450000E-8	2.191358E-1
1.455000E-8	2.152815E-1
1.460000E-8	2.106907E-1
1.465000E-8	2.055945E-1
1.470000E-8	2.002157E-1
1.475000E-8	1.948283E-1
1.480000E-8	1.895865E-1
1.485000E-8	1.845074E-1
1.490000E-8	1.796853E-1
1.495000E-8	1.752058E-1
1.500000E-8	1.710176E-1
1.505000E-8	1.671462E-1
1.510000E-8	1.637373E-1
1.515000E-8	1.607995E-1
1.520000E-8	1.584184E-1
1.525000E-8	1.567311E-1
1.530000E-8	1.558232E-1
1.535000E-8	1.557461E-1
1.540000E-8	1.565941E-1
1.545000E-8	1.583499E-1
1.550000E-8	1.608766E-1
1.555000E-8	1.640713E-1
1.560000E-8	1.679170E-1
1.565000E-8	1.722167E-1
1.570000E-8	1.767561E-1
1.575000E-8	1.813812E-1
1.580000E-8	1.859292E-1
1.585000E-8	1.902117E-1
1.590000E-8	1.940660E-1
1.595000E-8	1.974492E-1
1.600000E-8	2.002242E-1
1.605000E-8	2.022541E-1
1.610000E-8	2.035303E-1
1.615000E-8	2.041384E-1
1.620000E-8	2.040357E-1
1.625000E-8	2.031706E-1
1.630000E-8	2.016289E-1
1.635000E-8	1.995390E-1
1.640000E-8	1.968496E-1
1.645000E-8	1.935264E-1
1.650000E-8	1.896550E-1
1.655000E-8	1.853725E-1
1.660000E-8	1.807388E-1
1.665000E-8	1.757711E-1
1.670000E-8	1.706064E-1
1.675000E-8	1.654589E-1
1.680000E-8	1.604226E-1
1.685000E-8	1.556177E-1
1.690000E-8	1.512838E-1
1.695000E-8	1.475323E-1
1.700000E-8	1.443804E-1
1.705000E-8	1.419993E-1
1.710000E-8	1.405090E-1
1.715000E-8	1.398324E-1
1.720000E-8	1.400208E-1
1.725000E-8	1.411085E-1
1.730000E-8	1.429586E-1
1.735000E-8	1.454767E-1
1.740000E-8	1.486286E-1
1.745000E-8	1.522002E-1
1.750000E-8	1.560716E-1
1.755000E-8	1.601828E-1
1.760000E-8	1.643797E-1
1.765000E-8	1.684309E-1
1.770000E-8	1.724136E-1
1.775000E-8	1.762422E-1
1.780000E-8	1.796768E-1
1.785000E-8	1.826060E-1
1.790000E-8	1.850470E-1
1.795000E-8	1.869142E-1
1.800000E-8	1.881561E-1
1.805000E-8	1.886957E-1
1.810000E-8	1.884045E-1
1.815000E-8	1.872654E-1
1.820000E-8	1.853468E-1
1.825000E-8	1.826745E-1
1.830000E-8	1.792571E-1
1.835000E-8	1.752658E-1
1.840000E-8	1.707777E-1
1.845000E-8	1.658871E-1
1.850000E-8	1.608081E-1
1.855000E-8	1.557204E-1
1.860000E-8	1.506928E-1
1.865000E-8	1.459135E-1
1.870000E-8	1.415539E-1
1.875000E-8	1.376568E-1
1.880000E-8	1.342737E-1
1.885000E-8	1.315157E-1
1.890000E-8	1.294773E-1
1.895000E-8	1.282782E-1
1.900000E-8	1.278842E-1
1.905000E-8	1.281411E-1
1.910000E-8	1.290576E-1
1.915000E-8	1.307791E-1
1.920000E-8	1.331174E-1
1.925000E-8	1.358582E-1
1.930000E-8	1.390187E-1
1.935000E-8	1.425732E-1
1.940000E-8	1.462904E-1
1.945000E-8	1.500418E-1
1.950000E-8	1.538190E-1
1.955000E-8	1.574848E-1
1.960000E-8	1.608766E-1
1.965000E-8	1.639857E-1
1.970000E-8	1.667350E-1
1.975000E-8	1.689534E-1
1.980000E-8	1.705807E-1
1.985000E-8	1.716599E-1
1.990000E-8	1.721224E-1
1.995000E-8	1.718398E-1
2.000000E-8	1.708377E-1
2.005000E-8	1.691418E-1
2.010000E-8	1.667179E-1
2.015000E-8	1.636259E-1
2.020000E-8	1.600458E-1
2.025000E-8	1.560459E-1
2.030000E-8	1.515921E-1
2.035000E-8	1.468128E-1
2.040000E-8	1.419907E-1
2.045000E-8	1.372628E-1
2.050000E-8	1.326463E-1
2.055000E-8	1.282953E-1
2.060000E-8	1.243811E-1
2.065000E-8	1.209722E-1
2.070000E-8	1.181800E-1
2.075000E-8	1.161244E-1
2.080000E-8	1.147883E-1
2.085000E-8	1.141545E-1
2.090000E-8	1.142658E-1
2.095000E-8	1.152165E-1
2.100000E-8	1.169124E-1
2.105000E-8	1.191479E-1
2.110000E-8	1.218373E-1
2.115000E-8	1.250149E-1
2.120000E-8	1.285437E-1
2.125000E-8	1.321667E-1
2.130000E-8	1.358154E-1
2.135000E-8	1.394983E-1
2.140000E-8	1.430014E-1
2.145000E-8	1.461276E-1
2.150000E-8	1.489712E-1
2.155000E-8	1.515493E-1
2.160000E-8	1.535963E-1
2.165000E-8	1.550095E-1
2.170000E-8	1.559003E-1
2.175000E-8	1.563029E-1
2.180000E-8	1.560288E-1
2.185000E-8	1.550095E-1
2.190000E-8	1.533222E-1
2.195000E-8	1.510611E-1
2.200000E-8	1.482518E-1
2.205000E-8	1.448600E-1
2.210000E-8	1.409715E-1
2.215000E-8	1.367832E-1
2.220000E-8	1.324579E-1
2.225000E-8	1.280640E-1
2.230000E-8	1.237644E-1
2.235000E-8	1.197046E-1
2.240000E-8	1.159531E-1
2.245000E-8	1.125614E-1
2.250000E-8	1.096236E-1
2.255000E-8	1.072425E-1
2.260000E-8	1.054695E-1
2.265000E-8	1.043133E-1
2.270000E-8	1.037480E-1
2.275000E-8	1.037223E-1
2.280000E-8	1.042961E-1
2.285000E-8	1.055381E-1
2.290000E-8	1.073196E-1
2.295000E-8	1.094865E-1
2.300000E-8	1.120732E-1
2.305000E-8	1.150024E-1
2.310000E-8	1.181372E-1
2.315000E-8	1.214690E-1
2.320000E-8	1.249292E-1
2.325000E-8	1.282782E-1
2.330000E-8	1.313273E-1
2.335000E-8	1.340767E-1
2.340000E-8	1.364834E-1
2.345000E-8	1.383934E-1
2.350000E-8	1.397467E-1
2.355000E-8	1.405176E-1
2.360000E-8	1.406375E-1
2.365000E-8	1.401321E-1
2.370000E-8	1.390872E-1
2.375000E-8	1.374770E-1
2.380000E-8	1.352929E-1
2.385000E-8	1.325864E-1
2.390000E-8	1.294773E-1
2.395000E-8	1.260941E-1
2.400000E-8	1.225053E-1
2.405000E-8	1.187710E-1
2.410000E-8	1.149938E-1
2.415000E-8	1.112766E-1
2.420000E-8	1.077050E-1
2.425000E-8	1.043903E-1
2.430000E-8	1.014697E-1
2.435000E-8	9.897725E-2
2.440000E-8	9.694735E-2
2.445000E-8	9.544847E-2
2.450000E-8	9.446349E-2
2.455000E-8	9.397529E-2
2.460000E-8	9.402668E-2
2.465000E-8	9.461766E-2
2.470000E-8	9.562834E-2
2.475000E-8	9.701587E-2
2.480000E-8	9.878882E-2
2.485000E-8	1.009472E-1
2.490000E-8	1.034225E-1
2.495000E-8	1.060862E-1
2.500000E-8	1.088356E-1
2.505000E-8	1.116021E-1
2.510000E-8	1.143600E-1
2.515000E-8	1.170409E-1
2.520000E-8	1.194733E-1
2.525000E-8	1.215718E-1
2.530000E-8	1.232762E-1
2.535000E-8	1.245524E-1
2.540000E-8	1.253147E-1
2.545000E-8	1.254431E-1
2.550000E-8	1.250234E-1
2.555000E-8	1.241413E-1
2.560000E-8	1.227623E-1
2.565000E-8	1.208951E-1
2.570000E-8	1.185740E-1
2.575000E-8	1.159274E-1
2.580000E-8	1.130667E-1
2.585000E-8	1.100861E-1
2.590000E-8	1.070369E-1
2.595000E-8	1.039621E-1
2.600000E-8	1.009558E-1
2.605000E-8	9.808649E-2
2.610000E-8	9.537139E-2
2.615000E-8	9.283614E-2
2.620000E-8	9.059211E-2
2.625000E-8	8.870781E-2
2.630000E-8	8.714041E-2
2.635000E-8	8.592418E-2
2.640000E-8	8.517046E-2
2.645000E-8	8.487925E-2
2.650000E-8	8.497346E-2
2.655000E-8	8.553875E-2
2.660000E-8	8.661795E-2
2.665000E-8	8.809969E-2
2.670000E-8	8.991547E-2
2.675000E-8	9.210812E-2
2.680000E-8	9.451488E-2
2.685000E-8	9.700730E-2
2.690000E-8	9.961963E-2
2.695000E-8	1.022491E-1
2.700000E-8	1.047158E-1
2.705000E-8	1.070198E-1
2.710000E-8	1.091182E-1
2.715000E-8	1.108484E-1
2.720000E-8	1.121331E-1
2.725000E-8	1.130753E-1
2.730000E-8	1.135463E-1
2.735000E-8	1.134864E-1
2.740000E-8	1.130067E-1
2.745000E-8	1.121074E-1
2.750000E-8	1.107028E-1
2.755000E-8	1.088955E-1
2.760000E-8	1.068142E-1
2.765000E-8	1.044503E-1
2.770000E-8	1.019065E-1
2.775000E-8	9.931129E-2
2.780000E-8	9.663901E-2
2.785000E-8	9.389820E-2
2.790000E-8	9.120023E-2
2.795000E-8	8.863929E-2
2.800000E-8	8.630960E-2
2.805000E-8	8.424544E-2
2.810000E-8	8.244679E-2
2.815000E-8	8.092221E-2
2.820000E-8	7.978307E-2
2.825000E-8	7.904648E-2
2.830000E-8	7.870388E-2
2.835000E-8	7.884092E-2
2.840000E-8	7.945760E-2
2.845000E-8	8.045114E-2
2.850000E-8	8.183867E-2
2.855000E-8	8.361163E-2
2.860000E-8	8.571005E-2
2.865000E-8	8.796265E-2
2.870000E-8	9.027520E-2
2.875000E-8	9.264771E-2
2.880000E-8	9.496026E-2
2.885000E-8	9.712721E-2
2.890000E-8	9.909716E-2
2.895000E-8	1.008359E-1
2.900000E-8	1.021977E-1
2.905000E-8	1.030885E-1
2.910000E-8	1.036709E-1
2.915000E-8	1.039878E-1
2.920000E-8	1.038850E-1
2.925000E-8	1.033368E-1
2.930000E-8	1.024889E-1
2.935000E-8	1.013412E-1
2.940000E-8	9.982519E-2
2.945000E-8	9.801797E-2
2.950000E-8	9.598807E-2
2.955000E-8	9.377829E-2
2.960000E-8	9.147431E-2
2.965000E-8	8.914462E-2
2.970000E-8	8.675499E-2
2.975000E-8	8.432252E-2
2.980000E-8	8.199284E-2
2.985000E-8	7.988585E-2
2.990000E-8	7.797585E-2
2.995000E-8	7.631424E-2
3.000000E-8	7.498666E-2
3.005000E-8	7.397599E-2
3.010000E-8	7.327366E-2
3.015000E-8	7.292249E-2
3.020000E-8	7.295675E-2
3.025000E-8	7.333361E-2
3.030000E-8	7.407021E-2
3.035000E-8	7.520079E-2
3.040000E-8	7.662258E-2
3.045000E-8	7.825850E-2
3.050000E-8	8.009141E-2
3.055000E-8	8.207849E-2
3.060000E-8	8.415122E-2
3.065000E-8	8.627534E-2
3.070000E-8	8.837377E-2
3.075000E-8	9.029233E-2
3.080000E-8	9.198821E-2
3.085000E-8	9.349565E-2
3.090000E-8	9.473757E-2
3.095000E-8	9.564547E-2
3.100000E-8	9.617650E-2
3.105000E-8	9.633923E-2
3.110000E-8	9.619363E-2
3.115000E-8	9.572255E-2
3.120000E-8	9.486605E-2
3.125000E-8	9.368408E-2
3.130000E-8	9.231368E-2
3.135000E-8	9.072059E-2
3.140000E-8	8.887054E-2
3.145000E-8	8.682351E-2
3.150000E-8	8.469938E-2
3.155000E-8	8.248105E-2
3.160000E-8	8.026271E-2
3.165000E-8	7.805294E-2
3.170000E-8	7.582603E-2
3.175000E-8	7.366765E-2
3.180000E-8	7.175765E-2
3.185000E-8	7.012174E-2
3.190000E-8	6.871707E-2
3.195000E-8	6.759506E-2
3.200000E-8	6.688416E-2
3.205000E-8	6.665291E-2
3.210000E-8	6.684134E-2
3.215000E-8	6.738950E-2
3.220000E-8	6.828026E-2
3.225000E-8	6.958214E-2
3.230000E-8	7.123519E-2
3.235000E-8	7.308523E-2
3.240000E-8	7.511514E-2
3.245000E-8	7.725639E-2
3.250000E-8	7.936338E-2
3.255000E-8	8.134190E-2
3.260000E-8	8.319194E-2
3.265000E-8	8.487925E-2
3.270000E-8	8.630104E-2
3.275000E-8	8.748301E-2
3.280000E-8	8.840803E-2
3.285000E-8	8.907610E-2
3.290000E-8	8.941870E-2
3.295000E-8	8.941014E-2
3.300000E-8	8.905041E-2
3.305000E-8	8.838234E-2
3.310000E-8	8.737167E-2
3.315000E-8	8.605265E-2
3.320000E-8	8.449382E-2
3.325000E-8	8.263522E-2
3.330000E-8	8.049396E-2
3.335000E-8	7.831845E-2
3.340000E-8	7.616007E-2
3.345000E-8	7.392460E-2
3.350000E-8	7.170626E-2
3.355000E-8	6.972775E-2
3.360000E-8	6.789483E-2
3.365000E-8	6.620753E-2
3.370000E-8	6.487995E-2
3.375000E-8	6.392923E-2
3.380000E-8	6.326116E-2
3.385000E-8	6.291000E-2
3.390000E-8	6.293569E-2
3.395000E-8	6.331255E-2
3.400000E-8	6.403201E-2
3.405000E-8	6.504269E-2
3.410000E-8	6.619896E-2
3.415000E-8	6.753510E-2
3.420000E-8	6.910250E-2
3.425000E-8	7.072129E-2
3.430000E-8	7.233151E-2
3.435000E-8	7.402738E-2
3.440000E-8	7.572325E-2
3.445000E-8	7.722213E-2
3.450000E-8	7.860110E-2
3.455000E-8	7.992011E-2
3.460000E-8	8.101643E-2
3.465000E-8	8.179584E-2
3.470000E-8	8.236114E-2
3.475000E-8	8.270374E-2
3.480000E-8	8.275513E-2
3.485000E-8	8.252387E-2
3.490000E-8	8.195001E-2
3.495000E-8	8.099930E-2
3.500000E-8	7.980876E-2
3.505000E-8	7.845549E-2
3.510000E-8	7.680244E-2
3.515000E-8	7.490101E-2
3.520000E-8	7.292249E-2
3.525000E-8	7.088402E-2
3.530000E-8	6.871707E-2
3.535000E-8	6.658439E-2
3.540000E-8	6.466582E-2
3.545000E-8	6.294426E-2
3.550000E-8	6.141112E-2
3.555000E-8	6.020345E-2
3.560000E-8	5.928700E-2
3.565000E-8	5.861893E-2
3.570000E-8	5.822494E-2
3.575000E-8	5.819924E-2
3.580000E-8	5.845619E-2
3.585000E-8	5.891870E-2
3.590000E-8	5.962103E-2
3.595000E-8	6.052893E-2
3.600000E-8	6.159099E-2
3.605000E-8	6.277296E-2
3.610000E-8	6.410910E-2
3.615000E-8	6.555659E-2
3.620000E-8	6.699551E-2
3.625000E-8	6.837447E-2
3.630000E-8	6.971918E-2
3.635000E-8	7.104676E-2
3.640000E-8	7.225442E-2
3.645000E-8	7.328222E-2
3.650000E-8	7.409590E-2
3.655000E-8	7.464406E-2
3.660000E-8	7.490101E-2
3.665000E-8	7.490958E-2
3.670000E-8	7.466119E-2
3.675000E-8	7.407877E-2
3.680000E-8	7.312805E-2
3.685000E-8	7.191182E-2
3.690000E-8	7.052429E-2
3.695000E-8	6.899972E-2
3.700000E-8	6.738093E-2
3.705000E-8	6.568506E-2
3.710000E-8	6.398919E-2
3.715000E-8	6.238753E-2
3.720000E-8	6.085440E-2
3.725000E-8	5.942404E-2
3.730000E-8	5.817355E-2
3.735000E-8	5.708579E-2
3.740000E-8	5.609225E-2
3.745000E-8	5.530427E-2
3.750000E-8	5.483319E-2
3.755000E-8	5.453342E-2
3.760000E-8	5.432786E-2
3.765000E-8	5.435355E-2
3.770000E-8	5.460194E-2
3.775000E-8	5.504732E-2
3.780000E-8	5.574108E-2
3.785000E-8	5.667467E-2
3.790000E-8	5.773673E-2
3.795000E-8	5.884162E-2
3.800000E-8	6.003215E-2
3.805000E-8	6.129121E-2
3.810000E-8	6.259309E-2
3.815000E-8	6.385215E-2
3.820000E-8	6.500843E-2
3.825000E-8	6.601053E-2
3.830000E-8	6.684990E-2
3.835000E-8	6.749228E-2
3.840000E-8	6.790340E-2
3.845000E-8	6.808326E-2
3.850000E-8	6.800618E-2
3.855000E-8	6.768071E-2
3.860000E-8	6.710685E-2
3.865000E-8	6.632744E-2
3.870000E-8	6.534246E-2
3.875000E-8	6.416905E-2
3.880000E-8	6.291000E-2
3.885000E-8	6.156529E-2
3.890000E-8	6.004928E-2
3.895000E-8	5.847332E-2
3.900000E-8	5.701727E-2
3.905000E-8	5.562117E-2
3.910000E-8	5.419938E-2
3.915000E-8	5.287181E-2
3.920000E-8	5.171553E-2
3.925000E-8	5.064490E-2
3.930000E-8	4.972845E-2
3.935000E-8	4.907751E-2
3.940000E-8	4.869208E-2
3.945000E-8	4.846939E-2
3.950000E-8	4.846083E-2
3.955000E-8	4.872634E-2
3.960000E-8	4.925737E-2
3.965000E-8	5.003679E-2
3.970000E-8	5.099607E-2
3.975000E-8	5.210952E-2
3.980000E-8	5.336858E-2
3.985000E-8	5.469615E-2
3.990000E-8	5.602373E-2
3.995000E-8	5.735131E-2
4.000000E-8	5.861036E-2
4.005000E-8	5.962960E-2
4.010000E-8	6.039188E-2
4.015000E-8	6.103426E-2
4.020000E-8	6.150534E-2
4.025000E-8	6.173659E-2
4.030000E-8	6.177085E-2
4.035000E-8	6.168520E-2
4.040000E-8	6.141969E-2
4.045000E-8	6.096574E-2
4.050000E-8	6.039188E-2
4.055000E-8	5.972381E-2
4.060000E-8	5.892727E-2
4.065000E-8	5.798512E-2
4.070000E-8	5.690593E-2
4.075000E-8	5.569826E-2
4.080000E-8	5.443920E-2
4.085000E-8	5.312876E-2
4.090000E-8	5.167270E-2
4.095000E-8	5.022522E-2
4.100000E-8	4.893190E-2
4.105000E-8	4.769854E-2
4.110000E-8	4.650800E-2
4.115000E-8	4.552303E-2
4.120000E-8	4.480357E-2
4.125000E-8	4.426397E-2
4.130000E-8	4.404128E-2
4.135000E-8	4.411837E-2
4.140000E-8	4.438388E-2
4.145000E-8	4.482926E-2
4.150000E-8	4.551446E-2
4.155000E-8	4.632814E-2
4.160000E-8	4.724459E-2
4.165000E-8	4.822957E-2
4.170000E-8	4.920598E-2
4.175000E-8	5.020809E-2
4.180000E-8	5.128728E-2
4.185000E-8	5.231508E-2
4.190000E-8	5.320584E-2
4.195000E-8	5.405378E-2
4.200000E-8	5.482463E-2
4.205000E-8	5.536422E-2
4.210000E-8	5.573252E-2
4.215000E-8	5.605799E-2
4.220000E-8	5.612651E-2
4.225000E-8	5.590382E-2
4.230000E-8	5.558691E-2
4.235000E-8	5.517579E-2
4.240000E-8	5.458481E-2
4.245000E-8	5.384822E-2
4.250000E-8	5.299172E-2
4.255000E-8	5.203244E-2
4.260000E-8	5.107315E-2
4.265000E-8	5.016526E-2
4.270000E-8	4.914603E-2
4.275000E-8	4.802401E-2
4.280000E-8	4.699621E-2
4.285000E-8	4.605406E-2
4.290000E-8	4.509478E-2
4.295000E-8	4.419545E-2
4.300000E-8	4.343317E-2
