Study Name	Ni_calibration_001
6.250000E-9	-1.284751E-4
6.300000E-9	-3.426004E-5
6.350000E-9	9.421511E-5
6.400000E-9	2.569503E-4
6.450000E-9	3.340354E-4
6.500000E-9	3.682954E-4
6.550000E-9	4.111205E-4
6.600000E-9	4.196855E-4
6.650000E-9	2.997753E-4
6.700000E-9	1.370402E-4
6.750000E-9	-1.713002E-5
6.800000E-9	-1.969952E-4
6.850000E-9	-4.025555E-4
6.900000E-9	-5.567256E-4
6.950000E-9	-6.852008E-4
7.000000E-9	-8.565010E-4
7.050000E-9	-9.849761E-4
7.100000E-9	-1.036366E-3
7.150000E-9	-1.036366E-3
7.200000E-9	-1.010671E-3
7.250000E-9	-9.678461E-4
7.300000E-9	-9.335861E-4
7.350000E-9	-9.335861E-4
7.400000E-9	-8.907610E-4
7.450000E-9	-7.965459E-4
7.500000E-9	-7.194608E-4
7.550000E-9	-6.680708E-4
7.600000E-9	-6.166807E-4
7.650000E-9	-5.567256E-4
7.700000E-9	-4.882056E-4
7.750000E-9	-3.939905E-4
7.800000E-9	-3.169054E-4
7.850000E-9	-2.569503E-4
7.900000E-9	-1.627352E-4
7.950000E-9	-4.282505E-5
8.000000E-9	9.421511E-5
8.050000E-9	2.997753E-4
8.100000E-9	6.081157E-4
8.150000E-9	1.044931E-3
8.200000E-9	1.644482E-3
8.250000E-9	2.415333E-3
8.300000E-9	3.366049E-3
8.350000E-9	4.513760E-3
8.400000E-9	5.815642E-3
8.450000E-9	7.203173E-3
8.500000E-9	8.624965E-3
8.550000E-9	9.935412E-3
8.600000E-9	1.094608E-2
8.650000E-9	1.161415E-2
8.700000E-9	1.197388E-2
8.750000E-9	1.191393E-2
8.800000E-9	1.139146E-2
8.850000E-9	1.059492E-2
8.900000E-9	9.609941E-3
8.950000E-9	8.445100E-3
9.000000E-9	7.323083E-3
9.050000E-9	6.517973E-3
9.100000E-9	6.064027E-3
9.150000E-9	5.926987E-3
9.200000E-9	6.021202E-3
9.250000E-9	6.064027E-3
9.300000E-9	5.712862E-3
9.350000E-9	4.633670E-3
9.400000E-9	2.415333E-3
9.450000E-9	-1.447487E-3
9.500000E-9	-7.245998E-3
9.550000E-9	-1.508298E-2
9.600000E-9	-2.498413E-2
9.650000E-9	-3.675246E-2
9.700000E-9	-5.004535E-2
9.750000E-9	-6.446026E-2
9.800000E-9	-7.941477E-2
9.850000E-9	-9.407807E-2
9.900000E-9	-1.077136E-1
9.950000E-9	-1.198673E-1
1.000000E-8	-1.302824E-1
1.005000E-8	-1.387703E-1
1.010000E-8	-1.453225E-1
1.015000E-8	-1.501189E-1
1.020000E-8	-1.533308E-1
1.025000E-8	-1.550952E-1
1.030000E-8	-1.556691E-1
1.035000E-8	-1.553350E-1
1.040000E-8	-1.542730E-1
1.045000E-8	-1.524914E-1
1.050000E-8	-1.500418E-1
1.055000E-8	-1.469670E-1
1.060000E-8	-1.432241E-1
1.065000E-8	-1.387703E-1
1.070000E-8	-1.337255E-1
1.075000E-8	-1.282525E-1
1.080000E-8	-1.224454E-1
1.085000E-8	-1.165270E-1
1.090000E-8	-1.108655E-1
1.095000E-8	-1.057265E-1
1.100000E-8	-1.012470E-1
1.105000E-8	-9.765824E-2
1.110000E-8	-9.518296E-2
1.115000E-8	-9.384681E-2
1.120000E-8	-9.362412E-2
1.125000E-8	-9.449775E-2
1.130000E-8	-9.633067E-2
1.135000E-8	-9.889160E-2
1.140000E-8	-1.020007E-1
1.145000E-8	-1.054267E-1
1.150000E-8	-1.089384E-1
1.155000E-8	-1.124586E-1
1.160000E-8	-1.159274E-1
1.165000E-8	-1.192421E-1
1.170000E-8	-1.223769E-1
1.175000E-8	-1.253404E-1
1.180000E-8	-1.281069E-1
1.185000E-8	-1.307106E-1
1.190000E-8	-1.331773E-1
1.195000E-8	-1.353700E-1
1.200000E-8	-1.370744E-1
1.205000E-8	-1.382393E-1
1.210000E-8	-1.388816E-1
1.215000E-8	-1.388131E-1
1.220000E-8	-1.377939E-1
1.225000E-8	-1.358325E-1
1.230000E-8	-1.329889E-1
1.235000E-8	-1.292546E-1
1.240000E-8	-1.246808E-1
1.245000E-8	-1.194305E-1
1.250000E-8	-1.137348E-1
1.255000E-8	-1.078506E-1
1.260000E-8	-1.019921E-1
1.265000E-8	-9.634780E-2
1.270000E-8	-9.118310E-2
1.275000E-8	-8.676355E-2
1.280000E-8	-8.323477E-2
1.285000E-8	-8.070809E-2
1.290000E-8	-7.932056E-2
1.295000E-8	-7.910643E-2
1.300000E-8	-8.001432E-2
1.305000E-8	-8.200997E-2
1.310000E-8	-8.506768E-2
1.315000E-8	-8.897332E-2
1.320000E-8	-9.349565E-2
1.325000E-8	-9.844622E-2
1.330000E-8	-1.035852E-1
1.335000E-8	-1.086728E-1
1.340000E-8	-1.135378E-1
1.345000E-8	-1.179659E-1
1.350000E-8	-1.216660E-1
1.355000E-8	-1.245352E-1
1.360000E-8	-1.265566E-1
1.365000E-8	-1.277214E-1
1.370000E-8	-1.280298E-1
1.375000E-8	-1.275844E-1
1.380000E-8	-1.264195E-1
1.385000E-8	-1.245952E-1
1.390000E-8	-1.222570E-1
1.395000E-8	-1.194733E-1
1.400000E-8	-1.162272E-1
1.405000E-8	-1.126042E-1
1.410000E-8	-1.087071E-1
1.415000E-8	-1.045959E-1
1.420000E-8	-1.003477E-1
1.425000E-8	-9.603089E-2
1.430000E-8	-9.171413E-2
1.435000E-8	-8.752584E-2
1.440000E-8	-8.368015E-2
1.445000E-8	-8.029697E-2
1.450000E-8	-7.747908E-2
1.455000E-8	-7.543204E-2
1.460000E-8	-7.428433E-2
1.465000E-8	-7.404451E-2
1.470000E-8	-7.477254E-2
1.475000E-8	-7.650267E-2
1.480000E-8	-7.909787E-2
1.485000E-8	-8.241253E-2
1.490000E-8	-8.633530E-2
1.495000E-8	-9.064350E-2
1.500000E-8	-9.508018E-2
1.505000E-8	-9.953398E-2
1.510000E-8	-1.038850E-1
1.515000E-8	-1.078592E-1
1.520000E-8	-1.113366E-1
1.525000E-8	-1.143514E-1
1.530000E-8	-1.168010E-1
1.535000E-8	-1.185055E-1
1.540000E-8	-1.194905E-1
1.545000E-8	-1.198416E-1
1.550000E-8	-1.195504E-1
1.555000E-8	-1.186168E-1
1.560000E-8	-1.170066E-1
1.565000E-8	-1.147026E-1
1.570000E-8	-1.117991E-1
1.575000E-8	-1.084159E-1
1.580000E-8	-1.045788E-1
1.585000E-8	-1.003220E-1
1.590000E-8	-9.582533E-2
1.595000E-8	-9.125162E-2
1.600000E-8	-8.672073E-2
1.605000E-8	-8.236114E-2
1.610000E-8	-7.836128E-2
1.615000E-8	-7.491814E-2
1.620000E-8	-7.218590E-2
1.625000E-8	-7.023308E-2
1.630000E-8	-6.906824E-2
1.635000E-8	-6.878559E-2
1.640000E-8	-6.939371E-2
1.645000E-8	-7.084120E-2
1.650000E-8	-7.299101E-2
1.655000E-8	-7.580034E-2
1.660000E-8	-7.914069E-2
1.665000E-8	-8.288360E-2
1.670000E-8	-8.686633E-2
1.675000E-8	-9.093471E-2
1.680000E-8	-9.491744E-2
1.685000E-8	-9.872030E-2
1.690000E-8	-1.022320E-1
1.695000E-8	-1.052725E-1
1.700000E-8	-1.078163E-1
1.705000E-8	-1.098291E-1
1.710000E-8	-1.111738E-1
1.715000E-8	-1.117734E-1
1.720000E-8	-1.117306E-1
1.725000E-8	-1.110539E-1
1.730000E-8	-1.096236E-1
1.735000E-8	-1.075251E-1
1.740000E-8	-1.049299E-1
1.745000E-8	-1.017866E-1
1.750000E-8	-9.814645E-2
1.755000E-8	-9.423224E-2
1.760000E-8	-9.017242E-2
1.765000E-8	-8.600126E-2
1.770000E-8	-8.186436E-2
1.775000E-8	-7.788164E-2
1.780000E-8	-7.414729E-2
1.785000E-8	-7.088402E-2
1.790000E-8	-6.822887E-2
1.795000E-8	-6.613044E-2
1.800000E-8	-6.464013E-2
1.805000E-8	-6.392067E-2
1.810000E-8	-6.393780E-2
1.815000E-8	-6.457161E-2
1.820000E-8	-6.595914E-2
1.825000E-8	-6.810039E-2
1.830000E-8	-7.075555E-2
1.835000E-8	-7.382182E-2
1.840000E-8	-7.732491E-2
1.845000E-8	-8.107638E-2
1.850000E-8	-8.485355E-2
1.855000E-8	-8.858790E-2
1.860000E-8	-9.217664E-2
1.865000E-8	-9.543991E-2
1.870000E-8	-9.824923E-2
1.875000E-8	-1.005104E-1
1.880000E-8	-1.021463E-1
1.885000E-8	-1.031056E-1
1.890000E-8	-1.034139E-1
1.895000E-8	-1.030199E-1
1.900000E-8	-1.019065E-1
1.905000E-8	-1.001250E-1
1.910000E-8	-9.776102E-2
1.915000E-8	-9.484035E-2
1.920000E-8	-9.149144E-2
1.925000E-8	-8.784274E-2
1.930000E-8	-8.397992E-2
1.935000E-8	-7.997150E-2
1.940000E-8	-7.598020E-2
1.945000E-8	-7.221160E-2
1.950000E-8	-6.872564E-2
1.955000E-8	-6.556515E-2
1.960000E-8	-6.288430E-2
1.965000E-8	-6.080301E-2
1.970000E-8	-5.932126E-2
1.975000E-8	-5.848189E-2
1.980000E-8	-5.831915E-2
1.985000E-8	-5.884162E-2
1.990000E-8	-6.002359E-2
1.995000E-8	-6.179655E-2
2.000000E-8	-6.410910E-2
2.005000E-8	-6.690986E-2
2.010000E-8	-7.009604E-2
2.015000E-8	-7.350492E-2
2.020000E-8	-7.697374E-2
2.025000E-8	-8.044257E-2
2.030000E-8	-8.378293E-2
2.035000E-8	-8.685777E-2
2.040000E-8	-8.951292E-2
2.045000E-8	-9.166274E-2
2.050000E-8	-9.323013E-2
2.055000E-8	-9.422367E-2
2.060000E-8	-9.463479E-2
2.065000E-8	-9.438641E-2
2.070000E-8	-9.342713E-2
2.075000E-8	-9.185117E-2
2.080000E-8	-8.971848E-2
2.085000E-8	-8.702907E-2
2.090000E-8	-8.391997E-2
2.095000E-8	-8.053679E-2
2.100000E-8	-7.693948E-2
2.105000E-8	-7.322227E-2
2.110000E-8	-6.951362E-2
2.115000E-8	-6.595058E-2
2.120000E-8	-6.262735E-2
2.125000E-8	-5.966386E-2
2.130000E-8	-5.712005E-2
2.135000E-8	-5.504732E-2
2.140000E-8	-5.353131E-2
2.145000E-8	-5.266625E-2
2.150000E-8	-5.244356E-2
2.155000E-8	-5.284611E-2
2.160000E-8	-5.382252E-2
2.165000E-8	-5.533853E-2
2.170000E-8	-5.736844E-2
2.175000E-8	-5.981803E-2
2.180000E-8	-6.262735E-2
2.185000E-8	-6.572789E-2
2.190000E-8	-6.897402E-2
2.195000E-8	-7.216021E-2
2.200000E-8	-7.522648E-2
2.205000E-8	-7.814715E-2
2.210000E-8	-8.078517E-2
2.215000E-8	-8.296069E-2
2.220000E-8	-8.459660E-2
2.225000E-8	-8.566723E-2
2.230000E-8	-8.612117E-2
2.235000E-8	-8.597557E-2
2.240000E-8	-8.526467E-2
2.245000E-8	-8.397136E-2
2.250000E-8	-8.208706E-2
2.255000E-8	-7.967172E-2
2.260000E-8	-7.685383E-2
2.265000E-8	-7.377900E-2
2.270000E-8	-7.050716E-2
2.275000E-8	-6.712398E-2
2.280000E-8	-6.374937E-2
2.285000E-8	-6.046041E-2
2.290000E-8	-5.735131E-2
2.295000E-8	-5.453342E-2
2.300000E-8	-5.210096E-2
2.305000E-8	-5.008818E-2
2.310000E-8	-4.854648E-2
2.315000E-8	-4.755294E-2
2.320000E-8	-4.709042E-2
2.325000E-8	-4.710755E-2
2.330000E-8	-4.771567E-2
2.335000E-8	-4.890621E-2
2.340000E-8	-5.055925E-2
2.345000E-8	-5.260629E-2
2.350000E-8	-5.507301E-2
2.355000E-8	-5.780525E-2
2.360000E-8	-6.070023E-2
2.365000E-8	-6.373224E-2
2.370000E-8	-6.675569E-2
2.375000E-8	-6.955645E-2
2.380000E-8	-7.210882E-2
2.385000E-8	-7.439568E-2
2.390000E-8	-7.619433E-2
2.395000E-8	-7.737630E-2
2.400000E-8	-7.801868E-2
2.405000E-8	-7.811289E-2
2.410000E-8	-7.761612E-2
2.415000E-8	-7.655406E-2
2.420000E-8	-7.500379E-2
2.425000E-8	-7.298245E-2
2.430000E-8	-7.058425E-2
2.435000E-8	-6.788627E-2
2.440000E-8	-6.496560E-2
2.445000E-8	-6.193359E-2
2.450000E-8	-5.887588E-2
2.455000E-8	-5.580960E-2
2.460000E-8	-5.286324E-2
2.465000E-8	-5.019096E-2
2.470000E-8	-4.784415E-2
2.475000E-8	-4.581424E-2
2.480000E-8	-4.419545E-2
2.485000E-8	-4.309056E-2
2.490000E-8	-4.249101E-2
2.495000E-8	-4.239680E-2
2.500000E-8	-4.288500E-2
2.505000E-8	-4.392994E-2
2.510000E-8	-4.547164E-2
2.515000E-8	-4.744159E-2
2.520000E-8	-4.979697E-2
2.525000E-8	-5.240930E-2
2.530000E-8	-5.521005E-2
2.535000E-8	-5.808790E-2
2.540000E-8	-6.088866E-2
2.545000E-8	-6.353524E-2
2.550000E-8	-6.595058E-2
2.555000E-8	-6.800618E-2
2.560000E-8	-6.959927E-2
2.565000E-8	-7.069559E-2
2.570000E-8	-7.127801E-2
2.575000E-8	-7.132084E-2
2.580000E-8	-7.083263E-2
2.585000E-8	-6.983909E-2
2.590000E-8	-6.837447E-2
2.595000E-8	-6.651587E-2
2.600000E-8	-6.433179E-2
2.605000E-8	-6.189933E-2
2.610000E-8	-5.931269E-2
2.615000E-8	-5.664898E-2
2.620000E-8	-5.396813E-2
2.625000E-8	-5.133867E-2
2.630000E-8	-4.886338E-2
2.635000E-8	-4.655083E-2
2.640000E-8	-4.445240E-2
2.645000E-8	-4.267088E-2
2.650000E-8	-4.127478E-2
2.655000E-8	-4.024698E-2
2.660000E-8	-3.963887E-2
2.665000E-8	-3.951896E-2
2.670000E-8	-3.986156E-2
2.675000E-8	-4.062384E-2
2.680000E-8	-4.182294E-2
2.685000E-8	-4.347599E-2
2.690000E-8	-4.550590E-2
2.695000E-8	-4.783558E-2
2.700000E-8	-5.038795E-2
2.705000E-8	-5.306024E-2
2.710000E-8	-5.574965E-2
2.715000E-8	-5.831059E-2
2.720000E-8	-6.064027E-2
2.725000E-8	-6.272157E-2
2.730000E-8	-6.443457E-2
2.735000E-8	-6.565937E-2
2.740000E-8	-6.638739E-2
2.745000E-8	-6.664434E-2
2.750000E-8	-6.642165E-2
2.755000E-8	-6.570219E-2
2.760000E-8	-6.445170E-2
2.765000E-8	-6.273013E-2
2.770000E-8	-6.070023E-2
2.775000E-8	-5.843906E-2
2.780000E-8	-5.599803E-2
2.785000E-8	-5.346279E-2
2.790000E-8	-5.091898E-2
2.795000E-8	-4.841800E-2
2.800000E-8	-4.602836E-2
2.805000E-8	-4.382716E-2
2.810000E-8	-4.184007E-2
2.815000E-8	-4.011851E-2
2.820000E-8	-3.876523E-2
2.825000E-8	-3.781452E-2
2.830000E-8	-3.723210E-2
2.835000E-8	-3.705223E-2
2.840000E-8	-3.732631E-2
2.845000E-8	-3.804577E-2
2.850000E-8	-3.919349E-2
2.855000E-8	-4.071806E-2
2.860000E-8	-4.254240E-2
2.865000E-8	-4.460657E-2
2.870000E-8	-4.689343E-2
2.875000E-8	-4.931733E-2
2.880000E-8	-5.178405E-2
2.885000E-8	-5.416512E-2
2.890000E-8	-5.633207E-2
2.895000E-8	-5.821637E-2
2.900000E-8	-5.983516E-2
2.905000E-8	-6.117130E-2
2.910000E-8	-6.206206E-2
2.915000E-8	-6.242179E-2
2.920000E-8	-6.231901E-2
2.925000E-8	-6.180511E-2
2.930000E-8	-6.084583E-2
2.935000E-8	-5.944117E-2
2.940000E-8	-5.766821E-2
2.945000E-8	-5.562117E-2
2.950000E-8	-5.335145E-2
2.955000E-8	-5.088472E-2
2.960000E-8	-4.833235E-2
2.965000E-8	-4.583993E-2
2.970000E-8	-4.343317E-2
2.975000E-8	-4.115487E-2
2.980000E-8	-3.911640E-2
2.985000E-8	-3.745479E-2
2.990000E-8	-3.616147E-2
2.995000E-8	-3.520219E-2
3.000000E-8	-3.463690E-2
3.005000E-8	-3.453412E-2
3.010000E-8	-3.484246E-2
3.015000E-8	-3.551053E-2
3.020000E-8	-3.656403E-2
3.025000E-8	-3.796012E-2
3.030000E-8	-3.959604E-2
3.035000E-8	-4.140326E-2
3.040000E-8	-4.338178E-2
3.045000E-8	-4.548020E-2
3.050000E-8	-4.758720E-2
3.055000E-8	-4.960854E-2
3.060000E-8	-5.149284E-2
3.065000E-8	-5.319728E-2
3.070000E-8	-5.466189E-2
3.075000E-8	-5.578391E-2
3.080000E-8	-5.654620E-2
3.085000E-8	-5.697445E-2
3.090000E-8	-5.703440E-2
3.095000E-8	-5.665754E-2
3.100000E-8	-5.584386E-2
3.105000E-8	-5.470472E-2
3.110000E-8	-5.326580E-2
3.115000E-8	-5.150997E-2
3.120000E-8	-4.949719E-2
3.125000E-8	-4.739876E-2
3.130000E-8	-4.528321E-2
3.135000E-8	-4.315052E-2
3.140000E-8	-4.108635E-2
3.145000E-8	-3.920205E-2
3.150000E-8	-3.756613E-2
3.155000E-8	-3.619573E-2
3.160000E-8	-3.509941E-2
3.165000E-8	-3.434569E-2
3.170000E-8	-3.393457E-2
3.175000E-8	-3.382322E-2
3.180000E-8	-3.399452E-2
3.185000E-8	-3.447416E-2
3.190000E-8	-3.526215E-2
3.195000E-8	-3.633277E-2
3.200000E-8	-3.760896E-2
3.205000E-8	-3.905645E-2
3.210000E-8	-4.065810E-2
3.215000E-8	-4.243962E-2
3.220000E-8	-4.428967E-2
3.225000E-8	-4.611401E-2
3.230000E-8	-4.792123E-2
3.235000E-8	-4.966849E-2
3.240000E-8	-5.120163E-2
3.245000E-8	-5.246069E-2
3.250000E-8	-5.346279E-2
3.255000E-8	-5.410517E-2
3.260000E-8	-5.429360E-2
3.265000E-8	-5.407947E-2
3.270000E-8	-5.347992E-2
3.275000E-8	-5.246925E-2
3.280000E-8	-5.110741E-2
3.285000E-8	-4.946293E-2
3.290000E-8	-4.758720E-2
3.295000E-8	-4.554872E-2
3.300000E-8	-4.345886E-2
3.305000E-8	-4.135187E-2
3.310000E-8	-3.929627E-2
3.315000E-8	-3.739483E-2
3.320000E-8	-3.569040E-2
3.325000E-8	-3.420008E-2
3.330000E-8	-3.298385E-2
3.335000E-8	-3.207596E-2
3.340000E-8	-3.148498E-2
3.345000E-8	-3.126229E-2
3.350000E-8	-3.138220E-2
3.355000E-8	-3.178475E-2
3.360000E-8	-3.247852E-2
3.365000E-8	-3.343780E-2
3.370000E-8	-3.459408E-2
3.375000E-8	-3.591309E-2
3.380000E-8	-3.738627E-2
3.385000E-8	-3.899649E-2
3.390000E-8	-4.072662E-2
3.395000E-8	-4.248245E-2
3.400000E-8	-4.413550E-2
3.405000E-8	-4.568576E-2
3.410000E-8	-4.715038E-2
3.415000E-8	-4.836661E-2
3.420000E-8	-4.921455E-2
3.425000E-8	-4.974558E-2
3.430000E-8	-4.997683E-2
3.435000E-8	-4.979697E-2
3.440000E-8	-4.925737E-2
3.445000E-8	-4.841800E-2
3.450000E-8	-4.727885E-2
3.455000E-8	-4.582280E-2
3.460000E-8	-4.416119E-2
3.465000E-8	-4.239680E-2
3.470000E-8	-4.060671E-2
3.475000E-8	-3.879093E-2
3.480000E-8	-3.698371E-2
3.485000E-8	-3.528784E-2
3.490000E-8	-3.372901E-2
3.495000E-8	-3.229009E-2
3.500000E-8	-3.105673E-2
3.505000E-8	-3.013170E-2
3.510000E-8	-2.949789E-2
3.515000E-8	-2.909534E-2
3.520000E-8	-2.898399E-2
3.525000E-8	-2.920668E-2
3.530000E-8	-2.972915E-2
3.535000E-8	-3.050857E-2
3.540000E-8	-3.156206E-2
3.545000E-8	-3.286394E-2
3.550000E-8	-3.432856E-2
3.555000E-8	-3.590452E-2
3.560000E-8	-3.757470E-2
3.565000E-8	-3.926201E-2
3.570000E-8	-4.085510E-2
3.575000E-8	-4.229402E-2
3.580000E-8	-4.355308E-2
3.585000E-8	-4.460657E-2
3.590000E-8	-4.541168E-2
3.595000E-8	-4.593415E-2
3.600000E-8	-4.618253E-2
3.605000E-8	-4.611401E-2
3.610000E-8	-4.574572E-2
3.615000E-8	-4.512904E-2
3.620000E-8	-4.426397E-2
3.625000E-8	-4.312482E-2
3.630000E-8	-4.177155E-2
3.635000E-8	-4.028124E-2
3.640000E-8	-3.869671E-2
3.645000E-8	-3.704367E-2
3.650000E-8	-3.534780E-2
3.655000E-8	-3.366905E-2
3.660000E-8	-3.207596E-2
3.665000E-8	-3.061991E-2
3.670000E-8	-2.930946E-2
3.675000E-8	-2.816175E-2
3.680000E-8	-2.727099E-2
3.685000E-8	-2.670570E-2
3.690000E-8	-2.644019E-2
3.695000E-8	-2.644019E-2
3.700000E-8	-2.673996E-2
3.705000E-8	-2.734808E-2
3.710000E-8	-2.824740E-2
3.715000E-8	-2.936942E-2
3.720000E-8	-3.063704E-2
3.725000E-8	-3.199888E-2
3.730000E-8	-3.342067E-2
3.735000E-8	-3.485959E-2
3.740000E-8	-3.620430E-2
3.745000E-8	-3.739483E-2
3.750000E-8	-3.846546E-2
3.755000E-8	-3.935622E-2
3.760000E-8	-3.998147E-2
3.765000E-8	-4.039259E-2
3.770000E-8	-4.064954E-2
3.775000E-8	-4.070093E-2
3.780000E-8	-4.045254E-2
3.785000E-8	-3.994721E-2
3.790000E-8	-3.927914E-2
3.795000E-8	-3.843120E-2
3.800000E-8	-3.739483E-2
3.805000E-8	-3.622143E-2
3.810000E-8	-3.496237E-2
3.815000E-8	-3.362623E-2
3.820000E-8	-3.223870E-2
3.825000E-8	-3.080834E-2
3.830000E-8	-2.942937E-2
3.835000E-8	-2.817032E-2
3.840000E-8	-2.701404E-2
3.845000E-8	-2.596911E-2
3.850000E-8	-2.517256E-2
3.855000E-8	-2.466723E-2
3.860000E-8	-2.439315E-2
3.865000E-8	-2.434176E-2
3.870000E-8	-2.455588E-2
3.875000E-8	-2.501839E-2
3.880000E-8	-2.572929E-2
3.885000E-8	-2.669714E-2
3.890000E-8	-2.783628E-2
3.895000E-8	-2.905251E-2
3.900000E-8	-3.035440E-2
3.905000E-8	-3.170767E-2
3.910000E-8	-3.299242E-2
3.915000E-8	-3.411443E-2
3.920000E-8	-3.509085E-2
3.925000E-8	-3.591309E-2
3.930000E-8	-3.656403E-2
3.935000E-8	-3.699228E-2
3.940000E-8	-3.718071E-2
3.945000E-8	-3.713788E-2
3.950000E-8	-3.691519E-2
3.955000E-8	-3.648694E-2
3.960000E-8	-3.587883E-2
3.965000E-8	-3.514224E-2
3.970000E-8	-3.426860E-2
3.975000E-8	-3.321511E-2
3.980000E-8	-3.205883E-2
3.985000E-8	-3.086830E-2
3.990000E-8	-2.958354E-2
3.995000E-8	-2.821314E-2
4.000000E-8	-2.685131E-2
4.005000E-8	-2.557512E-2
4.010000E-8	-2.440171E-2
4.015000E-8	-2.337391E-2
4.020000E-8	-2.252598E-2
4.025000E-8	-2.194356E-2
4.030000E-8	-2.164378E-2
4.035000E-8	-2.159239E-2
4.040000E-8	-2.181508E-2
4.045000E-8	-2.234611E-2
4.050000E-8	-2.312553E-2
4.055000E-8	-2.407624E-2
4.060000E-8	-2.515543E-2
4.065000E-8	-2.632884E-2
4.070000E-8	-2.748512E-2
4.075000E-8	-2.859857E-2
4.080000E-8	-2.964350E-2
4.085000E-8	-3.057709E-2
